slug,asset,duration,start_ts,strategy,label,side,price,size,t_place_rel,t_cancel_rel,status,placed,q_ahead0,q_ahead_end,filled,fill_ratio,executed,executed_full,fill_reason,traded_at_level,mid_at_place,t_fill_rel,delay_s,resolved_up,would_win,pnl_per_share,pnl_order,pnl_per_placed_share,rebate_per_share,tag_price,tag_cancel,tag_gap,tag_pair,tag_p_up,slot,half,cellule
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,up,0.65,10,540,550,cancelled,True,335,65,0,0,False,False,,0,0.755,,,True,1,0.35,0,0,0.003185,,,,,0.680395,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,down,0.24,10,540,550,filled,True,35,0,10,1,True,True,traversal,26.3158,0.755,541.34,1.04,True,0,-0.24,-2.4,-0.24,0.0025536,,,,,0.680395,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,up,0.67,10,550,560,cancelled,True,85,85,0,0,False,False,,0,0.785,,,True,1,0.33,0,0,0.0030954,,,,,0.693186,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,down,0.21,10,550,560,cancelled,True,150.1,55,0,0,False,False,,0,0.785,,,True,0,-0.21,-0,-0,0.0023226,,,,,0.693186,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,up,0.68,10,560,570,cancelled,True,1314,65,0,0,False,False,,0,0.755,,,True,1,0.32,0,0,0.0030464,,,,,0.706692,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,down,0.24,10,560,570,filled,True,30,0,10,1,True,True,queue,20,0.755,564.116,3.816,True,0,-0.24,-2.4,-0.24,0.0025536,,,,,0.706692,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,up,0.69,10,570,580,cancelled,True,300,35,0,0,False,False,,0,0.775,,,True,1,0.31,0,0,0.0029946,,,,,0.816478,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,down,0.22,10,570,580,filled,True,12.99,0,10,1,True,True,traversal,12.9828,0.775,570.489,0.189,True,0,-0.22,-2.2,-0.22,0.0024024,,,,,0.816478,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,up,0.8,10,580,590,cancelled,True,3665.33,261.33,0,0,False,False,,0,0.835,,,True,1,0.2,0,0,0.00224,,,,,0.83469,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,down,0.16,10,580,590,cancelled,True,27.78,0,0,0,False,False,,24.5943,0.835,,,True,0,-0.16,-0,-0,0.0018816,,,,,0.83469,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,up,0.82,10,590,600,filled,True,337.26,0,10,1,True,True,traversal,0,0.845,592.062,1.762,True,1,0.18,1.8,0.18,0.0020664,,,,,0.853225,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,down,0.15,10,590,600,cancelled,True,137.99,50,0,0,False,False,,0,0.845,,,True,0,-0.15,-0,-0,0.001785,,,,,0.853225,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,up,0.78,10,600,610,filled,True,165.57,0,10,1,True,True,traversal,0,0.785,609.821,9.521,True,1,0.22,2.2,0.22,0.0024024,,,,,0.731414,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,down,0.13,10,600,610,cancelled,True,35,35,0,0,False,False,,0,0.785,,,True,0,-0.13,-0,-0,0.0015834,,,,,0.731414,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,up,0.67,10,610,620,cancelled,True,96,10,0,0,False,False,,0,0.705,,,True,1,0.33,0,0,0.0030954,,,,,0.712656,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,down,0.25,10,610,620,filled,True,10,0,10,1,True,True,traversal,0,0.705,612.81,2.51,True,0,-0.25,-2.5,-0.25,0.002625,,,,,0.712656,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,up,0.7,10,620,640,filled,True,238,0,10,1,True,True,queue,59.3833,0.735,625.046,4.746,True,1,0.3,3,0.3,0.00294,,,,,0.744699,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,down,0.26,10,620,640,cancelled,True,192.18,0,0,0,False,False,,1.35135,0.735,,,True,0,-0.26,-0,-0,0.0026936,,,,,0.744699,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,up,0.69,10,640,650,cancelled,True,28.24,20,0,0,False,False,,0,0.695,,,True,1,0.31,0,0,0.0029946,,,,,0.76221,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,down,0.24,10,640,650,cancelled,True,6178.15,35,0,0,False,False,,0,0.695,,,True,0,-0.24,-0,-0,0.0025536,,,,,0.76221,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,up,0.74,10,650,660,filled,True,289.5,0,10,1,True,True,traversal,0,0.745,658.978,8.678,True,1,0.26,2.6,0.26,0.0026936,,,,,0.780834,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,down,0.22,10,650,660,cancelled,True,213,35,0,0,False,False,,0,0.745,,,True,0,-0.22,-0,-0,0.0024024,,,,,0.780834,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,up,0.73,10,660,670,cancelled,True,50.12,38.24,0,0,False,False,,0,0.735,,,True,1,0.27,0,0,0.0027594,,,,,0.833275,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,down,0.2,10,660,670,filled,True,5691.17,0,10,1,True,True,traversal,0,0.735,662.094,1.794,True,0,-0.2,-2,-0.2,0.00224,,,,,0.833275,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,up,0.81,10,670,680,cancelled,True,20,20,0,0,False,False,,0,0.815,,,True,1,0.19,0,0,0.0021546,,,,,0.85378,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,down,0.15,10,670,680,cancelled,True,40,0,0,0,False,False,,0,0.815,,,True,0,-0.15,-0,-0,0.001785,,,,,0.85378,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,up,0.83,10,680,690,filled,True,248.99,0,10,1,True,True,traversal,27.4706,0.835,687.072,6.772,True,1,0.17,1.7,0.17,0.0019754,,,,,0.874587,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,down,0.13,10,680,690,cancelled,True,213,213,0,0,False,False,,0,0.835,,,True,0,-0.13,-0,-0,0.0015834,,,,,0.874587,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,up,0.84,10,690,700,cancelled,True,261.64,35,0,0,False,False,,0,0.845,,,True,1,0.16,0,0,0.0018816,,,,,0.895093,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,down,0.11,10,690,700,filled,True,93.17,0,10,1,True,True,traversal,0,0.845,697.2,6.9,True,0,-0.11,-1.1,-0.11,0.0013706,,,,,0.895093,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,up,0.88,10,700,710,cancelled,True,153.01,35,0,0,False,False,,0,0.905,,,True,1,0.12,0,0,0.0014784,,,,,0.914887,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,down,0.08,10,700,710,cancelled,True,431.9,213,0,0,False,False,,0,0.905,,,True,0,-0.08,-0,-0,0.0010304,,,,,0.914887,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,up,0.89,10,710,720,filled,True,191.62,0,10,1,True,True,traversal,0,0.895,716.538,6.238,True,1,0.11,1.1,0.11,0.0013706,,,,,0.933714,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,down,0.07,10,710,720,cancelled,True,357.99,233,0,0,False,False,,0,0.895,,,True,0,-0.07,-0,-0,0.0009114,,,,,0.933714,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,up,0.87,10,720,730,cancelled,True,144.18,20,0,0,False,False,,0,0.875,,,True,1,0.13,0,0,0.0015834,,,,,0.950897,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,down,0.05,10,720,730,cancelled,True,65,65,0,0,False,False,,0,0.875,,,True,0,-0.05,-0,-0,0.000665,,,,,0.950897,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,up,0.91,10,730,740,filled,True,7.77,0,10,1,True,True,traversal,0,0.915,730.508,0.208,True,1,0.09,0.9,0.09,0.0011466,,,,,0.965959,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,up,0.89,10,740,750,cancelled,True,72.75,0,0,0,False,False,,14,0.895,,,True,1,0.11,0,0,0.0013706,,,,,0.978195,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,up,0.88,10,750,760,cancelled,True,300.07,95.11,0,0,False,False,,0,0.885,,,True,1,0.12,0,0,0.0014784,,,,,0.987563,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,up,0.91,10,760,780,cancelled,True,105,45,0,0,False,False,,0,0.915,,,True,1,0.09,0,0,0.0011466,,,,,0.997552,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,up,0.92,10,780,790,cancelled,True,290.23,135,0,0,False,False,,0,0.925,,,True,1,0.08,0,0,0.0010304,,,,,0.999285,1989334,2e moitié,BTC 15m
btc-updown-15m-1790400600,btc,15m,1790400600,fair_value,± 1 c,up,0.94,10,790,810,cancelled,True,69.51,22.46,0,0,False,False,,47.05,0.945,,,True,1,0.06,0,0,0.0007896,,,,,0.999989,1989334,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,signal,0.48/S+0,up,0.48,10,-30,0,cancelled,True,132.08,30,0,0,False,False,,0,0.515,,,False,0,-0.48,-0,-0,0.0034944,0.48,0,6.75005e-08,,,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,signal,0.48/S+30,up,0.48,10,-30,30,cancelled,True,132.08,5,0,0,False,False,,0,0.515,,,False,0,-0.48,-0,-0,0.0034944,0.48,30,6.75005e-08,,,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,signal,0.48/S+60,up,0.48,10,-30,60,cancelled,True,132.08,5,0,0,False,False,,0,0.515,,,False,0,-0.48,-0,-0,0.0034944,0.48,60,6.75005e-08,,,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,signal,0.49/S+0,up,0.49,10,-30,0,cancelled,True,100,50,0,0,False,False,,0,0.515,,,False,0,-0.49,-0,-0,0.0034986,0.49,0,6.75005e-08,,,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,signal,0.49/S+30,up,0.49,10,-30,30,cancelled,True,100,0,0,0,False,False,,0,0.515,,,False,0,-0.49,-0,-0,0.0034986,0.49,30,6.75005e-08,,,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,signal,0.49/S+60,up,0.49,10,-30,60,cancelled,True,100,0,0,0,False,False,,0,0.515,,,False,0,-0.49,-0,-0,0.0034986,0.49,60,6.75005e-08,,,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,signal,0.50/S+0,up,0.5,10,-30,0,cancelled,True,75,0,0,0,False,False,,0,0.515,,,False,0,-0.5,-0,-0,0.0035,0.5,0,6.75005e-08,,,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,signal,0.50/S+30,up,0.5,10,-30,30,cancelled,True,75,0,0,0,False,False,,0,0.515,,,False,0,-0.5,-0,-0,0.0035,0.5,30,6.75005e-08,,,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,signal,0.50/S+60,up,0.5,10,-30,60,cancelled,True,75,0,0,0,False,False,,0,0.515,,,False,0,-0.5,-0,-0,0.0035,0.5,60,6.75005e-08,,,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,two_sided,0.49/S+0,up,0.49,10,-60,0,cancelled,True,105,50,0,0,False,False,,0,0.515,,,False,0,-0.49,-0,-0,0.0034986,0.49,0,,0,,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,two_sided,0.49/S+0,down,0.49,10,-60,0,crossing,False,,,0,0,False,False,,0,0.515,,,False,1,0.51,0,0,0.0034986,0.49,0,,0,,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,two_sided,0.49/S+30,up,0.49,10,-60,30,cancelled,True,105,0,0,0,False,False,,0,0.515,,,False,0,-0.49,-0,-0,0.0034986,0.49,30,,30,,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,two_sided,0.49/S+30,down,0.49,10,-60,30,crossing,False,,,0,0,False,False,,0,0.515,,,False,1,0.51,0,0,0.0034986,0.49,30,,30,,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,two_sided,0.49/S+60,up,0.49,10,-60,60,cancelled,True,105,0,0,0,False,False,,0,0.515,,,False,0,-0.49,-0,-0,0.0034986,0.49,60,,60,,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,two_sided,0.49/S+60,down,0.49,10,-60,60,crossing,False,,,0,0,False,False,,0,0.515,,,False,1,0.51,0,0,0.0034986,0.49,60,,60,,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,down,0.35,10,10,20,cancelled,True,1506,1221,0,0,False,False,,0,0.585,,,False,1,0.65,0,0,0.003185,,,,,0.64552,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,down,0.34,10,20,30,cancelled,True,40,35,0,0,False,False,,0,0.585,,,False,1,0.66,0,0,0.0031416,,,,,0.65635,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,up,0.58,10,10,40,cancelled,True,173.79,53.15,0,0,False,False,,24.4524,0.585,,,False,0,-0.58,-0,-0,0.0034104,,,,,0.667795,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,down,0.33,10,30,40,cancelled,True,35,35,0,0,False,False,,0,0.585,,,False,1,0.67,0,0,0.0030954,,,,,0.667795,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,down,0.32,10,40,50,cancelled,True,375,275,0,0,False,False,,0,0.605,,,False,1,0.68,0,0,0.0030464,,,,,0.679467,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,down,0.31,10,50,60,cancelled,True,59.77,59.77,0,0,False,False,,0,0.605,,,False,1,0.69,0,0,0.0029946,,,,,0.691936,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,down,0.29,10,60,70,cancelled,True,95,95,0,0,False,False,,0,0.605,,,False,1,0.71,0,0,0.0028826,,,,,0.70462,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,down,0.28,10,70,80,cancelled,True,28,28,0,0,False,False,,0,0.605,,,False,1,0.72,0,0,0.0028224,,,,,0.718139,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,down,0.27,10,80,90,cancelled,True,105,105,0,0,False,False,,0,0.605,,,False,1,0.73,0,0,0.0027594,,,,,0.731832,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,up,0.6,10,40,100,cancelled,True,54,5,0,0,False,False,,28.11,0.605,,,False,0,-0.6,-0,-0,0.00336,,,,,0.742527,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,down,0.25,10,90,100,cancelled,True,65,5,0,0,False,False,,0,0.605,,,False,1,0.75,0,0,0.002625,,,,,0.742527,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,up,0.61,10,100,110,cancelled,True,279.46,181.96,0,0,False,False,,0,0.615,,,False,0,-0.61,-0,-0,0.0033306,,,,,0.757312,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,down,0.24,10,100,110,cancelled,True,23,23,0,0,False,False,,0,0.615,,,False,1,0.76,0,0,0.0025536,,,,,0.757312,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,up,0.67,10,110,120,cancelled,True,307.57,55,0,0,False,False,,11.5152,0.675,,,False,0,-0.67,-0,-0,0.0030954,,,,,0.778169,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,down,0.23,10,110,120,cancelled,True,68.39,68.39,0,0,False,False,,0,0.675,,,False,1,0.77,0,0,0.0024794,,,,,0.778169,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,up,0.7,10,120,130,filled,True,266.29,0,10,1,True,True,traversal,30,0.715,125.254,4.954,False,0,-0.7,-7,-0.7,0.00294,,,,,0.724086,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,down,0.21,10,120,130,cancelled,True,285,35,0,0,False,False,,0,0.715,,,False,1,0.79,0,0,0.0023226,,,,,0.724086,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,up,0.67,10,130,140,crossing,False,,,0,0,False,False,,0,0.655,,,False,0,-0.67,-0,-0,0.0030954,,,,,0.737732,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,down,0.26,10,130,140,cancelled,True,124.27,124.27,0,0,False,False,,0,0.655,,,False,1,0.74,0,0,0.0026936,,,,,0.737732,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,up,0.63,10,140,150,cancelled,True,239.47,85,0,0,False,False,,0,0.635,,,False,0,-0.63,-0,-0,0.0032634,,,,,0.752036,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,down,0.25,10,140,150,cancelled,True,75,25,0,0,False,False,,0,0.635,,,False,1,0.75,0,0,0.002625,,,,,0.752036,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,up,0.64,10,150,160,cancelled,True,110.77,110.77,0,0,False,False,,0,0.645,,,False,0,-0.64,-0,-0,0.0032256,,,,,0.766668,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,down,0.23,10,150,160,cancelled,True,5,5,0,0,False,False,,0,0.645,,,False,1,0.77,0,0,0.0024794,,,,,0.766668,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,down,0.22,10,160,170,cancelled,True,5,5,0,0,False,False,,0,0.655,,,False,1,0.78,0,0,0.0024024,,,,,0.781812,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,up,0.65,10,160,180,filled,True,180.77,0,10,1,True,True,queue,175.64,0.655,175.189,14.889,False,0,-0.65,-6.5,-0.65,0.003185,,,,,0.797415,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,down,0.2,10,170,180,cancelled,True,53.7,15.3,0,0,False,False,,0,0.655,,,False,1,0.8,0,0,0.00224,,,,,0.797415,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,up,0.69,10,180,190,cancelled,True,115,95,0,0,False,False,,0,0.715,,,False,0,-0.69,-0,-0,0.0029946,,,,,0.813235,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,down,0.19,10,180,190,cancelled,True,75,75,0,0,False,False,,0,0.715,,,False,1,0.81,0,0,0.0021546,,,,,0.813235,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,up,0.71,10,190,200,filled,True,5,0,10,1,True,True,traversal,0,0.715,191.239,0.939,False,0,-0.71,-7.1,-0.71,0.0028826,,,,,0.829259,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,down,0.17,10,190,200,cancelled,True,35,35,0,0,False,False,,0,0.715,,,False,1,0.83,0,0,0.0019754,,,,,0.829259,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,down,0.16,10,200,210,cancelled,True,5,5,0,0,False,False,,0,0.705,,,False,1,0.84,0,0,0.0018816,,,,,0.845288,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,up,0.7,10,200,220,filled,True,175.77,0,10,1,True,True,traversal,0,0.705,218.267,17.967,False,0,-0.7,-7,-0.7,0.00294,,,,,0.861445,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,down,0.14,10,210,220,cancelled,True,5,5,0,0,False,False,,0,0.705,,,False,1,0.86,0,0,0.0016856,,,,,0.861445,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,down,0.12,10,220,230,cancelled,True,0,0,0,0,False,False,,0,0.665,,,False,1,0.88,0,0,0.0014784,,,,,0.877239,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,down,0.11,10,230,240,cancelled,True,60,60,0,0,False,False,,0,0.665,,,False,1,0.89,0,0,0.0013706,,,,,0.892836,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,up,0.66,10,220,250,cancelled,True,195.77,35,0,0,False,False,,0,0.665,,,False,0,-0.66,-0,-0,0.0031416,,,,,0.907805,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,down,0.09,10,240,250,cancelled,True,230.6,230.6,0,0,False,False,,0,0.665,,,False,1,0.91,0,0,0.0011466,,,,,0.907805,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,up,0.7,10,250,260,cancelled,True,267.1,80,0,0,False,False,,0,0.705,,,False,0,-0.7,-0,-0,0.00294,,,,,0.922041,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,down,0.08,10,250,260,cancelled,True,18,18,0,0,False,False,,0,0.705,,,False,1,0.92,0,0,0.0010304,,,,,0.922041,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,up,0.71,10,260,270,filled,True,0,0,10,1,True,True,queue,200,0.71,260.337,0.0369999,False,0,-0.71,-7.1,-0.71,0.0028826,,,,,0.935356,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,down,0.06,10,260,270,cancelled,True,814.77,814.77,0,0,False,False,,0,0.71,,,False,1,0.94,0,0,0.0007896,,,,,0.935356,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,up,0.7,10,270,280,cancelled,True,69.61,1.66,0,0,False,False,,3.33333,0.705,,,False,0,-0.7,-0,-0,0.00294,,,,,0.947514,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,down,0.05,10,270,280,cancelled,True,716.77,716.77,0,0,False,False,,0,0.705,,,False,1,0.95,0,0,0.000665,,,,,0.947514,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,up,0.71,10,280,290,filled,True,15,0,10,1,True,True,traversal,0,0.715,281.544,1.244,False,0,-0.71,-7.1,-0.71,0.0028826,,,,,0.958493,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,up,0.69,10,290,300,cancelled,True,94.91,94.91,0,0,False,False,,0,0.695,,,False,0,-0.69,-0,-0,0.0029946,,,,,0.968105,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,up,0.7,10,300,310,cancelled,True,96.08,0,0,0,False,False,,0,0.705,,,False,0,-0.7,-0,-0,0.00294,,,,,0.976282,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,up,0.69,10,310,320,cancelled,True,273.16,160,0,0,False,False,,0,0.695,,,False,0,-0.69,-0,-0,0.0029946,,,,,0.983012,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,up,0.71,10,320,360,cancelled,True,189.42,85,0,0,False,False,,20,0.715,,,False,0,-0.71,-0,-0,0.0028826,,,,,0.997282,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,up,0.72,10,360,410,filled,True,121.08,0,10,1,True,True,queue,28.2,0.725,369.528,9.228,False,0,-0.72,-7.2,-0.72,0.0028224,,,,,0.4101,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,down,0.57,10,410,420,cancelled,True,95,95,0,0,False,False,,0,0.305,,,False,1,0.43,0,0,0.0034314,,,,,0.403739,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,up,0.3,10,410,430,filled,True,75,0,10,1,True,True,queue,133.714,0.305,422.899,12.599,False,0,-0.3,-3,-0.3,0.00294,,,,,0.397031,1989335,2e moitié,BTC 15m
btc-updown-15m-1790401500,btc,15m,1790401500,fair_value,± 1 c,down,0.58,10,420,430,cancelled,True,55,51.55,0,0,False,False,,0,0.305,,,False,1,0.42,0,0,0.0034104,,,,,0.397031,1989335,2e moitié,BTC 15m
