t_rel_s,cellule,n_marches,spread_median,mid_median,depth_best_bid_median,depth_best_ask_median,depth_bid_10c_median,depth_ask_10c_median,bid_up_048_median,bid_up_049_median,bid_up_050_median,bid_up_051_median,bid_up_052_median,bid_dn_048_median,bid_dn_049_median,bid_dn_050_median,bid_dn_051_median,bid_dn_052_median,spread_p25,depth_best_bid_p25,spread_p75,depth_best_bid_p75
30,Tous,48,0.01,0.5025,92.405,102.48,2015.5,2078.53,29,38,2.5,0,0,22.705,5.2,0,0,0,0.01,59.3575,0.01,164.205
31,Tous,48,0.01,0.51,86.23,124.845,1697.59,2218.9,47.5,42.5,25,0,0,19.205,0,0,0,0,0.01,34.75,0.01,172.562
32,Tous,48,0.01,0.505,72.78,113.33,1853.89,2165.47,59.7,44.5,32.9,0,0,20.405,10.2,0,0,0,0.01,44.3575,0.01,171.422
33,Tous,48,0.01,0.5,94.05,107.445,1916.13,2102.66,62.2,37.5,10,0,0,25.205,12.805,5.2,0,0,0.01,57.485,0.01,174.88
34,Tous,48,0.01,0.5,97.36,119.89,1974.95,2094.48,53.2,25,5,0,0,25.205,7.605,5,0,0,0.01,48.75,0.01,186.28
35,Tous,48,0.01,0.5075,87.89,117.585,1776.57,2203.02,55.4,30,25,0,0,14.205,0,0,0,0,0.01,46.5025,0.01,199.172
36,Tous,48,0.01,0.51,77.9,156.315,1864.69,2108.3,52.2,15,15.5,3,0,25.405,0,0,0,0,0.01,39.1075,0.01,158.265
37,Tous,48,0.01,0.5,103.91,143.54,1822.94,1992.76,54.94,20.5,15,0,0,25.205,7.605,15,0,0,0.01,41.6875,0.01,198.97
38,Tous,48,0.01,0.5,94.045,137.12,1827.73,2048.6,31.7,20,9.5,0,0,30.4,22.805,15,0,0,0.01,31,0.01,248.028
39,Tous,48,0.01,0.51,84.39,127.75,2014.41,2145.36,42.7,27.5,18,15.2,0,25.405,7.605,0,0,0,0.01,28.75,0.01,164.345
40,Tous,48,0.01,0.505,91.005,143.28,2045.88,2136.51,32.9,20,18,0,0,25.405,22.805,0,0,0,0.01,39.945,0.01,202.292
41,Tous,48,0.01,0.505,99.485,146.13,1975.5,1991.77,32.9,29.5,27.7,0,0,12.705,22.605,0,0,0,0.01,37.5625,0.01,180.392
42,Tous,48,0.01,0.51,99.51,110.345,1990.41,2140.9,32.7,32,15.5,6.5,0,6.5,7.605,0,0,0,0.01,27.3925,0.01,196.218
43,Tous,48,0.01,0.505,102.51,106.05,1714.6,2100.39,29.2,37.5,27.7,0,0,12.705,22.805,0,0,0,0.01,50.75,0.01,182.25
44,Tous,48,0.01,0.51,105.555,94.23,1753.03,2242.08,30.4,15.5,28.2,12.5,0,12.705,7.605,0,0,0,0.01,47.275,0.01,197.275
45,Tous,48,0.01,0.505,92,95.09,1862.99,2167.55,30.4,32.5,37.7,0,0,12.705,12.105,0,0,0,0.01,40.0175,0.01,210.412
46,Tous,48,0.01,0.515,88,103.6,1813.05,2350.28,32.7,34.2,12.5,12.5,15,2.5,7.605,15,0,0,0.01,39.21,0.01,167.558
47,Tous,48,0.01,0.515,100.76,119.135,1993.32,1958.2,32.9,40.2,15.2,15.2,15.2,2.5,7.605,15,0,0,0.01,36.275,0.01,207.678
48,Tous,48,0.01,0.535,112.76,85.545,2040.95,1947.57,32.9,33.055,37.7,31.7,27.7,0,0,0,0,0,0.01,47.86,0.01,177.43
49,Tous,48,0.01,0.535,113.25,113.5,2002.09,2014.6,35.4,60.2,27.7,42.9,27.5,0,0,0,0,0,0.01,44.75,0.01,179.828
50,Tous,48,0.01,0.52,90.22,98.56,2014.91,1923.06,40.4,45.2,25.7,15.2,15.2,2.5,6.755,0,0,0,0.01,45.9525,0.01,172.582
51,Tous,48,0.01,0.525,88.695,85,2099.27,1897.05,36.7,57.7,37.9,25.5,3,2.5,0,0,0,0,0.01,55.13,0.01,205.347
52,Tous,48,0.01,0.535,105.37,106.5,1959.07,1972.39,45.2,52.7,45,42.5,37.2,0,0,0,0,0,0.01,49.235,0.01,206.015
53,Tous,48,0.01,0.535,100.3,88.455,1954.01,1936.39,48.2,52.7,45,42.2,50.095,0,0,0,0,0,0.01,29.5,0.01,163.74
54,Tous,48,0.01,0.5375,109.94,80.675,1824.86,2052.44,32.9,40.2,37.7,24.01,30.2,0,0,0,0,0,0.01,37.6,0.01,224.995
55,Tous,48,0.01,0.545,130.21,86.125,1810.45,2034.82,40.2,62.7,48.7,30.2,30.4,0,0,0,0,0,0.01,49.75,0.01,256.515
56,Tous,48,0.01,0.54,129.735,95.15,2108.24,2070.49,37.9,67.7,45.345,26.01,30.4,0,0,0,0,0,0.01,38.5,0.01,234.27
57,Tous,48,0.01,0.545,122.87,115.135,1934.64,2088.82,45.4,68.7,40.345,31.51,30.4,0,0,0,0,0,0.01,54.875,0.01,205.343
58,Tous,48,0.01,0.54,100.025,91.37,2077.72,2179.76,42.7,70.4,37.7,36.7,35.2,0,0,0,0,0,0.01,42.25,0.01,193.75
59,Tous,48,0.01,0.55,103.5,105.065,1922.07,1975.38,41.2,70.2,42.5,45,37.7,0,0,0,0,0,0.01,44.75,0.01,192.873
60,Tous,48,0.01,0.55,119.23,82.83,2061.66,1975.54,41.2,72.7,50.2,45,32.9,0,0,0,0,0,0.01,43.75,0.01,217.852
61,Tous,48,0.01,0.545,94.55,89.945,2002.74,2128.86,40.7,70.4,41.95,32.7,30.4,0,0,0,0,0,0.01,53.025,0.01,251.085
62,Tous,48,0.01,0.5475,95.25,91.05,1927.08,2080.35,42.265,67.5,30.7,38.2,30.4,0,0,0,0,0,0.01,43.25,0.01,165.993
63,Tous,48,0.01,0.555,139.875,81.325,2060.05,2185.22,45.2,62,30.4,35.4,27.7,0,0,0,0,0,0.01,57.165,0.01,265.457
64,Tous,48,0.01,0.555,102.76,121.86,2038.86,2040.06,35.9,60.4,38,32.9,30.4,0,0,0,0,0,0.01,35.75,0.01,217.25
65,Tous,48,0.01,0.555,99.305,107.87,2153.2,2184.82,44.265,60.4,48.2,30.4,30.4,0,0,0,0,0,0.01,51.3475,0.01,207.463
66,Tous,48,0.01,0.555,108.82,115.695,2251.18,2216.93,50.4,65,55.2,35.7,30.4,0,0,0,0,0,0.01,53.125,0.01,330.207
67,Tous,48,0.01,0.5625,117.245,103.35,2010.22,2215.43,46.565,57.9,45.4,30.4,30.4,0,0,0,0,0,0.01,41,0.01,225.74
68,Tous,48,0.01,0.565,148.23,76.22,2076.68,2087.47,39.565,67.7,45.4,30.4,30.4,0,0,0,0,0,0.01,54.5,0.01,303.75
69,Tous,48,0.01,0.565,111.405,63.265,2053.09,1927.85,43,62.7,50.2,47.7,42.715,0,0,0,0,0,0.01,55.75,0.01,261.192
70,Tous,48,0.01,0.57,127.135,98.545,1949.95,2068.18,38.2,65.4,55.4,37.7,38.415,0,0,0,0,0,0.01,75.1775,0.01,285.445
71,Tous,48,0.01,0.57,110.97,107.435,1887.33,2026.16,35.7,65.4,45.4,37.7,38.415,0,0,0,0,0,0.01,36,0.01,222.845
72,Tous,48,0.01,0.56,148.64,90.895,1972.74,1934.54,42.9,70.4,32.9,37.9,38.415,0,0,0,0,0,0.01,59.75,0.01,348.282
73,Tous,48,0.01,0.555,122.525,86.925,2131.58,1971.56,42.9,70.4,42.9,30.4,30.4,0,0,0,0,0,0.01,45.5,0.01,254.445
74,Tous,48,0.01,0.56,144.315,72.585,2146.39,2047.93,41.765,65.4,35.7,32.9,30.4,0,0,0,0,0,0.01,73,0.01,363.258
75,Tous,48,0.01,0.56,137.495,103.53,2034.03,2017.72,39.7,62.7,32.9,35.4,33.4,0,0,0,0,0,0.01,58,0.01,366.47
76,Tous,48,0.01,0.565,130,114.865,1936.37,2077.78,42.9,70.4,42.7,62.9,38.415,0,0,0,0,0,0.01,44.5,0.01,284.135
77,Tous,48,0.01,0.565,101.63,89.57,1881.76,2138.72,42.9,70.4,49.5,50.4,38.415,0,0,0,0,0,0.01,54.5,0.01,285.08
78,Tous,48,0.01,0.56,91.615,123.5,2049.03,1973.18,39.7,52.7,32.9,38.2,33.4,0,0,0,0,0,0.01,24.25,0.01,314.99
79,Tous,48,0.01,0.565,107.68,125.56,2052.29,2050.94,35.4,70.4,50.2,45.2,38.415,0,0,0,0,0,0.01,40.6875,0.01,225.488
80,Tous,48,0.01,0.565,155.55,117.8,1832.21,1957.83,40.2,70.4,57.3,63.2,45.4,0,0,0,0,0,0.01,87.75,0.01,217.812
81,Tous,48,0.01,0.56,135.335,121.285,2041.81,2098.76,35.4,70.4,57.3,60.7,42.915,0,0,0,0,0,0.01,44.7825,0.01,220.705
82,Tous,48,0.01,0.5625,93.875,105,2008.4,2215.3,48.2,70.4,54.87,60.4,35.415,0,0,0,0,0,0.01,28.0675,0.01,228.578
83,Tous,48,0.01,0.56,137.66,87,2069.97,1927.44,50.4,65.4,57.3,53,30.4,0,0,0,0,0,0.01,50.47,0.01,283.438
84,Tous,48,0.01,0.55,116.635,149.035,2164.48,1951.44,50.4,70.4,59.8,66.075,35.415,0,0,0,0,0,0.01,66.75,0.01,224.48
85,Tous,48,0.01,0.55,131.885,86.775,2065.61,1932.05,44.265,67.7,59.8,67.7,45.415,0,0,0,0,0,0.01,54,0.01,273.98
86,Tous,48,0.01,0.555,115.535,100.95,2104.26,2033.86,49.265,65.4,57.3,50.4,42.215,0,0,0,0,0,0.01,65.3125,0.01,260.692
87,Tous,48,0.01,0.555,93.69,100.625,1905.66,2163.1,45.575,57.7,42.9,52.02,30.4,0,0,0,0,0,0.01,43.9375,0.01,158.375
88,Tous,48,0.01,0.56,133.905,134.62,2104.93,2136.49,35.7,62.9,30.4,32.9,37.835,0,0,0,0,0,0.01,58.04,0.01,216.49
89,Tous,48,0.01,0.555,137.72,93.285,2183.14,2137.24,35.4,57.7,45.2,47.9,30.4,0,0,0,0,0,0.01,38.0625,0.01,337.675
90,Tous,48,0.01,0.55,164.07,81.345,2313.62,2184.93,30.4,56.835,42.7,47.9,30.4,0,0,0,0,0,0.01,58.55,0.01,347.965
91,Tous,48,0.01,0.55,133.895,94.23,2091.27,2171.72,30.4,56.835,33.5,35.2,30.4,0,0,0,0,0,0.01,50.75,0.01,345.655
92,Tous,48,0.01,0.55,152.17,77.37,2287.53,2170.98,30.4,57.7,32.9,40.58,32.9,0,0,0,0,0,0.01,78.75,0.01,337.037
93,Tous,48,0.01,0.565,160.47,94.105,2146.22,2291.06,32.9,57.7,33,30.4,32.7,0,0,0,0,0,0.01,78.515,0.01,296.327
94,Tous,48,0.01,0.565,103.265,86.175,1894.79,2181.82,30.4,52.5,30.7,30.4,35.4,0,0,0,0,0,0.01,53.21,0.01,247.41
95,Tous,48,0.01,0.565,126.995,73.54,1992.35,2166.68,32.9,57.7,42.2,44.52,37.915,0,0,0,0,0,0.01,52.6975,0.01,287.882
96,Tous,48,0.01,0.57,153.12,88.5,2153.16,2013.89,30.4,62.7,37.2,32.7,30.4,0,0,0,0,0,0.01,46.3425,0.01,293.737
97,Tous,48,0.01,0.575,101.945,103.69,2022.16,2021.47,39.7,62.7,32.9,30.4,32.9,0,0,0,0,0,0.01,49.9475,0.01,270.095
98,Tous,48,0.01,0.58,155.815,66.95,2121.95,1923.68,32.9,62.7,32.9,32.9,32.9,0,0,0,0,0,0.01,67.13,0.01,296.365
99,Tous,48,0.01,0.56,127.345,81.025,1838.99,1922.83,30.4,57.7,30.4,30.4,30.4,0,0,0,0,0,0.01,32.5,0.01,210.165
100,Tous,48,0.01,0.55,138.54,92.085,1905.88,1883.03,35.4,57.7,30.4,30.4,30.4,0,0,0,0,0,0.01,47.5,0.01,304.562
101,Tous,48,0.01,0.53,146.46,73.23,2087.02,1869.1,32.9,52.7,30.4,30.4,15.2,0,0,0,0,0,0.01,61.25,0.01,328.798
102,Tous,48,0.01,0.53,101.195,109.32,2071.49,2070.58,30.4,57.7,30.4,30.4,15.2,2.5,0,0,0,0,0.01,37.7325,0.01,236.405
103,Tous,48,0.01,0.53,161.83,109.32,2577.49,2120.83,32.9,60.2,30.4,30.4,15.2,2.5,0,0,0,0,0.01,59,0.01,259.827
104,Tous,48,0.01,0.53,138.305,101.695,2208.07,2000.62,35.4,60.2,32.9,30.4,11.5,2.5,0,0,0,0,0.01,59.82,0.01,311.1
105,Tous,48,0.01,0.53,111.435,118.82,2190.34,1969.99,30.4,50.2,30.4,30.4,15.2,2.5,0,0,0,0,0.01,49.5,0.01,349.092
106,Tous,48,0.01,0.535,113.835,140.87,2362.3,1975.35,32.7,50.2,30.4,30.4,15,2.5,0,0,0,0,0.01,47.5,0.01,237.415
107,Tous,48,0.01,0.535,135.81,130.08,2405.88,2443.51,35.2,52.7,30.4,30.4,15,2.5,0,0,0,0,0.01,47.5,0.01,254.837
108,Tous,48,0.01,0.54,96.3,114.47,2438.4,2394.7,32.7,52.7,30.4,30.4,30.4,0,0,0,0,0,0.01,39.695,0.01,443.977
109,Tous,48,0.01,0.54,87.885,152.31,2434.18,2197.89,32.7,57.2,30.4,30.4,27.7,0,0,0,0,0,0.01,38.73,0.01,324.83
110,Tous,48,0.01,0.535,121.54,110.165,2332.32,2550.31,32.9,57.7,30.4,30.4,5,0,0,0,0,0,0.01,34.295,0.01,283.428
111,Tous,48,0.01,0.55,155.88,131.525,2173.37,2179.86,30.4,70.4,30.4,32.7,30.4,0,0,0,0,0,0.01,39.955,0.01,334.462
112,Tous,48,0.01,0.55,107.565,74.665,2184.26,2267.85,35.2,70.4,30.4,30.4,32.9,0,0,0,0,0,0.01,47.72,0.01,268.362
113,Tous,48,0.01,0.56,158.465,75.065,2487.64,2326.24,30.7,63.16,30.4,30.4,32.9,0,0,0,0,0,0.01,58.2975,0.01,282.893
114,Tous,48,0.01,0.565,154.39,90.675,2513.01,2389.44,30.4,70.4,30.4,30.4,32.9,0,0,0,0,0,0.01,77.255,0.01,263.618
115,Tous,48,0.01,0.57,163.565,102.87,2421.24,2392.17,30.4,63.16,30.4,30.4,30.4,0,0,0,0,0,0.01,55.235,0.01,277.272
116,Tous,48,0.01,0.57,125.075,106.82,2225.12,2403.55,30.7,63.16,30.4,32.9,30.4,0,0,0,0,0,0.01,47.535,0.01,256.11
117,Tous,48,0.01,0.55,125.455,112.485,2411.94,2249.66,30.4,55.4,30.4,30.4,30.4,0,0,0,0,0,0.01,47.64,0.01,274.147
118,Tous,48,0.01,0.55,115.26,170.28,2463.91,2483.42,30.4,53.785,30.4,30.4,30.4,0,0,0,0,0,0.01,43.6075,0.01,224.705
119,Tous,48,0.01,0.55,122.13,176.065,2380.04,2275.45,30.4,58.785,30.4,30.4,30.4,0,0,0,0,0,0.01,50.25,0.01,227.405
120,Tous,48,0.01,0.55,111.3,146.275,2702.69,2098.15,30.4,53.785,30.4,30.4,30.4,0,0,0,0,0,0.01,56.795,0.01,262.48
-150,BTC 15m,6,,,,,,,,,,,,,,,,,,,,
-149,BTC 15m,6,,,,,,,,,,,,,,,,,,,,
-148,BTC 15m,6,,,,,,,,,,,,,,,,,,,,
-147,BTC 15m,6,,,,,,,,,,,,,,,,,,,,
-146,BTC 15m,6,0.01,0.515,40,45,2159.2,2437.66,95,110,20,40,0,45,0,0,0,0,0.01,40,0.01,40
-145,BTC 15m,6,0.01,0.515,40,45,2159.2,2437.66,95,110,20,40,0,45,0,0,0,0,0.01,40,0.01,40
-144,BTC 15m,6,0.01,0.515,40,45,2159.2,2437.66,95,110,20,40,0,45,0,0,0,0,0.01,40,0.01,40
-143,BTC 15m,6,0.01,0.515,40,45,2159.2,2437.66,95,110,20,40,0,45,0,0,0,0,0.01,40,0.01,40
-142,BTC 15m,6,0.01,0.515,40,45,2159.2,2437.66,95,110,20,40,0,45,0,0,0,0,0.01,40,0.01,40
-141,BTC 15m,6,0.01,0.515,40,45,2159.2,2437.66,95,110,20,40,0,45,0,0,0,0,0.01,40,0.01,40
-140,BTC 15m,6,0.01,0.51,142.65,178.775,2412.03,2557.19,121.665,85,132.65,20,0,165.83,156.275,0,0,0,0.01,91.325,0.01,193.975
-139,BTC 15m,6,0.01,0.51,142.65,178.775,2412.03,2557.19,121.665,85,132.65,20,0,165.83,156.275,0,0,0,0.01,91.325,0.01,193.975
-138,BTC 15m,6,0.01,0.505,204.45,121.93,2551.58,2676.72,193.33,115,204.45,0,0,174.58,121.93,0,0,0,0.01,166.84,0.01,238.58
-137,BTC 15m,6,0.01,0.505,221.515,119.46,2572.8,2669.74,227.285,156.12,221.515,0,0,160.83,119.46,0,0,0,0.01,176.243,0.01,243.62
-136,BTC 15m,6,0.01,0.505,221.515,119.46,2572.8,2669.74,227.285,122.5,221.515,0,0,160.83,119.46,0,0,0,0.01,138.743,0.01,243.62
-135,BTC 15m,6,0.01,0.505,221.515,119.46,2572.8,2669.74,227.285,122.5,221.515,0,0,160.83,119.46,0,0,0,0.01,138.743,0.01,243.62
-134,BTC 15m,6,0.01,0.505,221.515,119.46,2572.8,2669.74,227.285,122.5,221.515,0,0,160.83,119.46,0,0,0,0.01,138.743,0.01,243.62
-133,BTC 15m,6,0.01,0.505,221.515,119.46,2572.8,2669.74,227.285,122.5,221.515,0,0,160.83,119.46,0,0,0,0.01,138.743,0.01,243.62
-132,BTC 15m,6,0.01,0.505,221.515,144.97,2572.8,2695.25,227.285,122.5,221.515,0,0,160.83,144.97,0,0,0,0.01,138.743,0.01,243.62
-131,BTC 15m,6,0.01,0.505,221.515,144.97,2590.89,2695.25,213.33,122.5,221.515,0,0,160.83,144.97,0,0,0,0.01,138.743,0.01,243.62
-130,BTC 15m,6,0.01,0.505,221.515,144.97,2572.8,2700.2,213.33,122.5,221.515,0,0,186.87,144.97,0,0,0,0.01,138.743,0.01,243.62
-129,BTC 15m,6,0.01,0.505,221.515,144.97,2572.8,2700.2,213.33,122.5,221.515,0,0,186.87,144.97,0,0,0,0.01,138.743,0.01,243.62
-128,BTC 15m,6,0.01,0.505,221.515,144.97,2572.8,2700.2,213.33,122.5,221.515,0,0,186.87,144.97,0,0,0,0.01,138.743,0.01,243.62
-127,BTC 15m,6,0.01,0.505,221.515,144.97,2572.8,2700.2,213.33,122.5,221.515,0,0,186.87,144.97,0,0,0,0.01,138.743,0.01,243.62
-126,BTC 15m,6,0.01,0.505,221.515,203.26,2572.8,2734.66,213.33,122.5,221.515,0,0,244.16,144.97,0,0,0,0.01,138.743,0.01,243.62
-125,BTC 15m,6,0.01,0.505,221.515,203.26,2572.8,2734.66,213.33,122.5,221.515,0,0,244.16,144.97,0,0,0,0.01,138.743,0.01,243.62
-124,BTC 15m,6,0.01,0.505,221.515,203.26,2572.8,2734.66,213.33,122.5,221.515,0,0,244.16,144.97,0,0,0,0.01,138.743,0.01,243.62
-123,BTC 15m,6,0.01,0.505,221.515,203.26,2572.8,2734.66,213.33,122.5,221.515,0,0,244.16,144.97,0,0,0,0.01,138.743,0.01,243.62
-122,BTC 15m,6,0.01,0.505,221.515,203.26,2572.8,2717.9,213.33,122.5,221.515,0,0,244.16,144.97,0,0,0,0.01,138.743,0.01,243.62
-121,BTC 15m,6,0.01,0.505,221.515,203.26,2572.8,2717.9,213.33,122.5,221.515,0,0,244.16,144.97,0,0,0,0.01,138.743,0.01,243.62
-120,BTC 15m,6,0.01,0.505,221.515,203.26,2572.8,2722.16,213.33,122.5,221.515,0,0,244.16,144.97,0,0,0,0.01,138.743,0.01,243.62
-119,BTC 15m,6,0.01,0.505,221.515,203.26,2569.53,2715.64,213.33,122.5,221.515,0,0,244.16,144.97,0,0,0,0.01,138.743,0.01,243.62
-118,BTC 15m,6,0.01,0.505,221.515,203.26,2566.28,2715.64,213.33,122.5,221.515,0,0,244.16,144.97,0,0,0,0.01,138.743,0.01,243.62
-117,BTC 15m,6,0.01,0.505,221.515,203.26,2566.28,2715.64,213.33,122.5,221.515,0,0,244.16,144.97,0,0,0,0.01,138.743,0.01,243.62
-116,BTC 15m,6,0.01,0.505,221.515,203.26,2566.28,2715.64,213.33,122.5,221.515,0,0,244.16,144.97,0,0,0,0.01,138.743,0.01,243.62
-115,BTC 15m,6,0.01,0.505,221.515,203.26,2566.28,2715.64,213.33,122.5,221.515,0,0,244.16,144.97,0,0,0,0.01,138.743,0.01,243.62
-114,BTC 15m,6,0.01,0.505,221.515,202.75,2566.28,2715.64,213.33,122.5,221.515,0,0,244.16,144.97,0,0,0,0.01,138.743,0.01,243.62
-113,BTC 15m,6,0.01,0.505,221.515,202.75,2566.28,2715.64,213.33,122.5,221.515,0,0,244.16,144.97,0,0,0,0.01,138.743,0.01,243.62
-112,BTC 15m,6,0.01,0.505,221.515,202.75,2566.28,2715.64,213.33,122.5,221.515,0,0,244.16,144.97,0,0,0,0.01,138.743,0.01,243.62
-111,BTC 15m,6,0.01,0.505,221.515,202.75,2566.28,2715.64,213.33,122.5,221.515,0,0,244.16,144.97,0,0,0,0.01,138.743,0.01,243.62
-110,BTC 15m,6,0.01,0.505,221.515,202.75,2566.28,2715.64,223.33,122.5,221.515,0,0,244.16,144.97,0,0,0,0.01,138.743,0.01,243.62
-109,BTC 15m,6,0.01,0.505,241.94,202.75,2566.28,2715.64,223.33,122.5,241.94,0,0,244.16,144.97,0,0,0,0.01,194.232,0.01,261.455
-108,BTC 15m,6,0.01,0.505,241.94,202.75,2566.28,2715.64,223.33,122.5,241.94,0,0,244.16,144.97,0,0,0,0.01,194.232,0.01,261.455
-107,BTC 15m,6,0.01,0.505,241.94,202.75,2566.28,2715.64,223.33,122.5,241.94,0,0,244.16,144.97,0,0,0,0.01,194.232,0.01,261.455
-106,BTC 15m,6,0.01,0.505,241.94,202.75,2566.28,2699.67,223.33,122.5,241.94,0,0,244.16,124.97,0,0,0,0.01,194.232,0.01,261.455
-105,BTC 15m,6,0.01,0.505,241.94,202.75,2568.78,2699.67,223.33,122.5,241.94,0,0,244.16,124.97,0,0,0,0.01,194.232,0.01,261.455
-104,BTC 15m,6,0.01,0.505,241.94,202.75,2568.78,2699.67,223.33,122.5,241.94,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,261.455
-103,BTC 15m,6,0.01,0.505,252.71,190.25,2568.78,2699.67,235.83,122.5,252.71,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,269.435
-102,BTC 15m,6,0.01,0.505,252.71,190.25,2568.78,2699.67,235.83,122.5,252.71,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,269.435
-101,BTC 15m,6,0.01,0.505,252.71,190.25,2568.78,2699.67,235.83,122.5,252.71,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,269.435
-100,BTC 15m,6,0.01,0.505,252.71,190.25,2568.78,2699.67,235.83,122.5,252.71,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,269.435
-99,BTC 15m,6,0.01,0.505,252.71,190.25,2566.28,2699.67,235.83,122.5,252.71,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,269.435
-98,BTC 15m,6,0.01,0.505,252.71,190.25,2566.28,2699.67,235.83,122.5,252.71,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,269.435
-97,BTC 15m,6,0.01,0.505,252.71,190.25,2566.28,2699.67,225.83,122.5,252.71,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,269.435
-96,BTC 15m,6,0.01,0.505,252.71,190.25,2566.28,2699.67,235.83,122.5,252.71,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,269.435
-95,BTC 15m,6,0.01,0.505,252.71,190.25,2566.28,2699.67,225.83,122.5,252.71,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,269.435
-94,BTC 15m,6,0.01,0.505,252.71,190.25,2566.28,2699.67,225.83,122.5,252.71,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,269.435
-93,BTC 15m,6,0.01,0.505,252.44,190.25,2566.28,2699.65,225.83,122.5,252.44,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,266.705
-92,BTC 15m,6,0.01,0.505,252.44,190.25,2566.28,2699.65,225.83,122.5,252.44,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,266.705
-91,BTC 15m,6,0.01,0.505,252.44,190.25,2566.28,2699.65,225.83,122.5,252.44,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,266.705
-90,BTC 15m,6,0.01,0.505,252.44,190.25,2566.28,2699.65,225.83,122.5,252.44,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,266.705
-89,BTC 15m,6,0.01,0.505,252.44,190.25,2561.28,2694.65,225.83,122.5,252.44,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,266.705
-88,BTC 15m,6,0.01,0.505,252.44,190.25,2546.27,2669.65,225.83,122.5,252.44,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,266.705
-87,BTC 15m,6,0.01,0.505,252.44,190.25,2546.27,2669.65,225.83,122.5,252.44,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,266.705
-86,BTC 15m,6,0.01,0.505,252.44,190.25,2546.27,2669.65,225.83,122.5,252.44,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,266.705
-85,BTC 15m,6,0.01,0.505,252.44,190.25,2546.27,2669.65,225.83,122.5,252.44,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,266.705
-84,BTC 15m,6,0.01,0.505,252.44,190.25,2546.27,2645.18,225.83,122.5,252.44,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,266.705
-83,BTC 15m,6,0.01,0.505,252.44,190.25,2546.27,2696.02,225.83,122.5,252.44,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,266.705
-82,BTC 15m,6,0.01,0.505,252.44,190.25,2546.27,2674.33,225.83,122.5,252.44,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,266.705
-81,BTC 15m,6,0.01,0.505,252.44,190.25,2546.27,2674.33,225.83,122.5,252.44,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,266.705
-80,BTC 15m,6,0.01,0.505,252.44,190.25,2546.27,2674.33,225.83,122.5,252.44,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,266.705
-79,BTC 15m,6,0.01,0.505,252.44,190.25,2546.27,2674.33,225.83,122.5,252.44,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,266.705
-78,BTC 15m,6,0.01,0.505,252.44,190.25,2541.27,2674.33,213.33,112.5,252.44,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,266.705
-77,BTC 15m,6,0.01,0.505,252.44,190.25,2533.77,2663.52,210.83,112.5,252.44,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,266.705
-76,BTC 15m,6,0.01,0.505,252.44,190.25,2533.77,2663.52,210.83,112.5,252.44,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,266.705
-75,BTC 15m,6,0.01,0.505,252.44,190.25,2533.77,2663.52,210.83,112.5,252.44,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,266.705
-74,BTC 15m,6,0.01,0.505,252.44,190.25,2533.77,2663.52,210.83,112.5,252.44,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,266.705
-73,BTC 15m,6,0.01,0.505,252.44,190.25,2533.77,2663.52,210.83,112.5,252.44,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,266.705
-72,BTC 15m,6,0.01,0.505,252.44,190.25,2533.77,2663.52,210.83,112.5,252.44,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,266.705
-71,BTC 15m,6,0.01,0.505,252.44,190.25,2533.77,2663.52,210.83,112.5,252.44,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,266.705
-70,BTC 15m,6,0.01,0.505,252.44,190.25,2533.77,2663.52,210.83,112.5,252.44,0,0,244.16,128.975,0,0,0,0.01,194.232,0.01,266.705
