ticker,indicator,horizon,n,ic_spearman,ic_daily_mean,ic_daily_t,n_days,frac_months_same_sign,ic_nw_t,ic_nw_t_2h,p_value,t_cons,p_value_cons,ic_train,ic_test,train_sign,median_train,hit_rate_oos,auc_oos,up_rate_oos,n_oos,n_eff_oos,p_hit
XRPUSDT,macd_line_12_26,10,525529,-0.03605235583582486,-0.053708636346847076,-12.941951951808917,365,1.0,-10.29904677435338,-9.517965980720101,7.116294856812279e-25,-9.517965980720101,1.7660173219057578e-21,-0.045121443073196876,-0.021059919851358133,-1.0,-0.027718829115874893,0.5121270700745495,0.5168410552900251,0.49481659662944877,205367,20536.7,0.00026187143387639017
XRPUSDT,macd_line_12_26,15,525524,-0.0364791764588107,-0.05711549036987103,-11.864323904220683,365,1.0,-8.787530650670156,-8.144245656457898,1.5288317758506368e-18,-8.144245656457898,3.8165368580546497e-16,-0.04516817633798745,-0.02194529809204907,-1.0,-0.027725998918040146,0.5123354106549626,0.5187990461137133,0.4952884405538447,206195,13746.333333333334,0.0019167246417987113
XRPUSDT,macd_signal_12_26_9,5,525534,-0.027005617214950355,-0.040209987418819336,-13.478968023526045,365,1.0,-10.413682687322591,-9.79176605685871,2.147499296965694e-25,-9.79176605685871,1.2214353345207238e-22,-0.03258493793241415,-0.018090843437253,-1.0,-0.027445237145751977,0.5106192425793245,0.5149611271176447,0.49595012203763483,203216,40643.2,9.517391412138531e-06
XRPUSDT,macd_signal_12_26_9,10,525529,-0.030534693015597174,-0.04782311736935602,-11.819188652804323,365,1.0,-8.677594427869682,-8.04738595279219,4.042275646169825e-18,-8.04738595279219,8.45811260945916e-16,-0.037207122813750465,-0.019360551828929207,-1.0,-0.027500675364062057,0.5114258863400644,0.5161097721970818,0.49481659662944877,205367,20536.7,0.0005322606553890278
XRPUSDT,macd_signal_12_26_9,15,525524,-0.030405738732029758,-0.050665938248076026,-10.783435297296222,365,1.0,-7.249252948234931,-6.725001500129244,4.1907660287516407e-13,-6.725001500129244,1.7559063339051062e-11,-0.03549825239737817,-0.021650491394500468,-1.0,-0.027508788184194458,0.5123742088799438,0.5179744413209955,0.4952884405538447,206195,13746.333333333334,0.0019167246417987113
XRPUSDT,macd_hist_12_26_9,5,525534,-0.022423343807671574,-0.024573387324598437,-8.717849948179591,365,0.8461538461538461,-8.970910606668092,-8.418511558383138,2.9407305317839227e-19,-8.418511558383138,3.8129755765398787e-17,-0.02469940122546065,-0.018964167914103033,-1.0,-0.004557699806447092,0.5076125895598772,0.5123512881824975,0.49595012203763483,203216,40643.2,0.0010864869082815637
XRPUSDT,macd_hist_12_26_9,10,525529,-0.021403197926836055,-0.02496464054813385,-7.066593966461872,365,1.0,-6.663779989566588,-6.26660375866935,2.668728863131334e-11,-6.26660375866935,3.690075402534791e-10,-0.02887949971280999,-0.009474480038854542,-1.0,-0.004548519341302667,0.5031334148134803,0.5058507030534858,0.49481659662944877,205367,20536.7,0.18774736797787403
XRPUSDT,macd_hist_12_26_9,15,525524,-0.02425555544928016,-0.029149928272583385,-7.561314025146842,365,0.9230769230769231,-6.7580556757973165,-6.44238218895869,1.3985579195586559e-11,-6.44238218895869,1.1761265371127813e-10,-0.03552750627314619,-0.006067165637525262,-1.0,-0.004554580937071534,0.5034118189092849,0.5065799375651947,0.4952884405538447,206195,13746.333333333334,0.21382475062886908
XRPUSDT,macd_line_6_13,5,525534,-0.035999654134886996,-0.04433082086188056,-14.823737731511988,365,1.0,-14.125916788120966,-13.211791518601016,2.6295530783938063e-45,-13.211791518601016,7.50174700627765e-40,-0.040972390475437034,-0.02815599639998321,-1.0,-0.0172632029354638,0.514521494370522,0.5201879301819734,0.49595012203763483,203216,40643.2,2.4060605375517896e-09
XRPUSDT,macd_line_6_13,10,525529,-0.037557677451556026,-0.049487635768234575,-12.595665874349827,365,1.0,-11.249109630676811,-10.484356896936214,2.3394163926243462e-29,-10.484356896936214,1.0193678402795183e-25,-0.0473536694161788,-0.021561831103214732,-1.0,-0.017257690430250827,0.5110119931634586,0.5158218192613304,0.49481659662944877,205367,20536.7,0.0008240072470707977
XRPUSDT,macd_line_6_13,15,525524,-0.03949422305186473,-0.0541481140739323,-12.067393807272147,365,1.0,-10.297229057789512,-9.686813169202216,7.252016933844799e-25,-9.686813169202216,3.4306627959545172e-22,-0.05141572369008699,-0.019889390785375813,-1.0,-0.0172632029354638,0.512189917311283,0.5174824002170852,0.4952884405538447,206195,13746.333333333334,0.00213543841880639
XRPUSDT,macd_signal_6_13_5,5,525534,-0.03345402193261469,-0.042020722747688,-13.953249256498577,365,1.0,-13.027614230037457,-12.190935273028058,8.523116014366377e-39,-12.190935273028058,3.474111310387545e-34,-0.040498368039303186,-0.022213611474122374,-1.0,-0.01594973367761103,0.5125285410597591,0.5168698947924083,0.49595012203763483,203216,40643.2,2.2110223762842304e-07
XRPUSDT,macd_signal_6_13_5,10,525529,-0.036270532646552285,-0.048505246847842166,-11.907596388741617,365,1.0,-10.661475991506137,-9.903349786715665,1.5413166223320074e-26,-9.903349786715665,4.0256073278062836e-23,-0.04762713269831874,-0.01761601395818194,-1.0,-0.015946313684365245,0.5097362283132149,0.5138956278686254,0.49481659662944877,205367,20536.7,0.0026815948424197575
XRPUSDT,macd_signal_6_13_5,15,525524,-0.037585540467584735,-0.05240623202436604,-11.3071954329992,365,1.0,-9.519130927637663,-8.927887702598271,1.746333563461042e-21,-8.927887702598271,4.342200986005986e-19,-0.049766654269768625,-0.01743782127956762,-1.0,-0.015971466894056104,0.5111423652367905,0.5161343653225396,0.4952884405538447,206195,13746.333333333334,0.004640607977603184
XRPUSDT,macd_hist_6_13_5,5,525534,-0.01456067366841999,-0.015936249946850795,-5.403408034758779,365,0.7692307692307693,-6.273557315792635,-5.975285294226438,3.5289093623797715e-10,-5.403408034758779,6.538648676767065e-08,-0.008381063814217144,-0.024792262804727325,-1.0,-0.001814670775395081,0.5106782930477916,0.51502599818456,0.49595012203763483,203216,40643.2,8.704580592441432e-06
XRPUSDT,macd_hist_6_13_5,10,525529,-0.01103468304120856,-0.01311336094778693,-4.3501026068611255,365,0.6923076923076923,-4.083158215253454,-3.970910078312209,4.442775312346551e-05,-3.970910078312209,7.159860156165154e-05,-0.007847635712131077,-0.016601847101999575,-1.0,-0.0018042772958868228,0.5046672542326665,0.5088457806236323,0.49481659662944877,205367,20536.7,0.09129276753178928
XRPUSDT,macd_hist_6_13_5,15,525524,-0.013441398307806824,-0.016372261309052172,-6.002963161042836,365,0.8461538461538461,-4.815737347203945,-4.808102635521094,1.4665732632447474e-06,-4.808102635521094,1.523695369134798e-06,-0.014154694623681257,-0.012745940847310493,-1.0,-0.0018023846169872347,0.5044739203181454,0.508355117795811,0.4952884405538447,206195,13746.333333333334,0.15102622129010734
XRPUSDT,adx_14,5,525568,0.005852977907336021,0.005297153096413267,1.8942261947576808,365,0.6153846153846154,2.284771727577597,2.1493270967023284,0.02232621626780175,1.8942261947576808,0.058194992601365486,0.0070157644612363415,0.004130288226080265,1.0,0.23017539674780785,0.5022045508227698,0.5014680104871538,0.49595012203763483,203216,40643.2,0.18863668756370025
XRPUSDT,adx_14,10,525563,0.009133866346645286,0.007487130829667578,1.8833733992992272,365,0.6153846153846154,2.6307602935421652,2.443446455987977,0.008519410197633694,1.8833733992992272,0.059649782664942815,0.012010161779036273,0.004581270084050862,1.0,0.23017639787920882,0.5033866200509332,0.5025071166291352,0.49481659662944877,205367,20536.7,0.16603157703171356
XRPUSDT,adx_14,15,525558,0.009206019690982309,0.007604838904173369,1.5902173354293647,365,0.6923076923076923,2.230585123810116,2.067007239752712,0.0257086231048234,1.5902173354293647,0.11178582426853631,0.013545799828183462,0.0024571379454484555,1.0,0.23017539674780785,0.5013846116540168,0.5007756983540564,0.4952884405538447,206195,13746.333333333334,0.3761601880282083
XRPUSDT,di_diff_14,5,525581,-0.03631112089491713,-0.04737968897810871,-15.484104648683527,365,1.0,-14.589394213539716,-13.66424950050357,3.2809805292927616e-48,-13.66424950050357,1.6600645504418457e-42,-0.039905680631831336,-0.030756549436063336,-1.0,0.0004664471040467244,0.515043106841981,0.522765451324644,0.49595012203763483,203216,40643.2,6.725327781649775e-10
XRPUSDT,di_diff_14,10,525576,-0.03839185698729946,-0.05351573790688571,-13.177524916246504,365,1.0,-11.691607402072197,-10.873135582375134,1.4069820451199628e-31,-10.873135582375134,1.547879170375197e-27,-0.04605457547102453,-0.025922788184109813,-1.0,0.0004668413271150945,0.5135878695213935,0.5197113691834501,0.49481659662944877,205367,20536.7,5.073117423293552e-05
