ticker,indicator,horizon,n,ic_spearman,ic_daily_mean,ic_daily_t,n_days,frac_months_same_sign,ic_nw_t,ic_nw_t_2h,p_value,t_cons,p_value_cons,ic_train,ic_test,train_sign,median_train,hit_rate_oos,auc_oos,up_rate_oos,n_oos,n_eff_oos,p_hit
ETHUSDT,taker_imb_1,10,525589,-0.014011915122234106,-0.015295593295608955,-8.332981618993054,365,1.0,-8.391558471734488,-8.131615895021877,4.7973963237881744e-17,-8.131615895021877,4.236052577248381e-16,-0.013994603267757217,-0.014261331306245907,-1.0,-0.023798768203127096,0.5068644596829148,0.5092156194214584,0.4959184937740947,209849,20984.9,0.02378072130312946
ETHUSDT,taker_imb_1,15,525584,-0.012857877236720928,-0.01455480913209132,-7.609450688574486,365,0.9230769230769231,-7.127930923351488,-6.847785338673626,1.0188888386728973e-12,-6.847785338673626,7.500199256576117e-12,-0.013959102424872607,-0.011297316203633223,-1.0,-0.023808480529838305,0.5061883074812302,0.5082733530146863,0.49659857464080187,209912,13994.133333333333,0.07181031164011212
ETHUSDT,taker_imb_5,5,525590,-0.026663232372522806,-0.02927388186856136,-11.462248192088976,365,1.0,-12.106307621000605,-11.486121810495863,9.779836064624395e-34,-11.462248192088976,2.041457679890499e-30,-0.027388604395109203,-0.025483956369299544,-1.0,-0.02115088806688109,0.5123026915568454,0.5166818588020909,0.4972721675170758,209507,41901.4,2.426153058453423e-07
ETHUSDT,taker_imb_5,10,525585,-0.025008498368360915,-0.027986117460290203,-9.29483215028676,365,1.0,-9.308198218752992,-8.874973906953883,1.3001917260354983e-20,-8.874973906953883,6.99498114393632e-19,-0.026454766333002845,-0.02269285287636028,-1.0,-0.021151695002170845,0.5113200444128874,0.5146838461346572,0.4959184937740947,209849,20984.9,0.0005205315981153249
ETHUSDT,taker_imb_5,15,525580,-0.025045576019635016,-0.02931457806512085,-9.091879537031039,365,1.0,-8.442200361310908,-8.05633121255076,3.114189467692356e-17,-8.05633121255076,7.861842728187965e-16,-0.02865678329742042,-0.019109923204701718,-1.0,-0.021153158891598578,0.5103995960211898,0.5139000160009047,0.49659857464080187,209912,13994.133333333333,0.00694684944237931
ETHUSDT,taker_imb_15,5,525580,-0.0273603974580731,-0.03188793578204989,-11.590314806962883,365,1.0,-11.477695254248914,-10.799604154566229,1.707720998229252e-30,-10.799604154566229,3.4569066787890705e-27,-0.03120105475193149,-0.020889908080913882,-1.0,-0.01797913175961513,0.5094101867718024,0.5142139036269868,0.4972721675170758,209507,41901.4,5.91332736852964e-05
ETHUSDT,taker_imb_15,10,525575,-0.029536363615097358,-0.03564115852541058,-9.887530778992808,365,1.0,-9.307435634755883,-8.661079657500217,1.3095582494602088e-20,-8.661079657500217,4.6731682651120254e-18,-0.034426046656657744,-0.02139161455753242,-1.0,-0.0179831885912779,0.510548060748443,0.5156011725677792,0.4959184937740947,209849,20984.9,0.00116553449309473
ETHUSDT,taker_imb_15,15,525570,-0.03039962876382363,-0.038426649376472506,-9.558585006635294,365,1.0,-8.181756637739154,-7.626883632872362,2.7973557019197847e-16,-7.626883632872362,2.4049649353161238e-14,-0.03539560647035816,-0.022062224930849313,-1.0,-0.017986141254737853,0.5096564274553146,0.5154867154951934,0.49659857464080187,209912,13994.133333333333,0.01148272997026256
ETHUSDT,taker_imb_60,5,525535,-0.023774966726479232,-0.03502038758589876,-13.464766441499536,365,1.0,-9.724762346746436,-9.160597980132396,2.364569031116485e-22,-9.160597980132396,5.1610524476349754e-20,-0.022844121680081576,-0.025129560367293798,-1.0,-0.01683852752516657,0.5128468261203682,0.5165644506528118,0.4972721675170758,209507,41901.4,7.328392561420483e-08
ETHUSDT,taker_imb_60,10,525530,-0.027086314404811202,-0.04198120027457332,-11.4287280373877,365,1.0,-8.073405751589846,-7.488221657944684,6.836395059387982e-16,-7.488221657944684,6.981305333395012e-14,-0.02462975473820437,-0.030897067289235098,-1.0,-0.01684055318708838,0.5162807542566321,0.5212343642784143,0.4959184937740947,209849,20984.9,1.2065256300146255e-06
