indicator,horizon,family,n_tickers,ic_mean,ic_std,ic_t_cross,frac_same_sign,ic_daily_t_mean,ic_train_mean,ic_test_mean,hit_rate_oos_mean,auc_oos_mean,z_combined,p_combined,q_value,q_value_by
ichimoku_tk_diff,15,tendance,6,-0.03252163619889977,0.005864807826387044,-13.582953891398978,1.0,-9.661593433979892,-0.039194418423046794,-0.021328360170475385,0.5130776869501585,0.5160344774225899,-19.6225461151479,9.925517375686537e-86,2.3236842080462409e-85,1.5789014624547112e-84
ichimoku_tk_diff,10,tendance,6,-0.03245806317324971,0.00539724663609597,-14.73078741330098,1.0,-10.437408563336703,-0.03911455639322007,-0.021294564061181447,0.5129243667397533,0.5157661763198033,-22.547251546982388,1.4288819248627782e-112,4.0674422974787037e-112,2.7637535985748183e-111
ret_vol_60,5,momentum,6,-0.0323906376020672,0.005745621996551003,-13.808867798142213,1.0,-17.275915112113935,-0.032153778871630394,-0.032472556975404576,0.5154771137744275,0.5212931582927999,-28.714816142904052,2.492173063961334e-181,1.950904226632232e-180,1.3256041960747408e-179
vwap_dev_session,15,volume,6,-0.032318852846838754,0.005606486325683033,-14.12019827537988,1.0,-30.22379728179617,-0.029877219066961416,-0.036759712754186845,0.5170488584307544,0.5257186420810972,-16.96363446113123,1.5260615343683403e-64,3.1463243980186765e-64,2.1378706177830898e-63
ret_10,5,momentum,6,-0.032045389951521557,0.010726505887237944,-7.317840013785836,1.0,-14.392263547522147,-0.031925471790661915,-0.032102664710107344,0.5139108651006238,0.5190000125840424,-28.648157062220154,1.690070058440222e-180,1.302653998890079e-179,8.851298712613595e-179
ret_60,5,momentum,6,-0.03202874579812548,0.005880666437313419,-13.341019277835441,1.0,-17.434144369487512,-0.03130504785055993,-0.03278141644690574,0.5154561907695078,0.5204972489674141,-26.638612028646055,2.4251459829860956e-156,1.2656230598708685e-155,8.599680168359413e-155
lin_slope_60,15,tendance,6,-0.03199350224879,0.0055226406453721165,-14.190268863463453,1.0,-10.652683067869646,-0.030402495568816357,-0.03383006445198544,0.5165749724273632,0.5215825533884351,-16.956929759845938,1.710518424980754e-64,3.5121710283416295e-64,2.3864567972866792e-63
mfi_14,5,volume,6,-0.03192249388463647,0.006388392222363442,-12.239984430002213,1.0,-14.356612709543933,-0.03268547924284999,-0.030652329055194192,0.5145166659134152,0.5197874451969692,-29.96885358200844,2.4995494343470203e-197,2.7223353621909936e-196,1.8497777235700867e-195
obv_z_240,15,volume,6,-0.03185815463151589,0.006032147996305923,-12.936722215981407,1.0,-14.180888060253592,-0.029942962327330347,-0.03483686564224625,0.5166628538994963,0.5233464081887726,-16.719862187650964,9.393619326222944e-63,1.9053454584767994e-62,1.29464783573147e-61
obv_slope_60,10,volume,6,-0.031776687083438726,0.004952465930847002,-15.716750030666386,1.0,-13.264741288590466,-0.029809014853826366,-0.03480121963936928,0.5164358693497834,0.5222661488869823,-20.80757394096097,3.695801137418584e-96,9.398966344399547e-96,6.38642792137947e-95
ret_10,10,momentum,6,-0.031740652523269845,0.009788592246935792,-7.942756304854025,1.0,-12.324153036166608,-0.032477212293080905,-0.030096254882484057,0.5143549372398951,0.5190960805398342,-22.639141475631025,1.784857840805759e-113,5.1097930185353445e-113,3.472012092637064e-112
tick_imb_60,10,flux,6,-0.03171087910722311,0.004905996563936181,-15.832761416665114,1.0,-13.276106550093365,-0.029406736740288434,-0.035261444539740526,0.516837185939394,0.5224153758411462,-20.823391881935038,2.6569605605166032e-96,6.791516534789889e-96,4.614712856391594e-95
stoch_k_14,15,momentum,6,-0.03168145058030205,0.008883786490436823,-8.735395466390392,1.0,-11.474972935436776,-0.03493268595116066,-0.026589848398676518,0.5145265165578062,0.5191640737702712,-22.87649923283055,7.964219353920051e-116,2.3609923190525835e-115,1.604251650240712e-114
williams_r_14,15,momentum,6,-0.03168145054418197,0.008883786533494711,-8.735395414092483,1.0,-11.47497282567849,-0.034932685993552016,-0.026589848311736664,0.5145265165578062,0.51916407380829,-22.876499198683014,7.964225587223285e-116,2.3609923190525835e-115,1.604251650240712e-114
ret_vol_10,10,momentum,6,-0.03157304054178433,0.009863431480017877,-7.84086543433239,1.0,-12.127312877488997,-0.032690378278136915,-0.02971557642116825,0.5143374470252299,0.5199347224898504,-23.983048455973652,4.179244533849191e-127,1.3775009943805556e-126,9.35987053244628e-126
ret_skip_15,5,momentum,6,-0.03151097513779747,0.0077583742023618904,-9.948709403786284,1.0,-14.0460985856894,-0.03366554488512005,-0.027824064006153268,0.5130485642061068,0.5181530799792272,-29.478406622941122,5.446250509387246e-191,5.05291019482039e-190,3.4333612410105385e-189
vpt_z_240,10,volume,6,-0.031433278154967784,0.004099130263680891,-18.783372927871916,1.0,-15.241056566237647,-0.029548688261956613,-0.03444305568567012,0.515274575937383,0.5230311772135111,-19.88624217654973,5.353988727581508e-88,1.259318475360721e-87,8.55684165498151e-87
ret_vol_10,5,momentum,6,-0.031341540216891055,0.010555745049970408,-7.2728908211473255,1.0,-14.085337693362431,-0.031163731957597893,-0.03155229859203904,0.5138838667301764,0.5196850084185386,-29.853622440341557,7.878010347697368e-196,8.054863641217105e-195,5.47313440395765e-194
supertrend_dir,5,tendance,6,-0.031236120068606515,0.0073624385972777505,-10.392284390756865,1.0,-12.588725221230106,-0.03329648772489569,-0.02757349967428022,0.5109365885662546,0.5148308953380197,-29.196588580324594,2.1425723042459387e-187,1.8832082884687987e-186,1.279606028424259e-185
lin_slope_60,10,tendance,6,-0.031195245957427356,0.005026553175938161,-15.20175601883591,1.0,-11.957209561647844,-0.03110117146189921,-0.03076408183193925,0.5156927321213436,0.5203550042934412,-19.930597624037986,2.209084319040402e-88,5.220524735090762e-88,3.547252294642168e-87
obv_slope_15,5,volume,6,-0.030928060945915783,0.006421569290491941,-11.797422814290005,1.0,-13.711482795614666,-0.03009193832474676,-0.03216510608198545,0.5147216696762392,0.5203636654728688,-29.259400047812935,3.4095999944529955e-188,3.105835631310819e-187,2.110359231878473e-186
mom_z_60,5,momentum,6,-0.030741309228188355,0.004831533295985423,-15.585222541411712,1.0,-14.873507296033695,-0.03024550551988958,-0.03126964914277064,0.5145508442019434,0.5197936316373207,-26.70760121780684,3.8410338624761653e-157,2.0916934403266944e-156,1.4212679246615696e-155
williams_r_14,5,momentum,6,-0.030728221777254056,0.0106026467860321,-7.099025891960201,1.0,-13.981918221548982,-0.03077311404827961,-0.030697676042718374,0.5145593456170475,0.519639669697905,-30.683165990400447,9.546854771143792e-207,1.2926965613245755e-205,8.783639722291094e-205
stoch_k_14,5,momentum,6,-0.030728221736459223,0.010602646959571785,-7.099025766341641,1.0,-13.981918005583438,-0.030773113891848097,-0.03069767635708243,0.5145593456170475,0.5196396697785497,-30.683165969731274,9.546860832137584e-207,1.2926965613245755e-205,8.783639722291094e-205
tick_imb_15,5,flux,6,-0.03055081699189952,0.006522658200950399,-11.472916493524073,1.0,-13.558452986309172,-0.02978161673689926,-0.03170716658683413,0.5144528463369594,0.520138296441285,-29.019334059820693,3.752528734695957e-185,3.1864693153943634e-184,2.1651483642751097e-183
stoch_d_14_3,5,momentum,6,-0.030344598886638763,0.01002331040301785,-7.4155923275919235,1.0,-13.263051446363656,-0.031360488174011936,-0.028700520832131607,0.5133820793776551,0.5180662669646366,-28.849387477017338,5.157309783506668e-183,4.16743903473684e-182,2.83169957598038e-181
ret_skip_60,5,momentum,6,-0.030331998212952477,0.00509904711483956,-14.570941751943888,1.0,-16.16590256157204,-0.030268680101524587,-0.030135199419668773,0.5145189517284575,0.5197410914326335,-27.000766336746064,1.4475897037787683e-160,8.148791478574865e-160,5.536956673462192e-159
stoch_d_14_3,10,momentum,6,-0.03009638469503151,0.009429754261707207,-7.817890430581544,1.0,-10.946192671747946,-0.032784907990557555,-0.025710047082736092,0.5130710366472132,0.5172501952456371,-22.493405306490434,4.8158326468219425e-112,1.3478950592501638e-111,9.158703548942879e-111
aroon_osc_25,5,tendance,6,-0.029890457159408867,0.005294337094492146,-13.829185205309491,1.0,-13.719085613226177,-0.03313054376763373,-0.024427964990096456,0.513664520579251,0.5160161340971352,-27.702302716673195,6.550144211053968e-169,4.55780868019172e-168,3.0969487014735858e-167
cmf_20,15,volume,6,-0.029865854034113033,0.008486348716479145,-8.620445088941715,1.0,-9.39538453727679,-0.032218276538696466,-0.02629105748648425,0.5114794393276997,0.5160635246400773,-18.36335895786734,2.581352228097669e-75,5.622858549030139e-75,3.8206308565931406e-74
lin_slope_15,5,tendance,6,-0.02959040113772579,0.008812581712320603,-8.224761646222806,1.0,-13.056623416023191,-0.03110614184676656,-0.02699836902357175,0.5126826533837413,0.5173196499041414,-27.010351181316498,1.1170618190318724e-160,6.359636037897365e-160,4.3212578568748507e-159
williams_r_14,10,momentum,6,-0.029578548331792437,0.010365537121895491,-6.989734337268291,1.0,-11.546664737651199,-0.030779101507484485,-0.027750032909807595,0.5144619193955747,0.5188999712202187,-23.50054878016796,4.0263778269461203e-122,1.2451949680071285e-121,8.460874972682942e-121
stoch_k_14,10,momentum,6,-0.02957854829865922,0.010365537304017694,-6.9897342066291115,1.0,-11.546664610636554,-0.03077910125598139,-0.027750033068669838,0.5144619193955747,0.5188999713040565,-23.50054876844218,4.026378938466164e-122,1.2451949680071285e-121,8.460874972682942e-121
obv_z_240,10,volume,6,-0.02957783015494657,0.005334882431864923,-13.5805413715552,1.0,-15.27571529977464,-0.02759462123218003,-0.032811305623075125,0.5159134210975868,0.5220273639706395,-18.79156571154757,8.852853272125051e-79,1.9978736438444374e-78,1.3575190669811238e-77
ret_5,5,momentum,6,-0.02953653601555739,0.009922817262818238,-7.291219831141518,1.0,-13.405758510566779,-0.02858320507107681,-0.031229007095083212,0.5131838362647767,0.5186233403433193,-29.174203122790935,4.121020292089084e-187,3.5597089074769503e-186,2.4187579278055555e-185
ema_dist_5,5,tendance,6,-0.029367050446970303,0.010133057825461554,-7.098971513307568,1.0,-14.269955700086483,-0.028530501479333895,-0.030691302071594945,0.5132945342361405,0.519659059504299,-32.75295547277236,2.7558782695277456e-235,5.310365434743848e-234,3.6082974278745705e-233
ichimoku_tenkan_dist,5,tendance,6,-0.02931201067349849,0.010648645781621991,-6.74259158934566,1.0,-13.016334419439124,-0.02878857053027108,-0.030238819154134292,0.5133260171790012,0.5191750126509446,-29.9899603255217,1.3266279578927667e-197,1.476979126453947e-196,1.003580647791196e-195
ret_vol_5,5,momentum,6,-0.029236856294205592,0.009890376778722646,-7.240915205369113,1.0,-13.201021006121545,-0.027694368217026352,-0.03177670521489425,0.5131838362647767,0.5198151786645401,-30.68671478311534,8.560870302080977e-207,1.2254274346693056e-205,8.326558152918294e-205
cmf_20,10,volume,6,-0.028902874622097712,0.008011695257408198,-8.836743366931264,1.0,-10.111770734242647,-0.030893057813286582,-0.02590122680839452,0.5113924688021377,0.5161296156094358,-20.626851225074823,1.575828661056561e-94,3.9672872321072216e-94,2.6957000400750425e-93
bench_ret_15,5,marche,5,-0.02880604454471634,0.007178060375792324,-8.973492892606494,1.0,-12.459984216839938,-0.02971969776342457,-0.026932592558441736,0.5137795793377783,0.5177956030365352,-23.091332965386417,5.658147198991688e-118,1.7076697269245997e-117,1.1603307454147973e-116
vwap_dev_session,10,volume,6,-0.028395372221381315,0.005099834605954907,-13.638515436866879,1.0,-30.88728666736883,-0.026363362700171325,-0.03210493170217645,0.5153615394464753,0.5226016763390461,-18.116701187948557,2.352859318916027e-73,5.080959132659179e-73,3.4524199878146934e-72
ichimoku_tk_diff,5,tendance,6,-0.02824913824267526,0.0051891391210763076,-13.334769554905426,1.0,-11.97472907254396,-0.033148389250514367,-0.020145585151820224,0.5115525703875442,0.5140744811661472,-26.365062511697975,3.448688584992008e-153,1.6774689136708696e-152,1.1398098381208888e-151
ichimoku_tenkan_dist,15,tendance,6,-0.027992164454886777,0.008862469575920538,-7.736728360325353,1.0,-11.66498424101158,-0.029522607249729143,-0.025796061964211917,0.5127557444075379,0.5182290176205805,-22.71209537971376,3.4022741638004165e-114,9.910112535255865e-114,6.733742528707186e-113
ema_gap_60_240,15,tendance,6,-0.027851134660276416,0.005337290632447299,-12.781966239664717,1.0,-19.23236141562261,-0.023429432625117274,-0.034604930918060606,0.5178022246198616,0.5235943889264579,-14.43229876995999,3.2409639270658513e-47,6.058667639776088e-47,4.116755264697799e-46
adl_z_240,15,volume,6,-0.027810766554768246,0.006960480235063985,-9.78699530984532,1.0,-11.478194650919344,-0.027579349095222597,-0.028733063858345953,0.5124407084168521,0.5178977414022805,-14.715180783277246,5.150839848043523e-49,9.738002882527565e-49,6.616797127325056e-48
obv_slope_60,5,volume,6,-0.02733327604073973,0.004886204497576761,-13.702369463180938,1.0,-15.052462162639566,-0.026128971582526278,-0.029194671053639872,0.513694391785038,0.5187640113012849,-24.738725944991273,4.099718405424038e-135,1.5443300158777769e-134,1.0493443610533874e-133
tick_imb_60,5,flux,6,-0.027195539977011515,0.0049722716919126,-13.397336338537011,1.0,-15.058366425179175,-0.02580919880652684,-0.029337128677662107,0.513744879053252,0.518818329595439,-24.684551654145135,1.5671424125436434e-134,5.730936851710695e-134,3.894068111780854e-133
taker_imb_z_15,15,flux,6,-0.02674192773676938,0.0070603791555402225,-9.27769971702795,1.0,-7.108312168494195,-0.03222509771170968,-0.01755398039120987,0.5080743857508713,0.5120568607969128,-16.046558171824095,6.0423225456482036e-58,1.1871386648508824e-57,8.066392875499939e-57
lin_slope_60,5,tendance,6,-0.026600628471994833,0.004341631281907,-15.007715386903559,1.0,-13.543145266466489,-0.027283834069270558,-0.025134167046845093,0.512297878748443,0.5163506498106079,-23.619548386117813,2.4273081473068243e-123,7.696717606333664e-123,5.229780640011699e-122
cmf_20,5,volume,6,-0.02656442351112498,0.007163061895772951,-9.08400399999998,1.0,-11.712864814642224,-0.02780129804835606,-0.02469091956045613,0.5108317983046216,0.5150746255650404,-25.37225406277668,5.10617256173117e-142,2.0630584301833194e-141,1.4018109523086893e-140
sma_dist_5,5,tendance,6,-0.026119170907092464,0.009226969883832136,-6.933873420247064,1.0,-13.135750855193239,-0.02515718501011076,-0.027664374935737226,0.511975490479155,0.5179053685432381,-30.477784877073205,5.133616556779423e-204,6.76826814459603e-203,4.598915995032509e-202
ema_dist_5,15,tendance,6,-0.02610398996217402,0.008440181758032886,-7.575838707170547,1.0,-13.061521402434636,-0.026434829632830305,-0.025810803799699814,0.5123882796088973,0.5184204219294434,-24.410488467729113,1.3233919348434033e-131,4.669150418003838e-131,3.1726034019079506e-130
ret_vol_5,15,momentum,6,-0.02600269095570762,0.008072951399072775,-7.889719835063329,1.0,-12.509233618318456,-0.02604142142773765,-0.026146617585495562,0.5122318078037965,0.5180806704751849,-23.571760332700666,7.51117082860807e-123,2.366727412033109e-122,1.6081485423669787e-121
ema_dist_5,10,tendance,6,-0.02600089209493973,0.010282725793481775,-6.193777775357923,1.0,-12.833152753229891,-0.024786864310362245,-0.028210495314112544,0.5125781071819948,0.5191772308871433,-25.480916544414885,3.208677581694368e-143,1.3396228903573987e-142,9.10249565495611e-142
taker_imb_15,15,flux,6,-0.025929856380328728,0.007326199247191343,-8.669559084105716,1.0,-7.717557344683626,-0.031546890270956175,-0.01670923744759122,0.5074616563792653,0.5117936661701098,-16.05805226503765,5.020709135271082e-58,9.903052270751229e-58,6.728945206457852e-57
ichimoku_tenkan_dist,10,tendance,6,-0.02585858329343249,0.010661507019605939,-5.941030139893718,1.0,-11.039151195197434,-0.025439902664763536,-0.026801738210847584,0.5098300253588408,0.5144200409176297,-22.22711878642699,1.8780836732169705e-109,5.141638908643182e-109,3.4936507999494974e-108
cvd_z_60,15,flux,6,-0.0258207062598749,0.008946558136349014,-7.069484618672758,1.0,-8.008896321012122,-0.029509808927113825,-0.01956491836373009,0.5089067530851724,0.513607155664909,-14.312622677997998,1.8249885377048213e-46,3.349154788974782e-46,2.2756902060911422e-45
vpt_z_240,5,volume,6,-0.025738981190903037,0.003648049803960488,-17.282486206290017,1.0,-16.561596111789008,-0.024061999155111244,-0.028454953991990207,0.5126498319374609,0.5192623429321609,-22.64080651064471,1.7187016683708103e-113,4.948675493412506e-113,3.3625356434867626e-112
rel_ret_60,15,marche,5,-0.025710945318087465,0.013497111107358566,-4.259535321279193,1.0,-8.898214423812018,-0.023047864998542136,-0.029734456917562536,0.5127489204705292,0.5173873582195034,-12.050115749241519,1.936777660710859e-33,3.289239349207255e-33,2.2349787466144238e-32
ret_5,15,momentum,6,-0.025554203267664246,0.007862880066959994,-7.960792770090006,1.0,-12.677965923817164,-0.02546160552607016,-0.025825156937021466,0.5122318078037965,0.5170904803859044,-21.81349984559889,1.7274320650791443e-105,4.57906595028916e-105,3.111392632679222e-104
ret15_x_weekend,15,calendrier,6,-0.025509794617613383,0.005772903639295423,-10.824012344674411,1.0,-8.907221622150137,-0.02876303229580354,-0.019916984339051765,0.5116757629714271,0.5123416280155281,-19.97287474311932,9.483493922074781e-89,2.251767988132448e-88,1.5300356895571217e-87
adl_z_240,10,volume,6,-0.025475857731195557,0.006109820875519319,-10.213532192277725,1.0,-12.478074342728048,-0.024718065182634683,-0.027306933328184357,0.5116564515190324,0.517268743954162,-16.284839175554346,1.2646117919104428e-59,2.524185289829211e-59,1.715138327238096e-58
taker_imb_z_15,10,flux,6,-0.025463316858553114,0.006706268006388986,-9.300572748187605,1.0,-7.557147837210043,-0.02988574150263756,-0.018119913781988285,0.5088966870368276,0.5129441879602757,-17.69072521951443,4.943507551622963e-70,1.053913737601321e-69,7.161153550201872e-69
ret_vol_240,15,momentum,6,-0.02540071087123326,0.005191704412516261,-11.984268709229438,1.0,-16.764962838181045,-0.020749026269469048,-0.03258769814973805,0.5145973939960401,0.521870700213415,-13.360440345546946,1.029533002545951e-40,1.809810646580777e-40,1.2297336560440364e-39
ret_5,10,momentum,6,-0.025272420576606114,0.009979071445933138,-6.203436393165391,1.0,-12.072966875908142,-0.023968401257776623,-0.027692471278550304,0.5122921660635904,0.5176183772229902,-22.34359534460329,1.393626817160557e-110,3.857497433135022e-110,2.6210998540602803e-109
ret_vol_5,10,momentum,6,-0.025025720861288694,0.00990794084851159,-6.186981482099827,1.0,-11.84876124851557,-0.02353449754979511,-0.027715256098556868,0.5122921660635904,0.5184145682126399,-23.511663706512845,3.099148429369406e-122,9.704208519462953e-122,6.593834467820517e-121
ret_skip_5,5,momentum,6,-0.024867542721674657,0.008567478707203325,-7.109768568639752,1.0,-11.767346315332157,-0.023790660645018263,-0.026668383986233862,0.5112469034921807,0.5162963962775755,-27.591007220693058,1.4265803800246964e-167,9.529556938564972e-167,6.475161872144658e-166
ultimate_osc,15,momentum,6,-0.024845328876740708,0.008232499634840112,-7.392454411063333,1.0,-9.305207809038443,-0.02618823092535251,-0.022999954381126484,0.5117026937581565,0.5159168724344348,-18.22924148205182,3.024872896133895e-74,6.560438618887799e-74,4.457699584925777e-73
cvd_z_60,10,flux,6,-0.024844697572120624,0.008565512034441588,-7.104867942600122,1.0,-8.806517939138514,-0.027688971605584128,-0.020003505870647097,0.5093461142345378,0.5139002696800912,-16.427134211680176,1.2230386974807476e-60,2.4608128009552392e-60,1.6720778653147272e-59
ultimate_osc,5,momentum,6,-0.024765674220157394,0.009417687547643489,-6.441418306616532,1.0,-11.127555828142917,-0.024003012577327856,-0.026080414518916142,0.5116798252196412,0.5163301365595574,-24.718138045166878,6.826790352304006e-135,2.533497752966153e-134,1.7214659777919278e-133
taker_imb_15,10,flux,6,-0.024722718377046024,0.006917261437015714,-8.754627193101687,1.0,-8.128355524917266,-0.029213497376688363,-0.01742369328556914,0.5080798072536094,0.512593034926404,-17.784061322686977,9.392315407781008e-71,2.010918811665934e-70,1.3663830229696385e-69
obv_z_240,5,volume,6,-0.02471428178786621,0.004865636698752944,-12.441820770372567,1.0,-16.86485204631006,-0.02308344452003269,-0.02739284705438921,0.5129896607049195,0.5184506870725485,-21.835876827127944,1.0589144262774543e-105,2.8369846393850513e-105,1.9276798372928785e-104
ema_gap_60_240,10,tendance,6,-0.024685834626014914,0.004339150622050692,-13.935376753501165,1.0,-20.02607069693921,-0.021045467032192334,-0.030341019316054985,0.5161231033846977,0.5207997902036258,-15.548997929810783,1.6161470388947436e-54,3.138332040644444e-54,2.1324399552589226e-53
eom_14,15,volume,6,-0.024591512429605333,0.007064616559837335,-8.526528927032137,1.0,-7.875643364003957,-0.03107202724741143,-0.014415525530602042,0.508720999625894,0.5113805089040405,-16.336348059404873,5.441610771391449e-60,1.0904987985868463e-59,7.409742433725804e-59
rel_ret_15,15,marche,5,-0.024501166127989575,0.01317506501280447,-4.1583303715734825,1.0,-8.18347928132349,-0.026942328380394936,-0.020138737011859986,0.5100887649350385,0.5134178547356536,-13.352461845341047,1.1459804820994668e-40,2.0074693060553595e-40,1.3640391461922251e-39
ret_since_day_open_vol,15,calendrier,6,-0.02436335919921766,0.003104840230543296,-19.220891906500196,1.0,-38.16929347867603,-0.02448080778467951,-0.02454631878970923,0.5145302281262952,0.5177498944100113,-12.99044313345838,1.386220935342521e-38,2.403102728742571e-38,1.6328649132709722e-37
stoch_d_5_3,5,momentum,6,-0.02427485039231299,0.00924924795448314,-6.428738567306539,1.0,-10.794152925062207,-0.023430782953153085,-0.025797432465044356,0.5115068986025975,0.5163080478951407,-25.438877018645396,9.372941936400073e-143,3.880862735649947e-142,2.6369761552305373e-141
rel_ret_60,10,marche,5,-0.024115183332503957,0.012489264120484516,-4.317563364914796,1.0,-9.775755891042042,-0.022232032318100316,-0.02698276913992883,0.5115842885505523,0.5157196267814326,-13.558072371781376,7.097688910814133e-42,1.2745312345225378e-41,8.660209606639448e-41
rsi_2,5,momentum,6,-0.02403316149344178,0.008986935365858553,-6.550506949063089,1.0,-12.538420669313991,-0.02335574477581778,-0.025127114975953036,0.5115269469450751,0.5166059959900343,-28.83735338816841,7.300442707784498e-183,5.8055901533333867e-182,3.9447936822783383e-181
ret_240,15,momentum,6,-0.023966680554887754,0.005851240318487564,-10.033110074503492,1.0,-18.05377880988823,-0.018769030923328215,-0.03199264356075561,0.514560503480619,0.5203943399530285,-11.786941718762286,4.5579327407227264e-32,7.662833231886195e-32,5.206756819397771e-31
skew_60,15,statistique,6,-0.02373023832190167,0.003617879565104962,-16.066586606127682,1.0,-5.834693386666132,-0.025941064977122508,-0.019389051667934514,0.5108315047649927,0.5139512685681075,-13.16820871030325,1.3373303861605268e-39,2.334503566085101e-39,1.5862530208855963e-38
rel_ret_15,10,marche,5,-0.023291054839298584,0.01323132015932201,-3.9361440325857657,0.8,-8.493622504643216,-0.024702386213053644,-0.020638089029620284,0.5090427372489711,0.5124970348973645,-14.379156793619677,6.994148465887956e-47,1.2978031042258763e-46,8.818337759257705e-46
macd_hist_12_26_9,15,tendance,6,-0.023271590510446288,0.008031521760605164,-7.09747466951934,1.0,-7.195794351361819,-0.028338698164048003,-0.015174843562344211,0.5078173540851144,0.511271100409888,-15.143885691041643,8.315205744687459e-52,1.5900450679726783e-51,1.080406913511633e-50
ret_vol_240,10,momentum,6,-0.02315585043132914,0.004423508502464107,-12.82240513053527,1.0,-17.44855415997431,-0.01944443296476203,-0.028968547987822935,0.5133373464445017,0.519470959639773,-14.753338291018713,2.92814983412151e-49,5.556829798844229e-49,3.7757655130703016e-48
eom_14,10,volume,6,-0.0229812765447085,0.008562304151434124,-6.574445403565643,1.0,-8.007945229532773,-0.02762884124653524,-0.01564917648613503,0.5089510447368168,0.5117450737773794,-17.095469132003515,1.6040006641230522e-65,3.32067906084979e-65,2.2563414629937246e-64
ret_skip_5,15,momentum,6,-0.02284649302188622,0.006422490952081716,-8.713480600161649,1.0,-11.793335497136644,-0.023398542618139475,-0.02203113550028654,0.510321043106807,0.5148258961689766,-22.851203362099604,1.4216768279205753e-115,4.189765239930636e-115,2.846869829283082e-114
vwap_dev_session,5,volume,6,-0.022837869301713064,0.004699303878434247,-11.904130494367582,1.0,-31.82272646673007,-0.021326202671869424,-0.0255502647749601,0.5119412735020924,0.5176361575730434,-20.32920136132355,7.094782413516775e-92,1.7423950927313256e-91,1.183926004472229e-90
sma_dist_5,10,tendance,6,-0.022258938302865752,0.009438918416183533,-5.7764077041529,1.0,-12.223672619734472,-0.020700588865323753,-0.025029927062148082,0.5110360129195578,0.5169401110812851,-24.34288508565244,6.89577278208836e-131,2.3662891533056633e-130,1.6078507534749676e-129
ret15_x_weekend,10,calendrier,6,-0.022230244643232523,0.0058635894149260005,-9.286590922370364,1.0,-8.932647099191593,-0.023487884995592578,-0.02011054834526459,0.5117497978304294,0.5123583315096875,-19.52706681608059,6.464755548358082e-85,1.499464134133055e-84,1.018858804515297e-83
bench_ret_5,5,marche,5,-0.0221935688869977,0.009265981183885474,-5.355755392743152,1.0,-9.782060375298832,-0.02130775640729001,-0.023848870483692997,0.5112205380606124,0.5154605154768102,-20.19291666539759,1.1299301357083503e-90,2.7480339708246773e-90,1.8672394641173925e-89
ret_240,10,momentum,6,-0.022126929746139844,0.005054674450890342,-10.722686095621189,1.0,-18.81334012103234,-0.01791086730152804,-0.02874430161975944,0.5133244215916524,0.5183731780324646,-13.166143936304442,1.374400552573654e-39,2.3908842945812524e-39,1.624562707876878e-38
skew_60,10,statistique,6,-0.022096287421323208,0.0030988878151812747,-17.46582406983779,1.0,-6.245767112556499,-0.023830449185946668,-0.0187706983493194,0.5103195662688548,0.5134348592211903,-14.614595945079525,2.2669530728629106e-48,4.253720934473102e-48,2.890326568927713e-47
stoch_k_5,5,momentum,6,-0.02183320053527785,0.008596440897231716,-6.221202635210735,1.0,-10.939065728697562,-0.020975485145294685,-0.02337936799276179,0.5122068469432324,0.5156839675159004,-25.850397112550997,2.4082130807477948e-147,1.0491432638736045e-146,7.1287390425884375e-146
cvd_z_60,5,flux,6,-0.021633822436265215,0.008307467268897974,-6.378818530314096,1.0,-10.165586701299253,-0.02380799308127818,-0.018069334198569605,0.5080617378352724,0.5120390250351946,-19.6038814043298,1.4326782273158452e-85,3.3384734506290163e-85,2.268432429549603e-84
adl_z_240,5,volume,6,-0.021550413469527626,0.005801790087252751,-9.098487872273257,1.0,-13.936490609732438,-0.020724670960956038,-0.02326094042044556,0.5100920788467144,0.5147684766579389,-19.12049553931005,1.704801528113464e-81,3.8647310659947757e-81,2.626014976976543e-80
rel_ret_60,5,marche,5,-0.0215184699362332,0.01125021055556523,-4.276965423140521,1.0,-11.463808067437968,-0.020771377515951792,-0.022441065284720636,0.5091282253915658,0.5129282754950932,-16.646795002032036,3.1924804257867396e-62,6.449325376286922e-62,4.3822001428616946e-61
ultimate_osc,10,momentum,6,-0.0214991563963129,0.009189024154148247,-5.730963613528685,1.0,-8.85458051399459,-0.021394409619620348,-0.021925461787273823,0.5083564979601142,0.5114641408779004,-17.333537834477646,2.626622096259843e-67,5.483073625942422e-67,3.72564952533992e-66
eom_14,5,volume,6,-0.02149057077979619,0.009279508981040562,-5.672814455939427,1.0,-9.684785360412492,-0.02436604287392191,-0.017005667901190086,0.5090447587959112,0.5113796279558441,-20.729326605805394,1.8840778242215618e-95,4.767287827954558e-95,3.2392859999805133e-94
rel_ret_15,5,marche,5,-0.021484007938542236,0.01226823043545481,-3.915780880744814,0.8,-9.85391973755246,-0.0223337510432511,-0.01986047765470171,0.5074964305312891,0.5110799251018566,-17.35740512864924,1.7338462018880554e-67,3.649819105655108e-67,2.479986180419624e-66
resid_ret_15,15,marche,5,-0.02141132994872441,0.006900414111112127,-6.938306670164263,1.0,-7.501587466687312,-0.024231019582730662,-0.016480216906643325,0.5093925214711559,0.5115723712435252,-11.690911668510932,1.4185563321195315e-31,2.3769121150230277e-31,1.6150688641515685e-30
