margin,trigger,latency_ms,market,n_opp,n_filled,shares,pnl,markout
0.01,persistante,300,eth-updown-5m-1790420400,127,117,4130.12,918.6936722999998,411.84577229999996
0.01,persistante,300,eth-updown-5m-1790420700,210,194,7969.63,3294.8518141,254.4833641
0.01,persistante,300,eth-updown-5m-1790421000,147,141,6217.74,-1999.6186730499999,-172.99987304999988
0.01,persistante,300,eth-updown-5m-1790421300,154,145,5538.49,-1609.0738245900002,-379.08132459000007
0.01,persistante,300,eth-updown-5m-1790421600,184,184,7546.93,-1539.21677387,-275.72052387
0.01,persistante,500,btc-updown-15m-1790419500,220,208,8795.12,3670.42855354,34.75315353999999
0.01,persistante,500,btc-updown-15m-1790420400,229,221,9399.41,-896.6906081999996,-502.56235820000006
0.01,persistante,500,btc-updown-5m-1790418900,79,73,3097.91,441.35575136999984,-66.10929863000004
0.01,persistante,500,btc-updown-5m-1790419200,92,86,3991.97,-645.32632034,-74.58047034000002
0.01,persistante,500,btc-updown-5m-1790419500,58,58,2845.0,267.20315,-40.821849999999955
0.01,persistante,500,btc-updown-5m-1790419800,217,216,9297.69,-962.3345371400001,-919.4460871399999
0.01,persistante,500,btc-updown-5m-1790420100,120,118,5720.59,644.56920148,-205.49474852
0.01,persistante,500,btc-updown-5m-1790420400,162,153,7238.62,663.9906315599999,-234.73366844000003
0.01,persistante,500,btc-updown-5m-1790420700,151,143,6607.22,1833.0630427699998,-309.20705723
0.01,persistante,500,btc-updown-5m-1790421000,147,142,6034.44,-2589.6451223599997,-853.9234723599999
0.01,persistante,500,btc-updown-5m-1790421300,122,118,5006.27,-614.8565563499999,-176.30620635000002
0.01,persistante,500,btc-updown-5m-1790421600,94,94,3933.18,,-113.94441100000002
0.01,persistante,500,eth-updown-5m-1790418900,348,318,10697.76,-2913.04006835,-238.77096835
0.01,persistante,500,eth-updown-5m-1790419200,465,450,15532.41,413.0685544199998,1101.31175442
0.01,persistante,500,eth-updown-5m-1790419500,55,48,1734.51,257.85158767,145.78273767000005
0.01,persistante,500,eth-updown-5m-1790419800,154,144,5775.35,-690.50935114,-165.43890114000004
0.01,persistante,500,eth-updown-5m-1790420100,201,189,7474.83,502.51023109999994,-192.29461889999996
0.01,persistante,500,eth-updown-5m-1790420400,127,116,4705.33,1097.2340862300002,557.11333623
0.01,persistante,500,eth-updown-5m-1790420700,210,187,7838.08,3124.6812854400005,244.27948543999997
0.01,persistante,500,eth-updown-5m-1790421000,147,141,6279.6,-2007.7137315199998,-163.58893151999987
0.01,persistante,500,eth-updown-5m-1790421300,154,142,5320.12,-1521.20582476,-362.55217476000007
0.01,persistante,500,eth-updown-5m-1790421600,184,184,7387.26,-1504.3244591400003,-267.82795914
0.01,persistante,750,btc-updown-15m-1790419500,220,201,8972.07,3774.08273579,21.366985790000015
0.01,persistante,750,btc-updown-15m-1790420400,229,219,9292.05,-729.4991728200002,-486.67902282000006
0.01,persistante,750,btc-updown-5m-1790418900,79,72,3296.91,511.68837691999977,-69.85012308000005
0.01,persistante,750,btc-updown-5m-1790419200,92,86,3990.76,-606.25384824,-57.85764824000001
0.01,persistante,750,btc-updown-5m-1790419500,58,58,2731.0,277.51006800000005,-32.51493199999994
0.01,persistante,750,btc-updown-5m-1790419800,217,215,9025.39,-666.3780419599999,-803.99189196
0.01,persistante,750,btc-updown-5m-1790420100,120,117,5388.18,660.3137712,-187.3128288
0.01,persistante,750,btc-updown-5m-1790420400,162,151,6802.58,675.7581524799998,-181.36644752
0.01,persistante,750,btc-updown-5m-1790420700,151,142,6433.35,1685.6311095800002,-289.14934042
0.01,persistante,750,btc-updown-5m-1790421000,147,141,6333.01,-2707.72554554,-917.5560955399999
0.01,persistante,750,btc-updown-5m-1790421300,122,116,4762.07,-572.03134338,-160.14799338000003
0.01,persistante,750,btc-updown-5m-1790421600,94,94,4270.11,,-116.76733244
0.01,persistante,750,eth-updown-5m-1790418900,348,315,10623.96,-2765.6909503300003,-214.75130033000002
0.01,persistante,750,eth-updown-5m-1790419200,465,442,15884.14,238.03103706999946,1115.35673707
0.01,persistante,750,eth-updown-5m-1790419500,55,45,1898.01,267.42027767,147.82392767000005
0.01,persistante,750,eth-updown-5m-1790419800,154,140,5808.4,-806.6304145400002,-177.35401454000007
0.01,persistante,750,eth-updown-5m-1790420100,201,189,7543.67,558.5497054799998,-194.92934451999994
0.01,persistante,750,eth-updown-5m-1790420400,127,116,4533.44,1025.0107524500004,557.93355245
0.01,persistante,750,eth-updown-5m-1790420700,210,186,7470.77,2940.67501241,274.37206241
0.01,persistante,750,eth-updown-5m-1790421000,147,137,5966.5,-1852.17330711,-158.3381071099999
0.01,persistante,750,eth-updown-5m-1790421300,154,140,5291.07,-1512.8309429700003,-363.99269297000006
0.01,persistante,750,eth-updown-5m-1790421600,184,184,7071.67,-1459.44930287,-261.45465287
0.01,persistante,1000,btc-updown-15m-1790419500,220,205,9439.22,3930.3306106399996,15.36971064000002
0.01,persistante,1000,btc-updown-15m-1790420400,229,218,9104.83,-785.37918859,-477.5278885900001
0.01,persistante,1000,btc-updown-5m-1790418900,79,72,3344.99,526.7295943299997,-71.37095567000004
0.01,persistante,1000,btc-updown-5m-1790419200,92,86,3851.12,-592.3620679400001,-55.924267940000014
0.01,persistante,1000,btc-updown-5m-1790419500,58,58,2834.0,294.499527,-12.570472999999929
0.01,persistante,1000,btc-updown-5m-1790419800,217,215,9436.39,-624.0932442899999,-755.28884429
0.01,persistante,1000,btc-updown-5m-1790420100,120,115,5552.14,602.6805555599999,-227.30914443999995
0.01,persistante,1000,btc-updown-5m-1790420400,162,148,6783.43,526.4445964199999,-172.24685358000002
0.01,persistante,1000,btc-updown-5m-1790420700,151,141,6257.19,1598.0893502400004,-383.86839975999993
0.01,persistante,1000,btc-updown-5m-1790421000,147,140,6019.27,-2419.95711071,-830.8254607099999
0.01,persistante,1000,btc-updown-5m-1790421300,122,116,4797.84,-733.37994558,-163.94704558
0.01,persistante,1000,btc-updown-5m-1790421600,94,94,4541.62,,-121.58522303000001
0.01,persistante,1000,eth-updown-5m-1790418900,348,314,10232.81,-2670.9908391400004,-223.28983914000003
0.01,persistante,1000,eth-updown-5m-1790419200,465,438,15512.46,563.0066207,1087.6852707
0.01,persistante,1000,eth-updown-5m-1790419500,55,42,1588.24,211.69762355000003,138.79482355000002
0.01,persistante,1000,eth-updown-5m-1790419800,154,139,5837.9,-838.7749882200001,-199.12798822000005
0.01,persistante,1000,eth-updown-5m-1790420100,201,191,7777.54,399.46413800000005,-235.97706199999993
0.01,persistante,1000,eth-updown-5m-1790420400,127,112,4287.82,920.1517296599998,469.32067966
0.01,persistante,1000,eth-updown-5m-1790420700,210,180,7161.43,2712.0080307800004,253.37348078
0.01,persistante,1000,eth-updown-5m-1790421000,147,136,5820.48,-1828.6090539800002,-157.53105397999988
0.01,persistante,1000,eth-updown-5m-1790421300,154,138,5543.37,-1629.79189519,-384.4146451900001
0.01,persistante,1000,eth-updown-5m-1790421600,184,184,7572.21,-1545.43310333,-286.74165333
0.01,persistante,2000,btc-updown-15m-1790419500,220,198,8676.94,3497.3889293800003,-108.37987061999996
0.01,persistante,2000,btc-updown-15m-1790420400,229,217,9035.06,-643.1723989799998,-505.09249898000013
0.01,persistante,2000,btc-updown-5m-1790418900,79,70,3258.75,504.7122904099998,-61.63795959000008
0.01,persistante,2000,btc-updown-5m-1790419200,92,85,3990.64,-625.6183459200001,-67.74754592
0.01,persistante,2000,btc-updown-5m-1790419500,58,58,2708.81,266.34255647,-6.092093529999939
0.01,persistante,2000,btc-updown-5m-1790419800,217,214,9680.19,-879.75108095,-1041.20863095
0.01,persistante,2000,btc-updown-5m-1790420100,120,111,4946.32,673.87253246,-192.09706753999998
0.01,persistante,2000,btc-updown-5m-1790420400,162,142,6582.64,572.3392810799999,-131.63371891999998
0.01,persistante,2000,btc-updown-5m-1790420700,151,133,6070.94,1538.8311510000003,-345.844749
0.01,persistante,2000,btc-updown-5m-1790421000,147,141,6054.08,-2441.05544781,-1070.06534781
0.01,persistante,2000,btc-updown-5m-1790421300,122,112,4718.16,-725.2934606300001,-181.86516063000005
0.01,persistante,2000,btc-updown-5m-1790421600,94,94,4494.66,,-123.03234845000001
0.01,persistante,2000,eth-updown-5m-1790418900,348,303,9731.52,-2357.47965086,-218.07215086000002
0.01,persistante,2000,eth-updown-5m-1790419200,465,425,14356.37,211.07117229000005,655.6399722900001
0.01,persistante,2000,eth-updown-5m-1790419500,55,39,1633.57,196.62686794000004,125.76641794000003
0.01,persistante,2000,eth-updown-5m-1790419800,154,134,5396.38,-714.9011462000001,-107.87604620000002
0.01,persistante,2000,eth-updown-5m-1790420100,201,181,6787.67,351.03353172999994,-246.01941826999993
0.01,persistante,2000,eth-updown-5m-1790420400,127,107,3742.52,483.4135351199999,285.47543512000004
0.01,persistante,2000,eth-updown-5m-1790420700,210,171,6817.45,2936.89484614,194.61959613999997
0.01,persistante,2000,eth-updown-5m-1790421000,147,136,6092.48,-2001.3513442500002,-190.4138442499999
0.01,persistante,2000,eth-updown-5m-1790421300,154,133,5146.51,-1497.02619675,-329.46504675000006
0.01,persistante,2000,eth-updown-5m-1790421600,184,182,7867.57,-1600.3269657600001,-340.66011576
0.01,persistante,5000,btc-updown-15m-1790419500,220,178,7939.7,3087.7268582799998,-202.73824171999996
0.01,persistante,5000,btc-updown-15m-1790420400,229,212,8547.94,-539.3981683700001,-468.0810183700001
0.01,persistante,5000,btc-updown-5m-1790418900,79,68,3290.33,558.7063156599995,-23.71363434000007
0.01,persistante,5000,btc-updown-5m-1790419200,92,80,3796.62,-582.5993598200001,-62.777859819999975
0.01,persistante,5000,btc-updown-5m-1790419500,58,57,2665.7,255.89373239999998,54.79523240000003
0.01,persistante,5000,btc-updown-5m-1790419800,217,210,9255.57,-869.0214874200001,-1016.3066374199999
0.01,persistante,5000,btc-updown-5m-1790420100,120,107,4446.87,64.52180843999994,-319.88454156000006
0.01,persistante,5000,btc-updown-5m-1790420400,162,132,6378.24,695.95763349,82.55353349000008
0.01,persistante,5000,btc-updown-5m-1790420700,151,114,5505.0,1737.5798949999999,-89.09510499999995
0.01,persistante,5000,btc-updown-5m-1790421000,147,136,6140.28,-2165.4352983400004,-945.6924983399999
0.01,persistante,5000,btc-updown-5m-1790421300,122,111,4830.19,-631.73890448,-182.23825448000002
0.01,persistante,5000,btc-updown-5m-1790421600,94,86,3933.06,,-126.68367120000002
0.01,persistante,5000,eth-updown-5m-1790418900,348,303,12331.58,-2585.4449303600004,-270.37813036000006
0.01,persistante,5000,eth-updown-5m-1790419200,465,364,12907.6,571.8741547500001,816.3159047500001
0.01,persistante,5000,eth-updown-5m-1790419500,55,31,949.96,123.34882116000003,67.04572116000004
0.01,persistante,5000,eth-updown-5m-1790419800,154,116,4761.67,-464.47309056000006,-31.97844056000005
0.01,persistante,5000,eth-updown-5m-1790420100,201,167,6454.05,155.10211461999995,-203.97643537999988
0.01,persistante,5000,eth-updown-5m-1790420400,127,86,3474.72,244.4377326599999,126.57633265999999
0.01,persistante,5000,eth-updown-5m-1790420700,210,158,6615.59,2889.2643078400006,89.16695784000004
0.01,persistante,5000,eth-updown-5m-1790421000,147,130,5062.88,-1634.03680686,-166.33780685999997
0.01,persistante,5000,eth-updown-5m-1790421300,154,134,5499.64,-1741.3870551200002,-417.24410512000003
0.01,persistante,5000,eth-updown-5m-1790421600,184,179,7788.28,-1510.25758904,-351.25898903999996
0.01,saut,0,btc-updown-15m-1790419500,14,14,466.32,162.80218350000004,26.859383499999986
0.01,saut,0,btc-updown-15m-1790420400,22,22,657.33,126.14365407000001,43.148604070000005
0.01,saut,0,btc-updown-5m-1790418900,5,5,79.93,34.525145099999996,2.9548950999999946
0.01,saut,0,btc-updown-5m-1790419200,13,13,340.52,13.768473999999998,38.295074
0.01,saut,0,btc-updown-5m-1790419500,6,6,179.0,58.123257,8.708256999999994
0.01,saut,0,btc-updown-5m-1790419800,9,9,215.45,-5.44383040000001,22.11891959999999
0.01,saut,0,btc-updown-5m-1790420100,3,3,105.0,-16.038515,2.536484999999993
0.01,saut,0,btc-updown-5m-1790420400,13,13,375.39,-50.35271976000001,49.63263024
0.01,saut,0,btc-updown-5m-1790420700,9,9,299.42,107.67178924000001,-12.705110760000007
0.01,saut,0,btc-updown-5m-1790421000,8,8,230.0,16.166440000000023,23.766440000000003
0.01,saut,0,btc-updown-5m-1790421300,5,5,46.0,-26.968942,1.781058
0.01,saut,0,eth-updown-5m-1790418900,20,20,490.53,-104.32450825000002,-22.931258250000003
0.01,saut,0,eth-updown-5m-1790419200,7,7,164.48,-9.443627600000001,12.812372399999997
0.01,saut,0,eth-updown-5m-1790419500,2,2,60.01,28.059467299999998,3.1553172999999965
0.01,saut,0,eth-updown-5m-1790419800,8,8,225.96,2.5475134800000205,22.84811348
0.01,saut,0,eth-updown-5m-1790420100,21,21,444.78,-21.329873259999996,39.64922674
0.01,saut,0,eth-updown-5m-1790420400,7,7,105.93,-19.82235054,20.615299459999996
0.01,saut,0,eth-updown-5m-1790420700,28,28,537.53,99.07634764,71.28859763999998
0.01,saut,0,eth-updown-5m-1790421000,1,1,50.0,22.1306,-4.119400000000001
0.01,saut,0,eth-updown-5m-1790421300,5,5,172.0,10.579510000000003,2.059510000000001
0.01,saut,25,btc-updown-15m-1790419500,14,11,428.0,116.490696,16.870695999999988
0.01,saut,25,btc-updown-15m-1790420400,22,18,547.7,122.70230106,30.424001060000005
0.01,saut,25,btc-updown-5m-1790418900,5,5,76.93,32.9400548,2.644804799999995
0.01,saut,25,btc-updown-5m-1790419200,13,13,374.82,27.905098520000003,37.52079852000001
0.01,saut,25,btc-updown-5m-1790419500,6,6,179.0,58.123257,8.708256999999994
0.01,saut,25,btc-updown-5m-1790419800,9,9,371.0,4.012391999999984,27.857391999999983
0.01,saut,25,btc-updown-5m-1790420100,3,3,105.0,-16.038515,2.536484999999993
0.01,saut,25,btc-updown-5m-1790420400,13,11,351.39,-48.24900252,48.826347479999995
0.01,saut,25,btc-updown-5m-1790420700,9,7,276.67,102.34443053999999,-10.240819460000012
0.01,saut,25,btc-updown-5m-1790421000,8,8,180.0,50.14652000000002,20.99652
0.01,saut,25,btc-updown-5m-1790421300,5,5,30.61,-18.10351113,1.0277388700000007
0.01,saut,25,eth-updown-5m-1790418900,20,16,479.96,-89.07663191999998,-29.66003192
0.01,saut,25,eth-updown-5m-1790419200,7,7,174.48,-47.994967599999995,7.061032399999998
0.01,saut,25,eth-updown-5m-1790419500,2,2,60.01,28.059467299999998,3.1553172999999965
0.01,saut,25,eth-updown-5m-1790419800,8,6,165.96,-35.65644652,14.624153479999999
0.01,saut,25,eth-updown-5m-1790420100,21,19,378.0,13.749178760000007,39.16917876
0.01,saut,25,eth-updown-5m-1790420400,7,7,173.16,-41.57832445,45.983475549999994
0.01,saut,25,eth-updown-5m-1790420700,28,25,638.23,54.365665439999994,55.949415439999974
0.01,saut,25,eth-updown-5m-1790421000,1,1,50.0,22.1306,-4.119400000000001
0.01,saut,25,eth-updown-5m-1790421300,5,4,167.0,10.063775000000003,1.8187750000000014
0.01,saut,50,btc-updown-15m-1790419500,14,11,470.0,125.30229999999999,18.752299999999988
0.01,saut,50,btc-updown-15m-1790420400,22,18,586.8,151.37164867,22.704648670000005
0.01,saut,50,btc-updown-5m-1790418900,5,5,83.64,35.79073732,2.643737319999994
0.01,saut,50,btc-updown-5m-1790419200,13,12,341.72,9.68160602,31.83680602
0.01,saut,50,btc-updown-5m-1790419500,6,6,179.0,58.123257,8.708256999999994
0.01,saut,50,btc-updown-5m-1790419800,9,9,306.08,-45.845388960000015,30.260211039999987
0.01,saut,50,btc-updown-5m-1790420100,3,3,105.0,-16.038515,2.536484999999993
0.01,saut,50,btc-updown-5m-1790420400,13,9,336.11,-46.085751080000016,45.51959892
0.01,saut,50,btc-updown-5m-1790420700,9,7,201.54,71.64336308,2.4328630799999917
0.01,saut,50,btc-updown-5m-1790421000,8,7,175.0,53.768585000000016,20.443585000000002
0.01,saut,50,btc-updown-5m-1790421300,5,5,30.61,-18.10351113,1.0277388700000007
0.01,saut,50,eth-updown-5m-1790418900,20,16,436.0,-83.139076,-29.149076
0.01,saut,50,eth-updown-5m-1790419200,7,7,204.48,-66.40057759999999,6.505422399999999
0.01,saut,50,eth-updown-5m-1790419500,2,2,50.01,23.3343973,2.5802472999999964
0.01,saut,50,eth-updown-5m-1790419800,8,6,165.96,-35.65644652,14.624153479999999
0.01,saut,50,eth-updown-5m-1790420100,21,19,374.07,-2.945794550000011,36.80135545
0.01,saut,50,eth-updown-5m-1790420400,7,7,173.16,-41.57832445,45.983475549999994
0.01,saut,50,eth-updown-5m-1790420700,28,23,617.23,60.56788643999999,53.39663643999998
0.01,saut,50,eth-updown-5m-1790421000,1,1,50.0,22.1306,-4.119400000000001
0.01,saut,50,eth-updown-5m-1790421300,5,4,167.0,10.063775000000003,1.568775000000001
0.01,saut,100,btc-updown-15m-1790419500,14,10,460.0,121.86357999999998,19.16357999999999
0.01,saut,100,btc-updown-15m-1790420400,22,18,611.87,124.50966516999999,9.439315170000004
0.01,saut,100,btc-updown-5m-1790418900,5,5,57.6,24.328580159999994,2.248580159999997
0.01,saut,100,btc-updown-5m-1790419200,13,10,245.63,-13.056247069999998,18.257802930000004
0.01,saut,100,btc-updown-5m-1790419500,6,4,104.0,41.560557,4.520557
0.01,saut,100,btc-updown-5m-1790419800,9,9,377.54,8.972639519999994,27.55293951999998
0.01,saut,100,btc-updown-5m-1790420100,3,2,55.0,-25.478514999999998,2.3464849999999977
0.01,saut,100,btc-updown-5m-1790420400,13,7,296.0,-35.146222000000016,39.63377799999999
0.01,saut,100,btc-updown-5m-1790420700,9,4,44.47,21.045056440000003,-4.400193560000001
0.01,saut,100,btc-updown-5m-1790421000,8,6,125.0,72.41331500000001,16.088315
0.01,saut,100,btc-updown-5m-1790421300,5,5,26.61,-15.913343129999998,0.7179068700000022
0.01,saut,100,eth-updown-5m-1790418900,20,14,458.64,-76.74131672,-43.88531672
0.01,saut,100,eth-updown-5m-1790419200,7,7,179.04,-78.56392991999999,1.9740700800000022
0.01,saut,100,eth-updown-5m-1790419500,2,2,50.01,23.3343973,2.5802472999999964
0.01,saut,100,eth-updown-5m-1790419800,8,4,65.96,-35.674196519999995,7.606403480000002
0.01,saut,100,eth-updown-5m-1790420100,21,13,253.09,12.273568209999997,26.12951821
0.01,saut,100,eth-updown-5m-1790420400,7,3,57.43,-13.88410004,12.261049959999998
0.01,saut,100,eth-updown-5m-1790420700,28,18,464.95,117.23120619999997,32.29255619999999
0.01,saut,100,eth-updown-5m-1790421000,1,1,50.0,22.1306,-4.119400000000001
0.01,saut,100,eth-updown-5m-1790421300,5,4,148.0,7.924223000000003,0.4742230000000007
0.01,saut,150,btc-updown-15m-1790419500,14,10,460.0,121.86357999999998,20.16357999999999
0.01,saut,150,btc-updown-15m-1790420400,22,17,618.36,52.68185059999999,8.890450600000005
0.01,saut,150,btc-updown-5m-1790418900,5,5,36.85,15.008960479999999,1.7477104799999994
0.01,saut,150,btc-updown-5m-1790419200,13,8,200.39000000000001,13.954385410000004,24.74023541
0.01,saut,150,btc-updown-5m-1790419500,6,4,104.0,41.560557,4.520557
0.01,saut,150,btc-updown-5m-1790419800,9,9,382.11,7.593404999999976,23.66155499999998
0.01,saut,150,btc-updown-5m-1790420100,3,2,55.0,-25.478514999999998,2.3464849999999977
0.01,saut,150,btc-updown-5m-1790420400,13,6,267.0,-43.305994000000005,36.739005999999996
0.01,saut,150,btc-updown-5m-1790420700,9,4,152.14000000000001,62.788613380000015,-24.691886619999995
0.01,saut,150,btc-updown-5m-1790421000,8,6,86.63,39.738497360000004,13.917647360000002
0.01,saut,150,btc-updown-5m-1790421300,5,4,24.0,-14.329247999999998,0.670752000000002
0.01,saut,150,eth-updown-5m-1790418900,20,13,413.28,-72.15146144,-42.28946144
0.01,saut,150,eth-updown-5m-1790419200,7,4,25.189999999999998,10.562846330000001,3.005846329999999
0.01,saut,150,eth-updown-5m-1790419500,2,2,50.01,23.3343973,2.7283972999999966
0.01,saut,150,eth-updown-5m-1790419800,8,4,153.96,-97.08890052,9.111699479999992
0.01,saut,150,eth-updown-5m-1790420100,21,11,189.86,27.513998380000004,19.814198380000004
0.01,saut,150,eth-updown-5m-1790420400,7,3,57.43,-13.88410004,12.261049959999998
0.01,saut,150,eth-updown-5m-1790420700,28,17,379.90999999999997,62.317901959999986,23.204251959999993
0.01,saut,150,eth-updown-5m-1790421000,1,1,50.0,22.1306,-4.119400000000001
0.01,saut,150,eth-updown-5m-1790421300,5,2,56.0,-1.7055120000000001,-1.7055119999999995
0.01,saut,200,btc-updown-15m-1790419500,14,10,460.0,120.90697999999999,19.206979999999987
0.01,saut,200,btc-updown-15m-1790420400,22,17,594.71,63.70269404999999,5.949544050000003
0.01,saut,200,btc-updown-5m-1790418900,5,3,20.29,8.65355848,0.39030847999999846
0.01,saut,200,btc-updown-5m-1790419200,13,8,185.39,11.860085410000003,15.47093541
0.01,saut,200,btc-updown-5m-1790419500,6,4,104.0,41.560557,4.520557
0.01,saut,200,btc-updown-5m-1790419800,9,5,206.0,89.028522,4.19852199999999
0.01,saut,200,btc-updown-5m-1790420100,3,1,50.0,-26.37465,2.3753499999999983
0.01,saut,200,btc-updown-5m-1790420400,13,4,190.0,0.14817999999999643,51.098179999999985
0.01,saut,200,btc-updown-5m-1790420700,9,1,20.0,10.251260000000002,-1.2487399999999993
0.01,saut,200,btc-updown-5m-1790421000,8,5,71.95,29.03557612,10.096126120000001
0.01,saut,200,btc-updown-5m-1790421300,5,4,36.0,-21.790301999999997,0.7096980000000022
0.01,saut,200,eth-updown-5m-1790418900,20,14,561.43,-116.61625311,-50.67720311
0.01,saut,200,eth-updown-5m-1790419200,7,3,20.189999999999998,8.64684633,2.589846329999999
0.01,saut,200,eth-updown-5m-1790419500,2,2,37.01,17.3215333,2.045533299999998
0.01,saut,200,eth-updown-5m-1790419800,8,1,50.0,-29.357849999999996,6.392150000000002
0.01,saut,200,eth-updown-5m-1790420100,21,10,120.24,20.635633920000004,13.418833920000003
0.01,saut,200,eth-updown-5m-1790420400,7,2,37.43,-5.345440040000001,8.69970996
0.01,saut,200,eth-updown-5m-1790420700,28,14,331.57,33.14994619999999,18.578196199999994
0.01,saut,200,eth-updown-5m-1790421000,1,1,50.0,22.1306,-4.119400000000001
0.01,saut,200,eth-updown-5m-1790421300,5,2,42.0,-0.9589620000000001,-1.1689619999999996
0.01,saut,300,btc-updown-15m-1790419500,14,11,445.0,108.04256,8.067559999999984
0.01,saut,300,btc-updown-15m-1790420400,22,13,346.69,88.38999328,-12.268456720000003
0.01,saut,300,btc-updown-5m-1790418900,5,2,1.56,0.6749729999999999,0.011972999999999807
0.01,saut,300,btc-updown-5m-1790419200,13,8,200.9,-3.1634384599999965,7.655061540000004
0.01,saut,300,btc-updown-5m-1790419500,6,4,72.99000000000001,31.703592000000004,2.7529420000000013
0.01,saut,300,btc-updown-5m-1790419800,9,5,217.54,97.82870951999999,3.709009519999989
0.01,saut,300,btc-updown-5m-1790420100,3,1,50.0,-26.37465,2.3753499999999983
0.01,saut,300,btc-updown-5m-1790420400,13,4,156.0,11.197261999999998,34.777261999999986
0.01,saut,300,btc-updown-5m-1790420700,9,1,23.27,9.837439039999998,-3.5428109600000024
0.01,saut,300,btc-updown-5m-1790421000,8,1,26.0,21.051368,5.3213680000000005
0.01,saut,300,btc-updown-5m-1790421300,5,4,10.44,-6.336380519999999,0.18861948000000056
0.01,saut,300,eth-updown-5m-1790418900,20,16,757.0,-182.41484400000002,-54.989844000000005
0.01,saut,300,eth-updown-5m-1790419200,7,2,15.19,6.73084633,2.173846329999999
0.01,saut,300,eth-updown-5m-1790419500,2,2,26.009999999999998,12.1239563,1.4129562999999983
0.01,saut,300,eth-updown-5m-1790419800,8,1,50.0,-29.357849999999996,6.392150000000002
0.01,saut,300,eth-updown-5m-1790420100,21,9,108.44,18.574728519999994,11.008928520000003
0.01,saut,300,eth-updown-5m-1790420400,7,2,37.43,-5.345440040000001,8.69970996
0.01,saut,300,eth-updown-5m-1790420700,28,9,426.08,81.00433023999999,10.696330239999991
0.01,saut,300,eth-updown-5m-1790421000,1,1,50.0,22.1306,-4.119400000000001
0.01,saut,300,eth-updown-5m-1790421300,5,1,50.0,-2.6662500000000002,-1.9162499999999996
0.01,saut,500,btc-updown-15m-1790419500,14,10,387.14,90.53443337999998,12.252533379999992
0.01,saut,500,btc-updown-15m-1790420400,22,6,139.03,25.222213559999997,-12.85073644
0.01,saut,500,btc-updown-5m-1790418900,5,0,0.0,0.0,0.0
0.01,saut,500,btc-updown-5m-1790419200,13,1,39.05,18.451398349999998,3.80764835
0.01,saut,500,btc-updown-5m-1790419500,6,4,81.87,34.725647,2.6621970000000026
0.01,saut,500,btc-updown-5m-1790419800,9,4,200.0,155.15744999999998,-5.84255000000001
0.01,saut,500,btc-updown-5m-1790420100,3,1,50.0,-26.37465,2.625350000000004
0.01,saut,500,btc-updown-5m-1790420400,13,2,55.08,35.15957784,25.130177839999995
0.01,saut,500,btc-updown-5m-1790420700,9,0,0.0,0.0,0.0
0.01,saut,500,btc-updown-5m-1790421000,8,1,6.0,4.858008,1.168008
0.01,saut,500,btc-updown-5m-1790421300,5,0,0.0,0.0,0.0
0.01,saut,500,eth-updown-5m-1790418900,20,15,448.0,-118.98933600000001,-22.539336000000006
0.01,saut,500,eth-updown-5m-1790419200,7,0,0.0,0.0,0.0
0.01,saut,500,eth-updown-5m-1790419500,2,2,46.26,21.396545279999998,2.2817952799999954
0.01,saut,500,eth-updown-5m-1790419800,8,0,0.0,0.0,0.0
0.01,saut,500,eth-updown-5m-1790420100,21,8,243.35999999999999,67.60681688,28.231616880000008
0.01,saut,500,eth-updown-5m-1790420400,7,1,20.0,-8.53866,3.5613399999999995
0.01,saut,500,eth-updown-5m-1790420700,28,9,416.0,105.47274999999999,10.602749999999991
0.01,saut,500,eth-updown-5m-1790421000,1,1,50.0,22.1306,-4.119400000000001
0.01,saut,500,eth-updown-5m-1790421300,5,2,100.0,-5.3325000000000005,-3.832499999999999
0.01,saut,750,btc-updown-15m-1790419500,14,8,354.23,71.51864343999999,14.386293439999989
0.01,saut,750,btc-updown-15m-1790420400,22,5,201.89,56.78782668000001,-23.559023319999994
0.01,saut,750,btc-updown-5m-1790418900,5,0,0.0,0.0,0.0
0.01,saut,750,btc-updown-5m-1790419200,13,0,0.0,0.0,0.0
0.01,saut,750,btc-updown-5m-1790419500,6,3,76.87,33.589487000000005,2.3510370000000025
0.01,saut,750,btc-updown-5m-1790419800,9,4,200.0,155.67739999999998,-5.32260000000001
0.01,saut,750,btc-updown-5m-1790420100,3,1,50.0,-26.37465,2.8753499999999987
0.01,saut,750,btc-updown-5m-1790420400,13,2,100.0,38.52175,26.521749999999987
0.01,saut,750,btc-updown-5m-1790420700,9,0,0.0,0.0,0.0
0.01,saut,750,btc-updown-5m-1790421000,8,0,0.0,0.0,0.0
0.01,saut,750,btc-updown-5m-1790421300,5,0,0.0,0.0,0.0
0.01,saut,750,eth-updown-5m-1790418900,20,15,457.0,-113.75029800000002,-23.275298000000006
0.01,saut,750,eth-updown-5m-1790419200,7,0,0.0,0.0,0.0
0.01,saut,750,eth-updown-5m-1790419500,2,2,33.26,15.383681279999998,1.6639312799999968
0.01,saut,750,eth-updown-5m-1790419800,8,0,0.0,0.0,0.0
0.01,saut,750,eth-updown-5m-1790420100,21,8,232.12,47.455066959999996,23.842866960000006
0.01,saut,750,eth-updown-5m-1790420400,7,0,0.0,0.0,0.0
0.01,saut,750,eth-updown-5m-1790420700,28,14,444.44,71.34794552,18.730945519999988
