group,K,lookback_h,delay_s,price_estimator,n_events,n_filled,n_discarded_no_trade_10s,n_wallets,n_slots,mean_price,mean_wait_s,win_rate,pnl_gross_per_share,mean_fee_per_share,pnl_per_share,pnl_lo,pnl_hi,pnl_se,pnl_bonf_lo,pnl_bonf_hi,roi,roi_lo,roi_hi,pnl_per_share_size_weighted,pnl_sw_lo,pnl_sw_hi,leader_own_pnl_per_share_same_events,leader_own_lo,leader_own_hi,leader_own_pnl_per_share_all_events,leader_price_mean,leader_taker_share
hors_echantillon,10,6,2,first,32080,29395,2685,78,165,0.4971611742312638,1.3265861541078414,0.4908657935022963,-0.006295380728967512,0.011976634707134495,-0.018272015436102008,-0.027339260119493062,-0.008938226496963814,0.004584400942847549,-0.0348122430301888,-0.0017317878420152095,-0.035888152707026284,-0.05375181557483128,-0.017461796761034702,-0.023088075413492625,-0.03670792276389227,-0.009765337052173551,-0.0031539851608389396,-0.011810387080207069,0.006009609971979945,-0.004543967024370135,0.4903435436284461,0.4455312898122159
hors_echantillon,10,6,2,vwap,32080,29395,2685,78,165,0.4990493268909569,1.3265861541078414,0.4908657935022963,-0.00818353338866057,0.011953818883259857,-0.020137352271920424,-0.028662598746821494,-0.011335412727469027,0.004402439029116735,-0.03602107283180925,-0.004253631712031601,-0.03940749179031077,-0.05620835860997714,-0.02209879501482825,-0.02545136925798368,-0.0387117052381199,-0.012355511031866034,-0.0031539851608389396,-0.011810387080207069,0.006009609971979945,-0.004543967024370135,0.4903435436284461,0.4455312898122159
hors_echantillon,10,6,2,best,32080,29395,2685,78,165,0.4966586199723286,1.3265861541078414,0.4908657935022963,-0.0057928264700323135,0.011973422796277403,-0.017766249266309715,-0.026171527118210337,-0.008912147536128784,0.004413758580440343,-0.03369081004883385,-0.001841688483785582,-0.034929473120890626,-0.05167880241219213,-0.01754319810955369,-0.022510906431408552,-0.03599595067589894,-0.009407178148310097,-0.0031539851608389396,-0.011810387080207069,0.006009609971979945,-0.004543967024370135,0.4903435436284461,0.4455312898122159
hors_echantillon,10,6,3,first,32080,29273,2807,78,165,0.49725179415504045,0.9715437433812728,0.49120349810405495,-0.006048296050985551,0.011931221487263055,-0.017979517538248606,-0.02671457526957084,-0.00935213148807821,0.004433357686561954,-0.03397479065155128,-0.0019842444249459287,-0.03531052094416098,-0.05255086443205968,-0.018142025143007053,-0.023160695948520844,-0.03636592906939639,-0.010340261338008501,-0.0028026121240808445,-0.011549716385246468,0.006377191245952428,-0.004543967024370135,0.49034380559548757,0.44460832259971594
hors_echantillon,10,6,3,vwap,32080,29273,2807,78,165,0.49903952865347195,0.9715437433812728,0.49120349810405495,-0.007836030549416966,0.011913769401698835,-0.019749799951115803,-0.028642270201412003,-0.010956619502431625,0.00451007739345238,-0.03602187289688058,-0.0034777270053510285,-0.038652847581743754,-0.056143487460185944,-0.021390039712979175,-0.02516960596484211,-0.038285697799720936,-0.012606864277057239,-0.0028026121240808445,-0.011549716385246468,0.006377191245952428,-0.004543967024370135,0.49034380559548757,0.44460832259971594
hors_echantillon,10,6,3,best,32080,29273,2807,78,165,0.49677519056925495,0.9715437433812728,0.49120349810405495,-0.005571692465200005,0.011928107140259006,-0.017499799605459013,-0.026467718866593506,-0.008743240444722486,0.0045042165228196965,-0.03375072690201626,-0.00124887230890176,-0.034400798430545984,-0.05214377333222441,-0.017220767317290858,-0.022621370550796466,-0.035656419277015836,-0.010082225877372841,-0.0028026121240808445,-0.011549716385246468,0.006377191245952428,-0.004543967024370135,0.49034380559548757,0.44460832259971594
hors_echantillon,10,6,5,first,32080,29046,3034,78,165,0.49595262366355086,1.437271913516491,0.4899469806513806,-0.00600564301217035,0.011830179782140392,-0.017835822794310743,-0.02661987031398884,-0.009283697208004347,0.004429345495782287,-0.03381662017796545,-0.0018550254106560402,-0.035124905123373934,-0.05269465072701221,-0.018239124874935432,-0.021800985974038293,-0.03490908080013409,-0.009139511023810136,-0.0030381946029944826,-0.011761385987512689,0.0062257123841616266,-0.004543967024370135,0.48931725211204924,0.44436409111462194
hors_echantillon,10,6,5,vwap,32080,29046,3034,78,165,0.49819768169616124,1.437271913516491,0.4899469806513806,-0.008250701044780696,0.011810601887519007,-0.020061302932299702,-0.028687073870385174,-0.011070382067782757,0.004499515233626802,-0.03629526827587651,-0.003827337588722897,-0.03933524920680649,-0.05627573456409098,-0.02175460465500269,-0.02390658679846142,-0.0372811852375891,-0.011367255944148617,-0.0030381946029944826,-0.011761385987512689,0.0062257123841616266,-0.004543967024370135,0.48931725211204924,0.44436409111462194
hors_echantillon,10,6,5,best,32080,29046,3034,78,165,0.4955019331094609,1.437271913516491,0.4899469806513806,-0.005554952458080278,0.011826274741752563,-0.017381227199832847,-0.026109414437279117,-0.00846598439934782,0.004500355207345732,-0.03361822311526787,-0.0011442312843978307,-0.03426032089453682,-0.051375764329670025,-0.01676163343953876,-0.021293982483986406,-0.03486149530999616,-0.008690452121490458,-0.0030381946029944826,-0.011761385987512689,0.0062257123841616266,-0.004543967024370135,0.48931725211204924,0.44436409111462194
hors_echantillon,10,6,10,first,32080,28317,3763,76,165,0.4964229514943532,1.5261856835116714,0.48899954091181974,-0.007423410582533462,0.011580455093171757,-0.01900386567570522,-0.02773967284631366,-0.010091448761736522,0.004433133781067815,-0.03499833095219808,-0.0030094003992123634,-0.037408933541139555,-0.054739898197099866,-0.020050469561144126,-0.022399335403572484,-0.03604849332513517,-0.009039794905608028,-0.003158289913882271,-0.011896076195792705,0.0061651730612970745,-0.004543967024370135,0.4884792522689364,0.44471789777993914
hors_echantillon,10,6,10,vwap,32080,28317,3763,76,165,0.4985995384700584,1.5261856835116714,0.48899954091181974,-0.009599997558238592,0.011554455566166978,-0.021154453124405573,-0.02974587669395441,-0.012677080242230819,0.004423789016347382,-0.03711520308297225,-0.005193703165838892,-0.041466798989529076,-0.058256895182694175,-0.024789027568236737,-0.024143240731828882,-0.037218946776119234,-0.011276071371505172,-0.003158289913882271,-0.011896076195792705,0.0061651730612970745,-0.004543967024370135,0.4884792522689364,0.44471789777993914
hors_echantillon,10,6,10,best,32080,28317,3763,76,165,0.4959466459282304,1.5261856835116714,0.48899954091181974,-0.0069471050164106275,0.011576993958133998,-0.018524098974544632,-0.027284697887885453,-0.009898480038831465,0.004447588745923547,-0.03457071684666753,-0.002477481102421731,-0.036498987473159314,-0.05368967166477336,-0.019433613233744155,-0.021876952233901212,-0.03509179241887179,-0.008756659398479747,-0.003158289913882271,-0.011896076195792705,0.0061651730612970745,-0.004543967024370135,0.4884792522689364,0.44471789777993914
hors_echantillon,10,6,20,first,32080,27335,4745,79,164,0.4922610871973294,1.5352112676056338,0.48516553868666545,-0.007095548510663986,0.011214465248562937,-0.018310013759226924,-0.027296320151405675,-0.009805595293483054,0.004430568227035734,-0.03429522267962777,-0.0023248048388260813,-0.036367235052976406,-0.05437896353562166,-0.0195782420912109,-0.023785037558653545,-0.0369969421144003,-0.010482407538361525,-0.004366282724944068,-0.013864235811079689,0.005321141415416785,-0.004543967024370135,0.48579589202529894,0.4429369539861399
hors_echantillon,10,6,20,vwap,32080,27335,4745,79,164,0.49419740079293006,1.5352112676056338,0.48516553868666545,-0.009031862106264662,0.01119365530170187,-0.020225517407966537,-0.028976643484231034,-0.011297076895848416,0.004374746423921879,-0.036009324806178106,-0.004441710009754973,-0.040019539649667646,-0.05714320638868872,-0.02235592966298387,-0.025581136869167933,-0.038783205326719694,-0.012699787457206572,-0.004366282724944068,-0.013864235811079689,0.005321141415416785,-0.004543967024370135,0.48579589202529894,0.4429369539861399
hors_echantillon,10,6,20,best,32080,27335,4745,79,164,0.4917966085055862,1.5352112676056338,0.48516553868666545,-0.0066310698189207895,0.011210052349223835,-0.017841122168144628,-0.026534583031851897,-0.008874219751470196,0.004378300120210856,-0.03363775107698598,-0.0020444932593032747,-0.0354689580806453,-0.052706048978809754,-0.017764417628284034,-0.023272290949712844,-0.036447897759569,-0.010324342427017257,-0.004366282724944068,-0.013864235811079689,0.005321141415416785,-0.004543967024370135,0.48579589202529894,0.4429369539861399
hors_echantillon,10,6,30,first,32080,26091,5989,77,163,0.48932775490671115,1.187076003219501,0.48269518224675173,-0.0066325726599593725,0.010970575500773311,-0.01760314816073268,-0.025788450888584395,-0.00936583719958144,0.004237328639863111,-0.03289116091703945,-0.0023151354044259106,-0.03518530263012314,-0.05182180054156676,-0.01874854328702965,-0.019669114973233166,-0.03360515317419535,-0.006089820486639535,-0.006049709441950823,-0.015950736262813653,0.0036118692360183214,-0.004543967024370135,0.4849420521473768,0.4408376953097622
hors_echantillon,10,6,30,vwap,32080,26091,5989,77,163,0.49099757254524984,1.187076003219501,0.48269518224675173,-0.008302390298498113,0.010951207991620478,-0.019253598290118582,-0.02753264775746192,-0.010432076601726738,0.004222326928873431,-0.03448748582545026,-0.004019710754786899,-0.03835769512085569,-0.05482424552284671,-0.020784236824111846,-0.02083528897208431,-0.03531857936887595,-0.006120904943129786,-0.006049709441950823,-0.015950736262813653,0.0036118692360183214,-0.004543967024370135,0.4849420521473768,0.4408376953097622
hors_echantillon,10,6,30,best,32080,26091,5989,77,163,0.4888624163725882,1.187076003219501,0.48269518224675173,-0.006167234125836488,0.010966977918155445,-0.017134212043991924,-0.025411820669456336,-0.00827132681193463,0.004249734092747109,-0.032466982886833244,-0.0018014412011506022,-0.034280120856648125,-0.05081820113909684,-0.016421007029574265,-0.019159041523799294,-0.033564823635993904,-0.004806743700774687,-0.006049709441950823,-0.015950736262813653,0.0036118692360183214,-0.004543967024370135,0.4849420521473768,0.4408376953097622
hors_echantillon,10,6,60,first,32080,22702,9378,76,165,0.4916276878547573,1.2781252753061405,0.4867853052594485,-0.004842382595308783,0.010339920036973042,-0.015182302632281817,-0.024225943511317887,-0.0065235233535321,0.004421252406766875,-0.031133900664500433,0.0007692953999368004,-0.0302455823714356,-0.04853384376252751,-0.012915494199160906,-0.017430868263918223,-0.03166768945029381,-0.0010280532112039796,-0.008350456416504167,-0.019605397806040023,0.002836093965493136,-0.004543967024370135,0.4911648223980119,0.45234395001089595
hors_echantillon,10,6,60,vwap,32080,22702,9378,76,165,0.49313472340636844,1.2781252753061405,0.4867853052594485,-0.006349418146919931,0.010313445580331138,-0.01666286372725106,-0.025230610686107827,-0.007339066904097478,0.004545692379299492,-0.0330634332811911,-0.0002622941733110215,-0.03309747607343324,-0.05063265533414564,-0.014505764189651391,-0.018518826787575632,-0.03376499737163634,-0.004234431473657831,-0.008350456416504167,-0.019605397806040023,0.002836093965493136,-0.004543967024370135,0.4911648223980119,0.45234395001089595
hors_echantillon,10,6,60,best,32080,22702,9378,76,165,0.49120576961597207,1.2781252753061405,0.4867853052594485,-0.004420464356523647,0.010336432209195641,-0.014756896565719279,-0.023472707770816895,-0.005442293344647513,0.004556337987006094,-0.031195874796504933,0.0016820816650663754,-0.029423040597615305,-0.04718641878256707,-0.010764039361014638,-0.017030368189128623,-0.03218463794869672,-0.002790888081528259,-0.008350456416504167,-0.019605397806040023,0.002836093965493136,-0.004543967024370135,0.4911648223980119,0.45234395001089595
hors_echantillon,20,6,0,first,56567,51733,4834,132,168,0.5060820527496936,1.2818317128332013,0.5023679276283997,-0.0037141251212939523,0.01226729833442325,-0.015981423455717205,-0.022390955335396184,-0.009531679224518464,0.003172554015635847,-0.027427796957367523,-0.004535049954066887,-0.0308313754464868,-0.042942157024132135,-0.01832563067157205,-0.01179240605445887,-0.022664407838403542,-0.0004288974842901506,-0.0006941356133182991,-0.006997535448359612,0.005814782021980636,-0.0018183536279311736,0.499335619991096,0.46133038427769313
hors_echantillon,20,6,0,vwap,56567,51733,4834,132,168,0.5079641535354412,1.2818317128332013,0.5023679276283997,-0.0055962259070415805,0.012243343678496235,-0.017839569585537823,-0.023992004260885255,-0.011490560927731836,0.003204322069801753,-0.029400560210052395,-0.0062785789610232505,-0.034293180473331825,-0.046207556547694914,-0.02207698850116305,-0.013217688721237074,-0.024159159750097133,-0.0015900446715361788,-0.0006941356133182991,-0.006997535448359612,0.005814782021980636,-0.0018183536279311736,0.499335619991096,0.46133038427769313
hors_echantillon,20,6,0,best,56567,51733,4834,132,168,0.5054743101315021,1.2818317128332013,0.5023679276283997,-0.0031063825031024616,0.012264012559061066,-0.01537039506216353,-0.02142725805700847,-0.008990866870198478,0.0031959909714026073,-0.026901327612493822,-0.0038394625118332373,-0.0296875745691129,-0.04157427936195836,-0.017382577980987857,-0.011168527524895855,-0.02221494504072617,0.0004756922659108391,-0.0006941356133182991,-0.006997535448359612,0.005814782021980636,-0.0018183536279311736,0.499335619991096,0.46133038427769313
hors_echantillon,20,6,1,first,56567,51548,5019,132,168,0.50568690012739,1.2841623341351749,0.5021921316054939,-0.003494768521896099,0.012219386094466952,-0.01571415461636305,-0.02206598547023709,-0.009350151456749597,0.0032079139042310613,-0.027288104351496804,-0.004140204881229294,-0.03034169507962206,-0.04242378534001522,-0.01803930772187531,-0.011925211894481702,-0.023302581706312206,-9.839498149766535e-05,-0.00022783796445551054,-0.006505930063173825,0.006219816717444586,-0.0018183536279311736,0.49869991056922974,0.4589755008327195
hors_echantillon,20,6,1,vwap,56567,51548,5019,132,168,0.5080268054234726,1.2841623341351749,0.5021921316054939,-0.005834673817978664,0.012190395089381004,-0.018025068907359672,-0.024523456691348516,-0.011940116902797235,0.0032250147440431092,-0.029660717387011527,-0.006389420427707817,-0.03464912134698689,-0.0474790724368458,-0.02281996727297217,-0.014018687096437355,-0.024873961444338174,-0.002744798528477524,-0.00022783796445551054,-0.006505930063173825,0.006219816717444586,-0.0018183536279311736,0.49869991056922974,0.4589755008327195
hors_echantillon,20,6,1,best,56567,51548,5019,132,168,0.505159181183072,1.2841623341351749,0.5021921316054939,-0.002967049577578172,0.012216931575817649,-0.01518398115339582,-0.021711820712073168,-0.009038416219302703,0.0032337827290797243,-0.026851263966487342,-0.003516698340304299,-0.029348052178960842,-0.04232479931887318,-0.017433437969365216,-0.011342057494218457,-0.022363342068041327,-6.1635945382945e-05,-0.00022783796445551054,-0.006505930063173825,0.006219816717444586,-0.0018183536279311736,0.49869991056922974,0.4589755008327195
hors_echantillon,20,6,2,first,56567,51480,5087,132,168,0.5054322099044192,1.262043512043512,0.5018842268842268,-0.003547983020192309,0.012177501054904442,-0.015725484075096746,-0.022007186892275123,-0.00912678783854603,0.0032768513391369268,-0.02754815569937384,-0.003902812450819651,-0.030380968019227395,-0.04229723201895233,-0.017526920489792257,-0.01235947657784838,-0.02420599313303992,-0.0010009485503283144,6.181591491384141e-05,-0.006180863634738414,0.006411482205933625,-0.0018183536279311736,0.4981073074073724,0.4571645952649499
hors_echantillon,20,6,2,vwap,56567,51480,5087,132,168,0.5075498703021964,1.262043512043512,0.5018842268842268,-0.0056656434179695484,0.012144152804943041,-0.017809796222912587,-0.024021065674444366,-0.011660596324657177,0.003185285256739202,-0.029302103234312576,-0.006317489211512598,-0.034269773041513206,-0.04618820417503598,-0.022339010023920188,-0.014467065094993091,-0.025293483741238732,-0.0031201757389469655,6.181591491384141e-05,-0.006180863634738414,0.006411482205933625,-0.0018183536279311736,0.4981073074073724,0.4571645952649499
hors_echantillon,20,6,2,best,56567,51480,5087,132,168,0.504903174059967,1.262043512043512,0.5018842268842268,-0.003018947175740086,0.012175059440115602,-0.015194006615855689,-0.021466957864849423,-0.008927140092994834,0.0031964545850184933,-0.026726611854682922,-0.0036614013770284552,-0.029384347728211354,-0.04158917664566784,-0.01720927899350479,-0.011719611426370999,-0.022778160870465827,-0.00026103023726744656,6.181591491384141e-05,-0.006180863634738414,0.006411482205933625,-0.0018183536279311736,0.4981073074073724,0.4571645952649499
hors_echantillon,20,6,3,first,56567,51284,5283,132,168,0.5055158677441034,0.8998128071133297,0.5019499259028157,-0.0035659418412877317,0.012132833941430173,-0.015698775782717903,-0.02186477912859578,-0.009018503128791064,0.003211959885805335,-0.027287323162541607,-0.004110228402894198,-0.030327084239949956,-0.04230848842081713,-0.017495225893172265,-0.012545428230489887,-0.02360726595046476,-0.0015311002194683969,0.0003040595109425037,-0.005899892397807753,0.006709741431016731,-0.0018183536279311736,0.4979388987000032,0.45636019485590007
hors_echantillon,20,6,3,vwap,56567,51284,5283,132,168,0.5075503611749576,0.8998128071133297,0.5019499259028157,-0.005600435272141802,0.012104636602745284,-0.01770507187488709,-0.02349886836811398,-0.01170306450354267,0.0030529906869333516,-0.028720068476196417,-0.00669007527357776,-0.03407081996825312,-0.04529947278230252,-0.02233821716156983,-0.014431835713421484,-0.024609394008277167,-0.0036129472610671918,0.0003040595109425037,-0.005899892397807753,0.006709741431016731,-0.0018183536279311736,0.4979388987000032,0.45636019485590007
hors_echantillon,20,6,3,best,56567,51284,5283,132,168,0.5050115136049022,0.8998128071133297,0.5019499259028157,-0.003061587702086414,0.012130557780205378,-0.015192145482291787,-0.02103822210732114,-0.009181332498299869,0.0030658409789171624,-0.026253505121370382,-0.004130785843213192,-0.029377121535676492,-0.04071676046408536,-0.017718074597905697,-0.0119531543954629,-0.02225945384428462,-0.000868191445410008,0.0003040595109425037,-0.005899892397807753,0.006709741431016731,-0.0018183536279311736,0.4979388987000032,0.45636019485590007
hors_echantillon,20,6,5,first,56567,50868,5699,132,168,0.5045318453135507,1.364394118109617,0.5009632775025556,-0.0035685678109951256,0.01202174726817324,-0.015590315079168367,-0.022005479794143565,-0.009638754598772522,0.0032342919177747,-0.02725943501274918,-0.003921195145587555,-0.030181408672909044,-0.04262263396238726,-0.018676987267385228,-0.011390397711180661,-0.022535057127142776,6.725223344753397e-05,0.0001770786776002009,-0.006167440849211237,0.006619237578021071,-0.0018183536279311736,0.4970736580558621,0.4547198590048457
hors_echantillon,20,6,5,vwap,56567,50868,5699,132,168,0.5067409584618232,1.364394118109617,0.5009632775025556,-0.005777680959267584,0.011997236785806609,-0.017774917745074188,-0.023619154682417983,-0.011436338735981034,0.003144853933725087,-0.029121351109530867,-0.006428484380617506,-0.03426568143220875,-0.045718096574193796,-0.021975301318521812,-0.013532133867787302,-0.024628188391676246,-0.0020448155225747033,0.0001770786776002009,-0.006167440849211237,0.006619237578021071,-0.0018183536279311736,0.4970736580558621,0.4547198590048457
hors_echantillon,20,6,5,best,56567,50868,5699,132,168,0.5040536968826393,1.364394118109617,0.5009632775025556,-0.0030904193800837393,0.01201907748173854,-0.015109496861822275,-0.02107882075199259,-0.008603729254350562,0.0031545627628586457,-0.026490959065497678,-0.00372803465814687,-0.029277841444807703,-0.04089420202237389,-0.016704995688688832,-0.01086365206910832,-0.02224827312628544,0.0007704856407384638,0.0001770786776002009,-0.006167440849211237,0.006619237578021071,-0.0018183536279311736,0.4970736580558621,0.4547198590048457
hors_echantillon,20,6,10,first,56567,49715,6852,128,168,0.5043121600075531,1.4562003419491099,0.49942673237453483,-0.004885427633018204,0.011779169525441833,-0.016664597158460033,-0.022902937304020436,-0.01029414877154276,0.0031496721971012204,-0.028028414511325025,-0.005300779805595042,-0.032290015748839725,-0.044411898095094174,-0.019952454656524253,-0.013025305048882226,-0.024351727787134785,-0.0016238258493951037,-6.383533419850892e-05,-0.006472745362220262,0.0064913335461943365,-0.0018183536279311736,0.49575789173760654,0.4513914817083499
hors_echantillon,20,6,10,vwap,56567,49715,6852,128,168,0.506486491188218,1.4562003419491099,0.49942673237453483,-0.0070597588136831904,0.011747805915057726,-0.018807564728740917,-0.025090198184829673,-0.012812515046784203,0.0031300466475198997,-0.030100574344503306,-0.00751455511297853,-0.03629162491534764,-0.048415472300894324,-0.02478069383271912,-0.014947363469332172,-0.0260428467008014,-0.002890380408713811,-6.383533419850892e-05,-0.006472745362220262,0.0064913335461943365,-0.0018183536279311736,0.49575789173760654,0.4513914817083499
hors_echantillon,20,6,10,best,56567,49715,6852,128,168,0.5038177716265474,1.4562003419491099,0.49942673237453483,-0.004391039252012464,0.011776026357264172,-0.016167065609276634,-0.022384592120517535,-0.010170033819366537,0.003138670371443121,-0.02749118907353894,-0.004842942145014326,-0.031356206518574625,-0.04332057957767255,-0.01965597472929911,-0.01251275240420389,-0.023736444822852396,-0.0004222202178941611,-6.383533419850892e-05,-0.006472745362220262,0.0064913335461943365,-0.0018183536279311736,0.49575789173760654,0.4513914817083499
hors_echantillon,20,6,20,first,56567,48095,8472,130,168,0.500828592454567,1.4543923484769727,0.49620542675953844,-0.00462316569502859,0.01139920058927556,-0.016022366284304153,-0.022608969141934852,-0.00968768715686144,0.003230867546056975,-0.02767913130209901,-0.004365601266509294,-0.031279767521191035,-0.04429698835941861,-0.018789654639400424,-0.014095759733062098,-0.02565311013451382,-0.002259202480086966,-0.0013554447913406195,-0.0079761230877163,0.005515802834745748,-0.0018183536279311736,0.493776534662723,0.4500056220488947
hors_echantillon,20,6,20,vwap,56567,48095,8472,130,168,0.5026619509365068,1.4543923484769727,0.49620542675953844,-0.006456524176968467,0.011376499431453569,-0.017833023608422035,-0.024261115493795067,-0.011374300814864824,0.0032683690705210045,-0.02962509174596867,-0.006040955470875398,-0.03469200328430051,-0.04745502104364918,-0.02213520169842385,-0.015539647443434564,-0.02628485179807519,-0.003822503822418487,-0.0013554447913406195,-0.0079761230877163,0.005515802834745748,-0.0018183536279311736,0.493776534662723,0.4500056220488947
hors_echantillon,20,6,20,best,56567,48095,8472,130,168,0.5003593647149661,1.4543923484769727,0.49620542675953844,-0.004153937955427791,0.011395347765361236,-0.015549285720789029,-0.021904197728295133,-0.009096637309919883,0.0032522223496919034,-0.027283097514542658,-0.0038154739270353996,-0.03038425507686315,-0.04299502619019079,-0.017751998974998625,-0.013549454537619186,-0.02438748376456047,-0.0020110703038784504,-0.0013554447913406195,-0.0079761230877163,0.005515802834745748,-0.0018183536279311736,0.493776534662723,0.4500056220488947
hors_echantillon,20,6,30,first,56567,46060,10507,127,168,0.4974832594975011,1.0984368215371254,0.4929656969170647,-0.004517562580436389,0.011129819019123157,-0.01564738159955954,-0.02180930486769223,-0.00916523824465805,0.0032091214801063745,-0.02722568819179716,-0.004069075007321921,-0.030764803856785008,-0.042969712336873495,-0.01807481648806594,-0.011566036675110683,-0.023609452745155003,0.0013425612842771246,-0.004092764254685913,-0.011053862822421393,0.0030836779453806942,-0.0018183536279311736,0.4932326674587768,0.44652091148613116
hors_echantillon,20,6,30,vwap,56567,46060,10507,127,168,0.49923252438187604,1.0984368215371254,0.4929656969170647,-0.006266827464811289,0.011110294199643963,-0.017377121664455247,-0.023234688899346996,-0.010704442542431265,0.0032091973426642663,-0.028955701963986148,-0.005798541364924343,-0.03404989946317721,-0.045546435266993174,-0.02093440861641528,-0.012755974043424618,-0.024262794193907932,-0.0003945705204083038,-0.004092764254685913,-0.011053862822421393,0.0030836779453806942,-0.0018183536279311736,0.4932326674587768,0.44652091148613116
hors_echantillon,20,6,30,best,56567,46060,10507,127,168,0.497014257237729,1.0984368215371254,0.4929656969170647,-0.004048560320664344,0.011126936435079664,-0.015175496755744004,-0.020974249522592855,-0.008502334625610827,0.0032092608939535165,-0.026754306344292426,-0.0035966871671955832,-0.029864724499221524,-0.041253001079350204,-0.016739215777621882,-0.011075322923245277,-0.02269626948549493,0.0012977763768464374,-0.004092764254685913,-0.011053862822421393,0.0030836779453806942,-0.0018183536279311736,0.4932326674587768,0.44652091148613116
hors_echantillon,20,6,60,first,56567,40270,16297,127,168,0.4991464822659846,1.182095852992302,0.49565433325055874,-0.0034921490154258762,0.010477921741764928,-0.013970070757190806,-0.020468054323722625,-0.0077013611839654205,0.003293592001900101,-0.025853141630056913,-0.0020869998843246976,-0.02741248387504294,-0.04011909787558965,-0.014998926999634163,-0.005940485013249439,-0.018521926363091905,0.006577433732199884,-0.007107710689903134,-0.01527790284408975,0.001103597590662672,-0.0018183536279311736,0.49881662838661633,0.4562488429534653
hors_echantillon,20,6,60,vwap,56567,40270,16297,127,168,0.5009420143666848,1.182095852992302,0.49565433325055874,-0.005287681116126146,0.01045703435654401,-0.015744715472670152,-0.022273825537024665,-0.009530427978967844,0.0032928818495132806,-0.027625224160803527,-0.003864206784536778,-0.030787533750754496,-0.043638193774822594,-0.018698962870198697,-0.007293873912105491,-0.01946152211909197,0.00460910573081365,-0.007107710689903134,-0.01527790284408975,0.001103597590662672,-0.0018183536279311736,0.49881662838661633,0.4562488429534653
hors_echantillon,20,6,60,best,56567,40270,16297,127,168,0.4987150691659026,1.182095852992302,0.49565433325055874,-0.00306073591534392,0.010476128390937787,-0.013536864306281707,-0.02007417298556374,-0.007328226932246299,0.003299268099028869,-0.025440414177282225,-0.0016333144352811881,-0.026585032049322888,-0.03950267027765547,-0.014390140334445646,-0.005535697307136973,-0.017714339353700096,0.006534087318276226,-0.007107710689903134,-0.01527790284408975,0.001103597590662672,-0.0018183536279311736,0.49881662838661633,0.4562488429534653
temoin_autres_wallets,0,1,0,first,1858029,1688093,169936,12106,168,0.528871651581031,1.2422111814929628,0.5301194898622291,0.0012478382811981327,0.011860753958965551,-0.010612915677767327,-0.012548333231089597,-0.008757086802645994,0.0009523632177253071,-0.014048981713394013,-0.007176849642140642,-0.0196269274210944,-0.0232207503625603,-0.01620050169134498,-0.011364097391877827,-0.013121186066908545,-0.009351607041245215,-0.00229633939508856,-0.004261888684445372,-0.00043760578110985506,-0.00337317051252167,0.5270935317934371,0.5041946539416151
temoin_autres_wallets,0,1,0,vwap,1858029,1688093,169936,12106,168,0.5304715694438324,1.2422111814929628,0.5301194898622291,-0.00035207958160323415,0.011838638995308168,-0.012190718576911392,-0.01401444153769353,-0.010429179332489047,0.0009326626471741705,-0.015555706204538545,-0.008825730949284238,-0.022479234923491985,-0.025846718027910213,-0.019213379145317136,-0.012781400661414118,-0.014622488802049853,-0.010785923013894977,-0.00229633939508856,-0.004261888684445372,-0.00043760578110985506,-0.00337317051252167,0.5270935317934371,0.5041946539416151
temoin_autres_wallets,0,1,0,best,1858029,1688093,169936,12106,168,0.5282736555796801,1.2422111814929628,0.5301194898622291,0.0018458342825490143,0.011858393006977644,-0.01001255872442853,-0.011817146426473957,-0.008249784150737178,0.0009288144267447136,-0.013363662217022787,-0.006661455231834274,-0.0185372424217892,-0.021898126987276115,-0.015268673647224723,-0.01072693850058948,-0.012572180753637006,-0.008712434482797746,-0.00229633939508856,-0.004261888684445372,-0.00043760578110985506,-0.00337317051252167,0.5270935317934371,0.5041946539416151
temoin_autres_wallets,0,1,1,first,1858029,1677799,180230,12095,168,0.5287457051719475,1.3147528398812969,0.529612307552931,0.000866602380983419,0.011832584987627333,-0.010965982606643807,-0.01292538482828374,-0.009071838457691168,0.0009749474027122589,-0.014483530948108935,-0.00744843426517868,-0.020285651137426718,-0.023920662261672696,-0.01677525699143479,-0.011975007694619398,-0.013917332939314674,-0.009983293676447149,-0.002228625330505523,-0.004202593773234744,-0.0003329024826452113,-0.00337317051252167,0.5265141001569129,0.5000064187510148
temoin_autres_wallets,0,1,1,vwap,1858029,1677799,180230,12095,168,0.5304957106511146,1.3147528398812969,0.529612307552931,-0.0008834030981835599,0.011799044200526104,-0.012682447298709655,-0.014578915376054359,-0.010872478967118984,0.0009203882074884434,-0.016003149527105187,-0.009361745070314122,-0.023386630951610858,-0.02688075266042989,-0.020044762009818723,-0.0134270547305596,-0.015312532148843904,-0.011384638716096605,-0.002228625330505523,-0.004202593773234744,-0.0003329024826452113,-0.00337317051252167,0.5265141001569129,0.5000064187510148
