cut_s,slug,flow_usd,p_market,resolved_up
30,btc-updown-5m-1790223900,-516.4319320058595,0.5213788153829775,True
30,eth-updown-5m-1790223900,-28.76756299936025,0.6427114460613427,True
30,btc-updown-5m-1790224200,-49.22500000000001,0.4465947242202828,False
30,btc-updown-15m-1790224200,-269.23926200006133,0.4873926461889565,False
30,eth-updown-5m-1790224200,23.20265400149753,0.4569043088762956,False
30,eth-updown-15m-1790224200,-4.9,0.45000006449999996,False
30,sol-updown-5m-1790224200,0.2467850000001225,0.4599999828,True
30,btc-updown-5m-1790224500,-192.3695789858345,0.5861722444248093,False
30,eth-updown-5m-1790224500,7.052,0.60901587230799,False
30,sol-updown-5m-1790224500,13.90094400045284,0.61,False
30,btc-updown-5m-1790224800,-166.9345959831312,0.5258594880223568,False
30,eth-updown-5m-1790224800,25.66513200064771,0.5064238293296159,True
30,sol-updown-5m-1790224800,-1.7017239999395597,0.5,True
30,btc-updown-5m-1790225100,-13.8165,0.5778849760198101,False
30,btc-updown-15m-1790225100,-1.3469,0.5218449789285129,True
30,eth-updown-5m-1790225100,-0.5737359998472817,0.6151549222972086,False
30,sol-updown-5m-1790225100,5.12522300035291,0.6112168527010144,False
30,btc-updown-5m-1790225400,-153.607297001146,0.5660947716662644,True
30,eth-updown-5m-1790225400,13.346000000000002,0.6709677578347417,True
30,sol-updown-5m-1790225400,12.3965,0.7699999880469734,True
30,btc-updown-5m-1790225700,1.5478639988376328,0.7156162280006636,True
30,eth-updown-5m-1790225700,-31.668087999390814,0.7136398030760741,True
30,sol-updown-5m-1790225700,7.380208000511809,0.7750849880159919,True
30,btc-updown-5m-1790226000,-58.86193700022687,0.5236350158522945,True
30,btc-updown-15m-1790226000,-296.1113419971031,0.5203045658648585,True
30,eth-updown-5m-1790226000,35.6736,0.5833864333019512,True
30,eth-updown-15m-1790226000,7.800000000000001,0.52,True
30,sol-updown-5m-1790226000,31.459122998726517,0.6083777663262422,True
30,sol-updown-15m-1790226000,6.9943309998000025,0.49000002769999995,True
30,btc-updown-5m-1790226300,-413.6916250124129,0.7906922879444754,True
30,eth-updown-5m-1790226300,117.758100002522,0.7791910125596968,True
30,btc-updown-5m-1790226600,-1199.8579010655708,0.40137463079893226,False
30,eth-updown-5m-1790226600,33.6078439992157,0.32630630144250405,False
30,btc-updown-5m-1790226900,-77.19732801986814,0.653015447649028,False
30,btc-updown-15m-1790226900,48.58,0.555304622003592,False
30,eth-updown-5m-1790226900,14.344399999999998,0.6008475102494057,False
30,eth-updown-15m-1790226900,45.621852000000004,0.5407550243746133,True
30,btc-updown-5m-1790227200,-28.632033995911886,0.5200971854106027,False
30,eth-updown-5m-1790227200,-8.648307999423237,0.6079522862823061,True
30,btc-updown-5m-1790227500,65.92072500487811,0.6110653741010182,True
30,btc-updown-5m-1790227800,-15.227410000646342,0.45734125430979394,False
30,eth-updown-5m-1790227800,9.859259999777805,0.40195549033334027,False
30,btc-updown-5m-1790228100,38.12160698018245,0.5190340844900688,True
30,btc-updown-5m-1790228400,-39.87107899918557,0.5990751818589442,True
30,btc-updown-5m-1790228700,-384.76651300900403,0.38495014231975117,False
30,btc-updown-5m-1790229000,-255.42276098954187,0.5170608509527308,True
30,btc-updown-5m-1790229300,-79.01964900071951,0.2981199049954814,False
30,btc-updown-5m-1790229600,207.36097899925156,0.5795717179655262,True
30,btc-updown-15m-1790229600,47.53,0.543953752431404,True
30,sol-updown-5m-1790229600,-41.0523,0.3012890097059779,True
30,sol-updown-15m-1790229600,-2.545,0.3961538462,True
30,btc-updown-5m-1790229900,528.3919420100736,0.4690008638532945,True
30,btc-updown-5m-1790230200,246.21799999630602,0.36657179119809785,True
