slug,asset,duration,start,end,y,price_to_beat,final_price,cl_move_bps,tie_cl,volume,liquidity,fee_type,fee_rate,fee_exponent,twap_lookback_s,resolution_rule,n_hist_points,p_pre,p_pre_age_s,p_S,p_S_age_s,p_1m,t_1m,p_2m,t_2m,p_5m,t_5m,p_10m,t_10m,nowcast_1m,nowcast_2m,nowcast_5m,nowcast_10m,bn_open1m_S,bn_close1m_S,bn_close1m_E,bn_vwap1m_S,bn_vwap1m_first,bn_vwap1m_E,bn_ohlc4_S,bn_ohlc4_first,bn_ohlc4_E,bn_win1m,bn_open1s_S,bn_win1s,bn_twap60_S,bn_vwap60_S,bn_twap30_S,bn_twap60m4_S,bn_twap60_E,bn_vwap60_E,bn_twap30_E,bn_twap60m4_E,bn_first60_S,mom5_m60,mom15_m60,mom5_m30,mom15_m30,gap_m30,mom5_m0,mom15_m0,gap_m0_1m,gap_m0_1s,sigma_s,proxy_a_close_vs_open_1m,proxy_a2_close_vs_close_1m,proxy_b_vwap_last_vs_first_1m,proxy_b_ohlc4_last_vs_first_1m,proxy_b_vwap_last_vs_prev_1m,proxy_b_ohlc4_last_vs_prev_1m,proxy_b_twap60_last_vs_first_1s,proxy_b_twap60_1s,proxy_b_vwap60_1s,proxy_b_twap30_1s,proxy_x_twap60_1s_lag4,proxy_c_window_twap_vs_open_1m,proxy_c_window_twap_vs_open_1s
eth-updown-5m-1789920900,eth,5m,2026-09-20 16:15:00+00:00,2026-09-20 16:20:00+00:00,0,2623.536016,2620.904481,-10.03552326,False,,0,crypto_fees_v2,0.07,1,60,twap,21,0.465,17,0.465,47,0.385,1789920913,0.615,1789920973,0.035,1789921153,,,0.4486560603,0.7750049896,0.01421613124,,2623.2,2623.2,2620.89,2624.453035,2623.548093,2621.836081,2623.8075,2624.345,2621.6,2622.896,2623.2,2623.322433,2624.439833,2624.453035,2624.347667,2624.481667,2621.669,2621.836081,2620.997,2621.738833,2623.7345,0.002583758877,0.003968069734,0.002601118955,0.004160454261,0.000315435063,0.001392399252,0.00385386369,-0.0004775600743,-0.0004725298975,9.954389875e-05,0,0,0,0,0,0,0,0,0,0,0,0,1
eth-updown-15m-1789920900,eth,15m,2026-09-20 16:15:00+00:00,2026-09-20 16:30:00+00:00,0,2623.536016,2621.305627,-8.505078818,False,6593.493076,,crypto_fees_v2,0.07,1,60,twap,31,0.44,17,0.44,47,0.395,1789920913,0.495,1789920973,0.365,1789921154,0.065,1789921464,0.4722189436,0.6436521167,0.3596769718,0.07382023229,2623.2,2623.2,2619.36,2624.453035,2623.548093,2621.185176,2623.8075,2624.345,2621.605,2620.452667,2623.2,2620.711511,2624.439833,2624.453035,2624.347667,2624.481667,2621.928667,2621.185176,2620.582,2622.205833,2623.7345,0.002583758877,0.003968069734,0.002601118955,0.004160454261,0.000315435063,0.001392399252,0.00385386369,-0.0004775600743,-0.0004725298975,9.954389875e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
sol-updown-5m-1789920900,sol,5m,2026-09-20 16:15:00+00:00,2026-09-20 16:20:00+00:00,1,108.8888047,109.1409411,23.12863692,False,,0,crypto_fees_v2,0.07,1,60,twap,21,0.495,15,0.495,45,0.385,1789920915,0.685,1789920975,0.995,1789921155,,,0.435767796,0.7735124331,0.999,,108.89,108.89,109.13,108.9314102,108.9065353,109.1796738,108.905,108.935,109.1825,109.108,108.89,109.0795333,108.9238333,108.9314102,108.9223333,108.9256667,109.169,109.1796738,109.1143333,109.1758333,108.917,0.0007348213796,0.001102434655,0.00156171085,0.001102130898,0.0001346397471,0.000734956395,0.0006430573002,-0.0003802217338,-0.0003106628545,8.64557964e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
sol-updown-15m-1789920900,sol,15m,2026-09-20 16:15:00+00:00,2026-09-20 16:30:00+00:00,1,108.8888047,109.4007351,46.90389039,False,5036.673355,,crypto_fees_v2,0.07,1,60,twap,31,0.49,15,0.49,45,0.435,1789920915,0.6,1789920975,0.82,1789921155,0.785,1789921466,0.4653064717,0.642189854,0.8991785286,0.8875861335,108.89,108.89,109.37,108.9314102,108.9065353,109.4120532,108.905,108.935,109.425,109.122,108.89,109.1144778,108.9238333,108.9314102,108.9223333,108.9256667,109.4325,109.4120532,109.4133333,109.4405,108.917,0.0007348213796,0.001102434655,0.00156171085,0.001102130898,0.0001346397471,0.000734956395,0.0006430573002,-0.0003802217338,-0.0003106628545,8.64557964e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
btc-updown-5m-1789921200,btc,5m,2026-09-20 16:20:00+00:00,2026-09-20 16:25:00+00:00,0,81121.49794,81063.87758,-7.105494051,False,46619.78559,,crypto_fees_v2,0.07,1,60,twap,21,0.485,17,0.485,47,0.435,1789921212,0.145,1789921272,0.005,1789921463,,,0.3763698983,0.3087735892,0.001,,81135.15,81135.16,81135.18,81146.0142,81089.8442,81102.58464,81145.6475,81093.9975,81102.8675,81084.256,81135.15,81091.0574,81147.67283,81146.0142,81139.15467,81148.97417,81094.57083,81102.58464,81115.61833,81092.25217,81085.94667,-0.0001219830452,0.003429741136,-0.0005021580829,0.003645362328,-8.516040724e-05,-0.0003070946529,0.003322942227,-0.0001337703129,-0.0001542101914,5.197857131e-05,1,1,1,1,0,0,1,0,0,0,0,0,0
eth-updown-5m-1789921200,eth,5m,2026-09-20 16:20:00+00:00,2026-09-20 16:25:00+00:00,0,2620.904481,2617.470388,-13.11129204,False,3572.254186,,crypto_fees_v2,0.07,1,60,twap,21,0.495,16,0.495,46,0.475,1789921213,0.205,1789921273,0.005,1789921464,,,0.3776140545,0.2917761709,0.001,,2620.88,2620.89,2620,2621.836081,2618.350011,2618.239752,2621.6,2619.315,2618.9325,2618.23,2620.88,2618.300567,2621.669,2621.836081,2620.997,2621.738833,2618.365333,2618.239752,2618.837333,2618.295,2618.752833,-0.0005985935138,0.004759538078,-0.001589616368,0.005190485203,-0.0004390171503,-0.000880991802,0.004451131028,-0.0003609119806,-0.0002971831145,9.258553241e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
sol-updown-5m-1789921200,sol,5m,2026-09-20 16:20:00+00:00,2026-09-20 16:25:00+00:00,0,109.1409411,109.0482276,-8.49845201,False,938.833828,,crypto_fees_v2,0.07,1,60,twap,21,0.485,17,0.485,47,0.41,1789921213,0.105,1789921273,0.005,1789921464,,,0.2503273621,0.1990428692,0.001,,109.13,109.13,109.13,109.1796738,108.9998264,109.0773293,109.1825,109.0225,109.04,108.96,109.13,108.9850333,109.169,109.1796738,109.1143333,109.1758333,109.0866667,109.0773293,109.116,109.0758333,108.9975,0.003025443518,0.005139512047,0.001742560169,0.004684279518,-0.0008579354205,0.002201633767,0.004592219679,-0.0004550763419,-0.0003573080996,9.438083623e-05,1,1,1,1,0,0,1,0,0,1,0,0,0
btc-updown-5m-1789921500,btc,5m,2026-09-20 16:25:00+00:00,2026-09-20 16:30:00+00:00,1,81063.87758,81210.69959,18.09550784,False,28778.85891,,crypto_fees_v2,0.07,1,60,twap,21,0.495,7,0.495,37,0.635,1789921511,0.415,1789921572,0.995,1789921751,,,0.7175815747,0.4572383003,0.999,,81135.19,81135.18,81182.64,81102.58464,81116.71201,81234.41753,81102.8675,81116.31,81228.6225,81167.36,81135.19,81167.69877,81094.57083,81102.58464,81115.61833,81092.25217,81233.82133,81234.41753,81202.95067,81239.729,81120.19883,-0.0009463051475,0.001272438153,-0.0004793551071,0.001343887154,0.0004546279165,2.465022258e-07,0.001102225539,0.0004018220994,0.0005006377351,5.511232604e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
eth-updown-5m-1789921500,eth,5m,2026-09-20 16:25:00+00:00,2026-09-20 16:30:00+00:00,1,2617.470388,2621.305627,14.64173649,False,3168.772311,,crypto_fees_v2,0.07,1,60,twap,21,0.495,6,0.495,36,0.645,1789921513,0.375,1789921573,0.995,1789921752,,,0.6768093605,0.3637481657,0.999,,2620,2620,2619.36,2618.239752,2619.226062,2621.185176,2618.9325,2618.8025,2621.605,2620.232,2620,2620.511533,2618.365333,2618.239752,2618.837333,2618.295,2621.928667,2621.185176,2620.582,2622.205833,2619.049,-0.001404478532,0.0005806868313,-0.001129896177,-0.0001183935901,0.0001285938645,-0.0003396369733,0.0001717704769,0.0006720759987,0.0006241132933,9.502491003e-05,0,0,1,1,1,1,1,1,1,1,1,1,1
sol-updown-5m-1789921500,sol,5m,2026-09-20 16:25:00+00:00,2026-09-20 16:30:00+00:00,1,109.0482276,109.4007351,32.27370548,False,,0,crypto_fees_v2,0.07,1,60,twap,21,0.505,4,0.505,34,0.615,1789921514,0.445,1789921574,0.995,1789921754,,,0.6210295727,0.5616217003,0.999,,109.14,109.13,109.37,109.0773293,109.0972164,109.4120532,109.04,109.1,109.425,109.298,109.14,109.2788667,109.0866667,109.0773293,109.116,109.0758333,109.4325,109.4120532,109.4133333,109.4405,109.0968333,-0.002658235215,0.001102029683,0,0.003304271019,0.0006660942984,0,0.002936590162,0.000482758321,0.0003971587924,0.0001011208115,1,1,1,1,1,1,1,1,1,1,1,1,1
btc-updown-5m-1789921800,btc,5m,2026-09-20 16:30:00+00:00,2026-09-20 16:35:00+00:00,1,81210.69959,81223.67381,1.59747284,False,73585.47604,,crypto_fees_v2,0.07,1,60,twap,21,0.475,16,0.475,46,0.265,1789921817,0.215,1789921875,0.965,1789922055,,,0.2458268948,0.1008614532,0.5245547918,,81182.65,81182.64,81254,81234.41753,81188.73826,81250.21034,81228.6225,81188.33,81255.5675,81208.492,81182.65,81199.37687,81233.82133,81234.41753,81202.95067,81239.729,81248.24133,81250.21034,81251.51033,81249.41933,81189.16933,0.002395216627,0.001326928435,0.001500407722,0.0005188945324,-0.0004001554003,0.0005847786935,0.0002779305428,-0.0006375873964,-0.000630248124,6.180305628e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
btc-updown-15m-1789921800,btc,15m,2026-09-20 16:30:00+00:00,2026-09-20 16:45:00+00:00,1,81210.69959,81389.49634,21.99220329,False,34734.244,,crypto_fees_v2,0.07,1,60,twap,31,0.405,17,0.405,47,0.345,1789921815,0.335,1789921874,0.565,1789922054,0.875,1789922354,0.3561476463,0.267860164,0.4718698039,0.9384119198,81182.65,81182.64,81376.01,81234.41753,81188.73826,81419.706,81228.6225,81188.33,81393.6525,81315.90267,81182.65,81315.34044,81233.82133,81234.41753,81202.95067,81239.729,81412.40417,81419.706,81405.31467,81413.0125,81189.16933,0.002395216627,0.001326928435,0.001500407722,0.0005188945324,-0.0004001554003,0.0005847786935,0.0002779305428,-0.0006375873964,-0.000630248124,6.180305628e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
eth-updown-5m-1789921800,eth,5m,2026-09-20 16:30:00+00:00,2026-09-20 16:35:00+00:00,1,2621.305627,2627.332938,22.9671513,False,3795.875989,,crypto_fees_v2,0.07,1,60,twap,21,0.48,17,0.48,47,0.255,1789921815,0.415,1789921874,0.995,1789922054,,,0.3859381042,0.4934500884,0.999,,2619.36,2619.36,2627.94,2621.185176,2620.398611,2627.981155,2621.605,2620.4325,2628.55,2624.954,2619.36,2624.165533,2621.928667,2621.185176,2620.582,2622.205833,2628.016333,2627.981155,2627.735,2628.129833,2620.7075,0.002098356422,9.528437629e-05,0.001267228946,-0.001452283599,-0.0006579183427,-0.0002443046491,-0.001464933424,-0.0006965596991,-0.0009801661521,9.99249742e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
eth-updown-15m-1789921800,eth,15m,2026-09-20 16:30:00+00:00,2026-09-20 16:45:00+00:00,1,2621.305627,2644.164013,86.82427992,False,4095.810827,,crypto_fees_v2,0.07,1,60,twap,31,0.465,17,0.465,47,0.335,1789921815,0.445,1789921874,0.805,1789922054,0.985,1789922354,0.4379725131,0.4968136349,0.8466671269,0.999,2619.36,2619.36,2641.66,2621.185176,2620.398611,2644.951307,2621.605,2620.4325,2643.6025,2634.060667,2619.36,2633.638922,2621.928667,2621.185176,2620.582,2622.205833,2644.6665,2644.951307,2643.348,2644.917333,2620.7075,0.002098356422,9.528437629e-05,0.001267228946,-0.001452283599,-0.0006579183427,-0.0002443046491,-0.001464933424,-0.0006965596991,-0.0009801661521,9.99249742e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
sol-updown-5m-1789921800,sol,5m,2026-09-20 16:30:00+00:00,2026-09-20 16:35:00+00:00,1,109.4007351,109.8782163,43.55017906,False,1273.391349,,crypto_fees_v2,0.07,1,60,twap,21,0.495,17,0.495,47,0.305,1789921814,0.395,1789921873,0.995,1789922053,,,0.2922620957,0.3740499882,0.999,,109.37,109.37,109.97,109.4120532,109.3728104,109.9269539,109.425,109.37,109.91,109.668,109.37,109.6009,109.4325,109.4120532,109.4133333,109.4405,109.9143333,109.9269539,109.9413333,109.9068333,109.3846667,0.004944159495,0.005311367798,0.002471057863,0.004213618032,-0.0004721615185,0.002196797222,0.004398430989,-0.0003844301031,-0.000571291477,0.0001092683183,1,1,1,1,1,1,1,1,1,1,1,1,1
sol-updown-15m-1789921800,sol,15m,2026-09-20 16:30:00+00:00,2026-09-20 16:45:00+00:00,1,109.4007351,110.4648311,96.79589843,False,2459.257374,,crypto_fees_v2,0.07,1,60,twap,31,0.485,17,0.485,47,0.39,1789921815,0.44,1789921874,0.825,1789922054,0.985,1789922354,0.3839874994,0.4260308217,0.9215593564,0.999,109.37,109.37,110.39,109.4120532,109.3728104,110.4802926,109.425,109.37,110.455,110.142,109.37,110.1261333,109.4325,109.4120532,109.4133333,109.4405,110.488,110.4802926,110.445,110.4941667,109.3846667,0.004944159495,0.005311367798,0.002471057863,0.004213618032,-0.0004721615185,0.002196797222,0.004398430989,-0.0003844301031,-0.000571291477,0.0001092683183,1,1,1,1,1,1,1,1,1,1,1,1,1
btc-updown-5m-1789922100,btc,5m,2026-09-20 16:35:00+00:00,2026-09-20 16:40:00+00:00,1,81223.67381,81355.43975,16.20945875,False,32935.52031,,crypto_fees_v2,0.07,1,60,twap,21,0.465,17,0.465,47,0.495,1789922113,0.725,1789922177,0.995,1789922353,,,0.4411493498,0.7665677211,0.999,,81254,81254,81354,81250.21034,81252.41444,81385.91698,81255.5675,81266.505,81377.9925,81346.738,81254,81348.39937,81248.24133,81250.21034,81251.51033,81249.41933,81377.447,81385.91698,81374.33767,81380.4465,81259.22417,-4.798739334e-06,0.001444112741,9.626263408e-05,0.001117315249,-6.120360872e-05,0.0008786195601,0.001463644756,4.66407495e-05,7.08749199e-05,6.470211902e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
eth-updown-5m-1789922100,eth,5m,2026-09-20 16:35:00+00:00,2026-09-20 16:40:00+00:00,1,2627.332938,2637.297651,37.85536238,False,3419.310893,,crypto_fees_v2,0.07,1,60,twap,21,0.47,15,0.47,45,0.445,1789922116,0.735,1789922188,0.995,1789922355,,,0.3874627876,0.8081482819,0.999,,2627.94,2627.94,2638.24,2627.981155,2627.490743,2638.00442,2628.55,2629.1175,2638.2325,2634.556,2627.94,2633.6365,2628.016333,2627.981155,2627.735,2628.129833,2638.018667,2638.00442,2638.538,2638.050833,2627.986,0.002166221135,0.002860099025,0.002225212104,0.002362544873,-0.000345403583,0.003270256188,0.002686314565,-1.566037546e-05,-2.904641078e-05,0.0001036473533,1,1,1,1,1,1,1,1,1,1,1,1,1
sol-updown-5m-1789922100,sol,5m,2026-09-20 16:35:00+00:00,2026-09-20 16:40:00+00:00,1,109.8782163,110.3669521,44.38114403,False,1375.848021,,crypto_fees_v2,0.07,1,60,twap,21,0.495,15,0.495,45,0.53,1789922116,0.665,1789922188,0.995,1789922355,,,0.4327102898,0.9254221453,0.999,,109.98,109.97,110.33,109.9269539,109.8945274,110.3655438,109.91,109.93,110.4075,110.298,109.98,110.2925,109.9143333,109.9269539,109.9413333,109.9068333,110.3918333,110.3655438,110.3593333,110.4028333,109.9078333,0.003282577945,0.005568502225,0.004832909603,0.007303967466,0.0003882011173,0.005470971976,0.007667769198,0.0003915114985,0.000506326822,0.0001180105737,1,1,1,1,1,1,1,1,1,1,1,1,1
btc-updown-5m-1789922400,btc,5m,2026-09-20 16:40:00+00:00,2026-09-20 16:45:00+00:00,1,81355.43975,81389.49634,4.185271695,False,64666.29227,,crypto_fees_v2,0.07,1,60,twap,21,0.425,18,0.425,48,0.425,1789922413,0.295,1789922472,0.65,1789922652,,,0.2104876463,0.4128939943,0.9698466537,,81354,81354,81376.01,81385.91698,81332.47795,81419.706,81377.9925,81336.48,81393.6525,81392.478,81354,81398.2451,81377.447,81385.91698,81374.33767,81380.4465,81412.40417,81419.706,81405.31467,81413.0125,81329.11567,0.001608256315,0.003998674203,0.0017465045,0.003343174856,1.786242008e-05,0.001229951941,0.002693350195,-0.0003922452314,-0.0002881680289,6.534618749e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
eth-updown-5m-1789922400,eth,5m,2026-09-20 16:40:00+00:00,2026-09-20 16:45:00+00:00,1,2637.297651,2644.164013,26.00176625,False,5692.520837,,crypto_fees_v2,0.07,1,60,twap,21,0.465,18,0.465,48,0.61,1789922412,0.495,1789922472,0.995,1789922651,,,0.4580667172,0.7665834372,0.999,,2638.24,2638.24,2641.66,2638.00442,2637.201258,2644.951307,2638.2325,2637.735,2643.6025,2642.672,2638.24,2643.114733,2638.018667,2638.00442,2638.538,2638.050833,2644.6665,2644.951307,2643.348,2644.917333,2637.594667,0.00332963471,0.007594212267,0.004132441321,0.007624882371,0.0002921532855,0.003911758859,0.006937710398,8.929849473e-05,8.389783271e-05,0.0001071391193,1,1,1,1,1,1,1,1,1,1,1,1,1
sol-updown-5m-1789922400,sol,5m,2026-09-20 16:40:00+00:00,2026-09-20 16:45:00+00:00,1,110.3669521,110.4648311,8.864575338,False,,0,crypto_fees_v2,0.07,1,60,twap,21,0.445,17,0.445,47,0.345,1789922414,0.355,1789922473,0.845,1789922652,,,0.3294200934,0.5161890541,0.9957163689,,110.32,110.33,110.39,110.3655438,110.3235255,110.4802926,110.4075,110.3225,110.455,110.46,110.32,110.485,110.3918333,110.3655438,110.3593333,110.4028333,110.488,110.4802926,110.445,110.4941667,110.3321667,0.00571871027,0.01394544771,0.003994558194,0.01129852566,-0.0004921623994,0.003268273449,0.01093604265,-0.0003221068836,-0.0005602829047,0.0001332724441,1,1,1,1,1,1,1,1,1,1,1,1,1
btc-updown-5m-1789922700,btc,5m,2026-09-20 16:45:00+00:00,2026-09-20 16:50:00+00:00,0,81389.49634,81265.70129,-15.22177992,False,85439.37646,,crypto_fees_v2,0.07,1,60,twap,21,0.425,17,0.425,47,0.455,1789922727,0.355,1789922774,0.0005,1789922953,,,0.4654378721,0.2546557307,0.001,,81376,81376.01,81270.23,81419.706,81426.96781,81279.79917,81393.6525,81405.07,81279.3175,81312.524,81376,81326.2765,81412.40417,81419.706,81405.31467,81413.0125,81290.2575,81279.79917,81277.50967,81291.06417,81415.38083,-0.000247444802,0.001356012773,0.0007369920325,0.002579759166,0.000276508972,0.0002705094178,0.002379080919,-0.0005368200855,-0.0004471346129,6.868985968e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
btc-updown-15m-1789922700,btc,15m,2026-09-20 16:45:00+00:00,2026-09-20 17:00:00+00:00,0,81389.49634,81284.20549,-12.94503874,False,30751.19938,,crypto_fees_v2,0.07,1,60,twap,31,0.415,17,0.415,47,0.445,1789922727,0.4,1789922774,0.205,1789922952,0.125,1789923253,0.4817043445,0.3740981924,0.2287280702,0.07576106392,81376,81376.01,81334.01,81419.706,81426.96781,81305.95419,81393.6525,81405.07,81318.16,81311.47067,81376,81307.47053,81412.40417,81419.706,81405.31467,81413.0125,81309.37117,81305.95419,81311.53933,81308.0785,81415.38083,-0.000247444802,0.001356012773,0.0007369920325,0.002579759166,0.000276508972,0.0002705094178,0.002379080919,-0.0005368200855,-0.0004471346129,6.868985968e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
eth-updown-5m-1789922700,eth,5m,2026-09-20 16:45:00+00:00,2026-09-20 16:50:00+00:00,0,2644.164013,2635.696749,-32.07384287,False,3014.155519,,crypto_fees_v2,0.07,1,60,twap,21,0.47,18,0.47,48,0.42,1789922726,0.245,1789922773,0.0005,1789922952,,,0.3485497919,0.1628246866,0.001,,2641.66,2641.66,2635.02,2644.951307,2643.164924,2636.701078,2643.6025,2642.645,2635.665,2638.064,2641.66,2638.7664,2644.6665,2644.951307,2643.348,2644.917333,2636.437333,2636.701078,2635.541667,2636.5035,2643.231667,0.002581652782,0.008077508627,0.002729124003,0.009086777428,-0.0001908734165,0.001295479262,0.008477494309,-0.001245148342,-0.001137462971,0.0001173021901,0,0,0,0,0,0,0,0,0,0,0,0,0
eth-updown-15m-1789922700,eth,15m,2026-09-20 16:45:00+00:00,2026-09-20 17:00:00+00:00,0,2644.164013,2639.202685,-18.78094077,False,4049.206583,,crypto_fees_v2,0.07,1,60,twap,31,0.445,16,0.445,46,0.41,1789922728,0.34,1789922775,0.145,1789922953,0.03,1789923254,0.4047408115,0.2829025812,0.1786438948,0.02840483489,2641.66,2641.66,2639.91,2644.951307,2643.164924,2639.763437,2643.6025,2642.645,2639.7425,2637.945333,2641.66,2637.733089,2644.6665,2644.951307,2643.348,2644.917333,2639.684667,2639.763437,2639.801333,2639.671667,2643.231667,0.002581652782,0.008077508627,0.002729124003,0.009086777428,-0.0001908734165,0.001295479262,0.008477494309,-0.001245148342,-0.001137462971,0.0001173021901,0,0,0,0,0,0,0,0,0,0,0,0,0
sol-updown-5m-1789922700,sol,5m,2026-09-20 16:45:00+00:00,2026-09-20 16:50:00+00:00,0,110.4648311,110.0638882,-36.36200584,False,908.096659,,crypto_fees_v2,0.07,1,60,twap,21,0.49,16,0.49,46,0.385,1789922728,0.27,1789922775,0.005,1789922954,,,0.3817780441,0.20252582,0.001,,110.39,110.39,110.05,110.4802926,110.4125928,110.0757308,110.455,110.41,110.0575,110.16,110.39,110.2277,110.488,110.4802926,110.445,110.4941667,110.0931667,110.0757308,110.0823333,110.0916667,110.4266667,0,0.009001288216,0.001267656816,0.01009512461,-0.0001900099987,0.000543675258,0.009282920683,-0.0008176073702,-0.0008873677454,0.0001343646358,0,0,0,0,0,0,0,0,0,0,0,0,0
sol-updown-15m-1789922700,sol,15m,2026-09-20 16:45:00+00:00,2026-09-20 17:00:00+00:00,0,110.4648311,110.1985111,-24.13814188,False,1777.923468,,crypto_fees_v2,0.07,1,60,twap,31,0.48,16,0.48,46,0.435,1789922728,0.37,1789922775,0.15,1789922954,0.035,1789923254,0.4368944471,0.3430299389,0.1376335107,0.02730406493,110.39,110.39,110.33,110.4802926,110.4125928,110.2225019,110.455,110.41,110.2625,110.1526667,110.39,110.1553111,110.488,110.4802926,110.445,110.4941667,110.2331667,110.2225019,110.2713333,110.226,110.4266667,0,0.009001288216,0.001267656816,0.01009512461,-0.0001900099987,0.000543675258,0.009282920683,-0.0008176073702,-0.0008873677454,0.0001343646358,0,0,0,0,0,0,0,0,0,0,0,0,0
btc-updown-5m-1789923000,btc,5m,2026-09-20 16:50:00+00:00,2026-09-20 16:55:00+00:00,0,81265.70129,81263.07486,-0.3231947407,False,60238.35363,,crypto_fees_v2,0.07,1,60,twap,21,0.475,17,0.475,47,0.405,1789923016,0.455,1789923073,0.27,1789923253,,,0.2788085706,0.6167389114,0.1708006447,,81270.24,81270.23,81298,81279.79917,81255.68121,81286.04131,81279.3175,81276.535,81290.71,81298.25,81270.24,81285.39673,81290.2575,81279.79917,81277.50967,81291.06417,81285.708,81286.04131,81295.442,81285.51617,81250.20417,-0.001276529313,8.428220023e-05,-0.001622100038,0.0008613964937,8.615136564e-05,-0.001300737292,0.0001997240664,-0.0001177381611,-0.0002464005911,7.304133803e-05,1,1,1,1,1,1,1,0,1,1,0,1,1
eth-updown-5m-1789923000,eth,5m,2026-09-20 16:50:00+00:00,2026-09-20 16:55:00+00:00,1,2635.696749,2635.88381,0.7096941384,False,11057.86476,,crypto_fees_v2,0.07,1,60,twap,21,0.495,18,0.495,48,0.385,1789923014,0.375,1789923072,0.19,1789923252,,,0.2725210466,0.5421763169,0.05092094696,,2635.03,2635.02,2637.87,2636.701078,2634.386422,2636.567286,2635.665,2635.2825,2636.655,2636.52,2635.03,2635.764333,2636.437333,2636.701078,2635.541667,2636.5035,2636.674,2636.567286,2638.332333,2636.5365,2633.678667,-0.003537266135,0.002374021357,-0.002907286916,0.003954278408,0.0001770571476,-0.002516735335,0.002690502786,-0.0006377720085,-0.000537738723,0.0001234382227,1,1,1,1,0,1,1,1,0,1,1,1,1
sol-updown-5m-1789923000,sol,5m,2026-09-20 16:50:00+00:00,2026-09-20 16:55:00+00:00,0,110.0638882,110.01725,-4.23826948,False,2613.641708,,crypto_fees_v2,0.07,1,60,twap,21,0.505,16,0.505,46,0.42,1789923022,0.455,1789923074,0.055,1789923255,,,0.3671751412,0.6724086121,0.03868543347,,110.05,110.05,110.07,110.0757308,110.044702,110.0320459,110.0575,110.0775,110.05,110.102,110.05,110.0834333,110.0931667,110.0757308,110.0823333,110.0916667,110.0455,110.0320459,110.0726667,110.045,110.0103333,-0.00426323835,0.001455471921,-0.003081387249,0.002180827761,0.0005992536747,-0.003084742058,0.0007272066496,-0.0002337825958,-0.0003921690405,0.00014435234,1,1,0,0,0,0,1,0,0,0,0,1,1
btc-updown-5m-1789923300,btc,5m,2026-09-20 16:55:00+00:00,2026-09-20 17:00:00+00:00,1,81263.07486,81284.20549,2.599935923,False,56852.70747,,crypto_fees_v2,0.07,1,60,twap,21,0.475,17,0.475,47,0.535,1789923313,0.465,1789923372,0.945,1789923554,,,0.4478489114,0.5352117996,0.8652961146,,81298.01,81298,81334.01,81286.04131,81284.53165,81305.95419,81290.71,81287.365,81318.16,81323.638,81298.01,81310.73837,81285.708,81286.04131,81295.442,81285.51617,81309.37117,81305.95419,81311.53933,81308.0785,81281.18033,0.0002069226585,-0.001317051456,-0.0002215224778,-0.001106630484,0.000197160605,0.0003416411715,-0.0006885867031,0.0001471077459,0.0001512082628,7.331652298e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
eth-updown-5m-1789923300,eth,5m,2026-09-20 16:55:00+00:00,2026-09-20 17:00:00+00:00,1,2635.88381,2639.202685,12.58320796,False,4966.737185,,crypto_fees_v2,0.07,1,60,twap,21,0.495,17,0.495,47,0.615,1789923313,0.565,1789923372,0.995,1789923554,,,0.4683175126,0.5641359823,0.996950707,,2637.87,2637.87,2639.91,2636.567286,2637.387171,2639.763437,2636.655,2637.3425,2639.7425,2639.252,2637.87,2638.668533,2636.674,2636.567286,2638.332333,2636.5365,2639.684667,2639.763437,2639.801333,2639.671667,2637.0865,2.276331464e-05,-0.0009328500381,-0.0001137376075,-0.0002919005209,0.0009423712225,0.001081001226,-0.0001402548471,0.0004939725724,0.0004534989264,0.000122643134,1,1,1,1,1,1,1,1,1,1,1,1,1
sol-updown-5m-1789923300,sol,5m,2026-09-20 16:55:00+00:00,2026-09-20 17:00:00+00:00,1,110.01725,110.1985111,16.46213344,False,,0,crypto_fees_v2,0.07,1,60,twap,21,0.505,18,0.505,48,0.535,1789923312,0.595,1789923372,0.995,1789923553,,,0.5858845692,0.5983971341,0.9972191892,,110.07,110.07,110.33,110.0320459,110.0619868,110.2225019,110.05,110.0675,110.2625,110.196,110.07,110.1548,110.0455,110.0320459,110.0726667,110.045,110.2331667,110.2225019,110.2713333,110.226,110.0571667,0.0004544008803,-0.003808837469,-0.0009081003167,-0.002721830749,0.0004695084636,0.0001817190628,-0.002359347737,0.0003448774407,0.0002226104032,0.0001449068609,1,1,1,1,1,1,1,1,1,1,1,1,1
