slug,duree,ecart_pb,n_achats_apres,n_marge_pos_apres,parts_marge_pos_apres,profit_apres,prix_min_apres,delai_median_s_apres,n_achats_avant,n_marge_pos_avant,parts_marge_pos_avant,profit_avant,prix_min_avant,delai_median_s_avant
btc-updown-15m-1790118000,15m,29.5137,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790118000,5m,10.7033,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790118300,5m,25.3135,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790118600,5m,-6.50671,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790118900,15m,-19.2467,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790118900,5m,0.484248,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790119200,5m,-6.95746,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790119500,5m,-12.7814,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790119800,15m,-9.72275,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790119800,5m,-1.43782,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790120100,5m,-7.89627,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790120400,5m,-0.390158,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790120700,15m,7.17414,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790120700,5m,2.09842,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790121000,5m,1.69222,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790121300,5m,3.38186,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790121600,15m,18.957,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790121600,5m,3.54748,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790121900,5m,-1.55634,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790122200,5m,16.963,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790122500,15m,9.79923,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790122500,5m,10.5376,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790122800,5m,6.07535,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790123100,5m,-6.80878,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790123400,15m,-0.98135,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790123400,5m,9.81465,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790123700,5m,-3.07388,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790124000,5m,-7.7139,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790124300,15m,2.41122,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790124300,5m,2.65953,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790124600,5m,1.90339,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790124900,5m,-2.15122,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790125200,15m,31.7127,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790125200,5m,17.0575,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790125500,5m,6.68207,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790125800,5m,7.94289,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790126100,15m,-11.9167,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790126100,5m,-4.88902,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790126400,5m,-4.91589,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790126700,5m,-2.1163,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790127000,15m,-36.8708,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790127000,5m,-1.53045,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790127300,5m,-18.0684,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790127600,5m,-17.3087,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790127900,15m,3.41163,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790127900,5m,-6.19464,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790128200,5m,-6.3728,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790128500,5m,15.9952,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790128800,15m,2.50654,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790128800,5m,-0.702536,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790129100,5m,2.84781,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790129400,5m,0.361393,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790129700,15m,26.4392,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790129700,5m,10.6241,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790130000,5m,13.81,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790130300,5m,1.9856,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790130600,15m,-13.374,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790130600,5m,-2.85075,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790130900,5m,-3.55585,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790131200,5m,-6.97287,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790131500,15m,7.83078,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790131500,5m,0.748752,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790131800,5m,-0.836451,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790132100,5m,7.91861,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790132400,15m,-2.50889,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790132400,5m,-9.92664,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790132700,5m,0.812554,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790133000,5m,6.61202,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790133300,15m,16.6728,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790133300,5m,5.86768,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790133600,5m,23.2522,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790133900,5m,-12.4245,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790134200,15m,19.8155,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790134200,5m,3.0869,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790134500,5m,9.88301,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790134800,5m,6.83363,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790135100,15m,-15.4905,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790135100,5m,-9.84619,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790135400,5m,-4.87385,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790135700,5m,-0.776373,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790136000,15m,16.7413,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790136000,5m,-5.97888,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790136300,5m,15.301,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790136600,5m,7.42146,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790136900,15m,26.0245,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790136900,5m,-2.06302,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790137200,5m,31.6307,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790137500,5m,-3.52629,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790137800,15m,10.984,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790137800,5m,20.5883,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790138100,5m,-12.8436,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790138400,5m,3.26322,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790138700,15m,1.5176,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790138700,5m,4.39401,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790139000,5m,-5.94277,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790139300,5m,3.06944,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790139600,15m,-27.9596,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790139600,5m,-26.8476,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790139900,5m,-5.28445,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790140200,5m,4.17168,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790140500,15m,-18.9449,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790140500,5m,-7.58742,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790140800,5m,-6.52952,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790141100,5m,-4.83976,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790141400,15m,-4.56132,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790141400,5m,-4.33604,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790141700,5m,-0.841182,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790142000,5m,0.615853,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790142300,15m,-28.5948,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790142300,5m,-5.1497,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790142600,5m,-17.19,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790142900,5m,-6.27796,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790143200,15m,13.5472,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790143200,5m,7.19474,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790143500,5m,1.00241,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790143800,5m,5.3449,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790144100,15m,-18.6454,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790144100,5m,-7.75792,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790144400,5m,-4.76751,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790144700,5m,-6.13131,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790145000,15m,12.7729,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790145000,5m,0.698974,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790145300,5m,9.67396,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790145600,5m,2.39683,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790145900,15m,-7.6095,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790145900,5m,-8.48535,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790146200,5m,-0.619513,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790146500,5m,1.4962,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790146800,15m,-13.7237,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790146800,5m,-4.47008,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790147100,5m,-5.14827,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790147400,5m,-4.1116,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790147700,15m,3.03907,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790147700,5m,3.57484,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790148000,5m,-3.66733,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790148300,5m,3.13291,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790148600,15m,-34.4928,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790148600,5m,-12.1361,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790148900,5m,-10.0622,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790149200,5m,-12.334,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790149500,15m,5.12573,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790149500,5m,4.08082,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790149800,5m,6.81575,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790150100,5m,-5.76733,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790150400,15m,3.18069,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790150400,5m,2.55177,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790150700,5m,4.27548,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790151000,5m,-3.64517,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790151300,15m,-0.819535,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790151300,5m,10.6784,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790151600,5m,-2.65935,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790151900,5m,-8.82866,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790152200,15m,-7.44319,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790152200,5m,1.0936,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790152500,5m,2.76493,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790152800,5m,-11.2977,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790153100,15m,-22.8643,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790153100,5m,-20.1843,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790153400,5m,-20.1583,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790153700,5m,17.5082,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790154000,15m,5.5731,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790154000,5m,5.441,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790154300,5m,6.69611,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790154600,5m,-6.55969,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790154900,15m,-6.53362,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790154900,5m,-3.66923,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790155200,5m,7.15743,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790155500,5m,-10.0157,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790155800,15m,-9.85878,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790155800,5m,-6.30403,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790156100,5m,-0.547861,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790156400,5m,-3.00929,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790156700,15m,4.328,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790156700,5m,2.51131,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790157000,5m,-5.27337,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790157300,5m,7.09335,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790157600,15m,-0.0256128,16,16,1864.15,282.586,0.621144,1.5,26,26,1231.6,288.06,0.506802,-1.5
btc-updown-5m-1790157600,5m,4.53722,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790157900,5m,-3.47662,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790158200,5m,-1.08452,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790158500,15m,-7.3724,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790158500,5m,-1.41361,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790158800,5m,-15.0413,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790159100,5m,9.09532,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790159400,15m,10.43,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790159400,5m,3.40934,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790159700,5m,4.47581,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790160000,5m,2.54131,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790160300,15m,5.1384,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790160300,5m,-0.300445,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790160600,5m,-3.91976,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790160900,5m,9.36244,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790161200,15m,-19.4847,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790161200,5m,-6.99994,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790161500,5m,-1.44563,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790161800,5m,-11.0495,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790162100,15m,-28.8062,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790162100,5m,-6.4867,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790162400,5m,-12.8559,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790162700,5m,-9.49031,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790163000,15m,-1.58192,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790163000,5m,1.36071,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790163300,5m,-5.78057,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790163600,5m,2.83998,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790163900,15m,18.5747,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790163900,5m,17.3455,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790164200,5m,0.298886,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790164500,5m,0.928223,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790164800,15m,-21.6318,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790164800,5m,-18.2228,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790165100,5m,6.65822,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790165400,5m,-10.0667,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790165700,15m,0.680223,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790165700,5m,-18.835,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790166000,5m,19.7872,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790166300,5m,-0.234724,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790166600,15m,-1.04412,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790166600,5m,4.3916,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790166900,5m,0.268743,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790167200,5m,-5.70193,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790167500,15m,2.6552,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790167500,5m,6.67651,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790167800,5m,-5.16493,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790168100,5m,1.14689,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790168400,15m,-15.2634,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790168400,5m,-10.7182,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790168700,5m,-9.69604,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790169000,5m,5.15099,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790169300,15m,21.9645,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790169300,5m,8.26871,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790169600,5m,6.6126,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790169900,5m,7.06722,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790170200,15m,34.3748,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790170200,5m,9.90885,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790170500,5m,17.8032,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790170800,5m,6.62673,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790171100,15m,-6.64174,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790171100,5m,-21.6647,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790171400,5m,-1.10672,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790171700,5m,16.1641,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790172000,15m,-109.427,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790172000,5m,-5.01673,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790172300,5m,-41.2831,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790172600,5m,-63.4412,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790172900,15m,-91.7471,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790172900,5m,-49.0305,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790173200,5m,-33.2049,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790173500,5m,-9.75455,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790173800,15m,34.3607,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790173800,5m,31.0334,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790174100,5m,6.16953,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790174400,5m,-2.85083,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790174700,15m,20.1845,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790174700,5m,-5.66967,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790175000,5m,24.968,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790175300,5m,0.898567,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790175600,15m,16.2876,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790175600,5m,0.512595,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790175900,5m,15.6826,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790176200,5m,0.0914215,1,1,2211.45,20.582,0.99,1,41,41,1664.01,34.6386,0.9512,-2
btc-updown-15m-1790176500,15m,-14.7488,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790176500,5m,-5.15069,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790176800,5m,-0.387548,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790177100,5m,-9.21582,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790177400,15m,-25.432,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790177400,5m,-7.20096,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790177700,5m,-12.6171,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790178000,5m,-5.63426,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790178300,15m,-36.3469,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790178300,5m,-8.69427,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790178600,5m,-12.585,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790178900,5m,-15.1107,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790179200,15m,38.1958,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790179200,5m,-15.2503,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790179500,5m,49.8429,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790179800,5m,3.66657,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790180100,15m,-14.244,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790180100,5m,-3.015,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790180400,5m,-8.19728,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790180700,5m,-3.03759,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790181000,15m,-11.8046,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790181000,5m,6.48097,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790181300,5m,-19.7385,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790181600,5m,1.46765,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790181900,15m,-10.3498,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790181900,5m,-22.4865,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790182200,5m,1.15105,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790182500,5m,11.0117,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790182800,15m,-29.4863,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790182800,5m,-15.7144,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790183100,5m,-7.26552,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790183400,5m,-6.53276,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790183700,15m,34.4264,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790183700,5m,28.9375,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790184000,5m,13.372,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790184300,5m,-7.88839,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790184600,15m,19.8983,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790184600,5m,-2.97527,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790184900,5m,-1.72696,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790185200,5m,24.6116,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790185500,15m,10.8103,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790185500,5m,9.70407,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790185800,5m,-0.853283,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790186100,5m,1.95864,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790186400,15m,-11.425,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790186400,5m,-10.8364,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790186700,5m,4.72154,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790187000,5m,-5.30821,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790187300,15m,-6.22983,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790187300,5m,2.99403,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790187600,5m,-5.46935,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790187900,5m,-3.7538,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790188200,15m,5.38731,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790188200,5m,-2.12345,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790188500,5m,-1.12932,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790188800,5m,8.64266,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790189100,15m,15.1085,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790189100,5m,8.01548,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790189400,5m,9.81056,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790189700,5m,-2.72051,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790190000,15m,3.39646,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790190000,5m,-8.57096,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790190300,5m,5.48399,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1790190600,5m,6.49013,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1790190900,15m,4.53396,0,0,0,0,,,0,0,0,0,,
