half,model,label,n_orders,n_markets,n_crossing,fill_rate,share_traversal,share_queue,delay_median_s,delay_p75_s,n_scored,pnl_per_placed_c,pnl_per_executed_c,rebate_per_executed_c,pnl_total_usd,win_rate_executed,win_rate_not_executed,adverse_selection_pts,fill_rate_ic_lo,fill_rate_ic_hi,pnl_per_placed_ic_lo,pnl_per_placed_ic_hi,pnl_per_executed_ic_lo,pnl_per_executed_ic_hi,pnl_per_placed_ic_lo_adj,pnl_per_placed_ic_hi_adj,adverse_selection_ic_lo,adverse_selection_ic_hi,strategy,config,duration
2e moitié,hgb_m5,0.50/S+60,1088,1088,532,0.7141544117647058,0.752895752895753,0.2471042471042471,30.0,43.0,1088,-0.5974264705882353,-0.8365508365508365,0.34991774919576224,-650.0,0.49163449163449163,0.7234726688102894,-23.183817717579775,0.6841045838896306,0.7427785963257589,-3.3337004405286343,2.0977032131697984,-4.635415112387169,2.9343739401948197,-4.960451888292836,3.8275162130580664,-29.34650362638174,-16.644402446638033,signal,,
2e moitié,gap_m30,0.47/S+60,3884,3884,340,0.6629763130792997,0.9860194174757282,0.013980582524271845,34.0,48.0,3884,-1.8087023686920678,-2.7281553398058214,0.3487152703677892,-7025.0,0.44271844660194176,0.7035905271199389,-26.08720805179971,0.6447105929906789,0.6804505330057885,-3.1213383376083077,-0.45612291182554476,-4.673122852098244,-0.6921582828700181,-3.8871055163718267,0.21318862154535484,-29.47214097822734,-22.798913983214003,signal,,
2e moitié,gap_m30,0.48/S+60,3598,3598,626,0.6873262923846581,0.9700768297614234,0.029923170238576626,34.0,45.0,3598,-1.752084491384101,-2.549130610594418,0.34941419869765766,-6304.0,0.4545086938940558,0.7013333333333334,-24.682463943927758,0.6689944134078212,0.7048589089893134,-3.1205454692795476,-0.32016527416521945,-4.506787612446034,-0.45702014164534993,-4.195221300662917,0.5329876115183161,-28.222649252091678,-21.23281487557566,signal,,
2e moitié,gap_m30,0.49/S+60,3042,3042,1182,0.710387902695595,0.9106894956038871,0.0893105043961129,33.0,43.0,3042,-1.2126890203813279,-1.7070800555298467,0.3498437123576844,-3689.0,0.4729291994447015,0.713961407491487,-24.103220804678543,0.6913207167992216,0.7292766809232326,-2.7146187205854466,0.28985168125993266,-3.8419784079390893,0.4055914723098957,-3.9177279592673715,1.1466430976577846,-27.860936759845195,-20.313406353972706,signal,,
2e moitié,gap_m30,0.50/S+60,2019,2019,2205,0.7270926201089648,0.8351498637602179,0.164850136239782,32.0,43.0,2019,-0.8915304606240713,-1.226158038147139,0.34997601384215543,-1800.0,0.4877384196185286,0.705989110707804,-21.825069108927543,0.7038278578185259,0.7495110619490198,-2.803305036078452,1.079357967314204,-3.888362737711012,1.4779704367333217,-3.8509403952375294,2.406764870441627,-26.674688435392852,-17.130418305771812,signal,,
2e moitié,hgb_m0,0.47/E,3986,3986,238,0.8469643753135976,0.9828199052132701,0.017180094786729858,37.0,76.0,3986,-1.8243853487205186,-2.154028436018953,0.3487211377953368,-7272.0,0.4484597156398104,0.9770491803278688,-52.85894646880585,0.8334587361969225,0.8608462066465679,-3.4116302741882976,-0.2246450307043809,-4.035621340563233,-0.26600006986167407,-4.253548005626744,0.8221322934169947,-55.19348138627768,-50.41445044339216,signal,,
2e moitié,hgb_m0,0.48/E,3787,3787,437,0.8571428571428571,0.9695009242144177,0.030499075785582256,36.0,67.0,3787,-1.9561658304726683,-2.2821934688847803,0.3494203430004027,-7408.0,0.4571780653111522,0.9741219963031423,-51.69439309919901,0.8434861352289994,0.8708673965555103,-3.5820644306367866,-0.28734103865188376,-4.18311922706521,-0.3349333537701876,-4.571601291053268,0.8262496824003078,-54.1617646767904,-49.06201143177518,signal,,
2e moitié,hgb_m0,0.49/E,3356,3356,868,0.8682955899880811,0.9032258064516129,0.0967741935483871,34.0,60.0,3356,-1.6644815256257446,-1.9169526424159231,0.34983807710660847,-5586.0,0.4708304735758408,0.9683257918552036,-49.74953182793628,0.8541407215972069,0.8819992182836248,-3.4029282811590376,0.13238595576474632,-3.944478874912354,0.15267346807977508,-4.314607268838453,1.2195205500775388,-52.606053871392824,-46.69063940622616,signal,,
2e moitié,hgb_m0,0.50/E,2324,2324,1900,0.8825301204819277,0.7986348122866894,0.20136518771331058,33.0,56.0,2324,-1.355421686746988,-1.5358361774744027,0.34996884013900903,-3150.0,0.48464163822525597,0.9633699633699634,-47.872832514470744,0.86681121059676,0.8981834729252852,-3.4027845222093593,0.8735395330223351,-3.869370866360465,0.9800791841777684,-4.809521250951108,1.880947957247025,-51.33338742595102,-44.190535699500565,signal,,
2e moitié,hgb_m2,0.47/E,2984,2984,113,0.8314343163538874,0.9834744054816607,0.01652559451833938,39.0,81.0,2984,-1.9795576407506676,-2.3808948004836723,0.34871433341275976,-5907.0,0.44619105199516323,0.974155069582505,-52.79640175873417,0.8154052313972483,0.8463590983443653,-3.7686509022259247,-0.1626975160713621,-4.516122735190969,-0.19546684675345566,-4.728954757664987,1.1063953378388378,-55.54926089288173,-49.934264110140525,signal,,
2e moitié,hgb_m2,0.48/E,2884,2884,213,0.8425797503467406,0.9707818930041152,0.029218106995884775,37.0,73.0,2884,-1.990291262135921,-2.3621399176954716,0.3494137421314022,-5740.0,0.45637860082304527,0.9713656387665198,-51.498703794347456,0.8266141987095179,0.8579272949893271,-3.830814858998575,-0.07875628387676703,-4.529757074004055,-0.09300443682565401,-4.897985286140816,1.2106388475361223,-54.417349108323954,-48.424967885442314,signal,,
2e moitié,hgb_m2,0.49/E,2616,2616,481,0.8574159021406728,0.9041462327240303,0.09585376727596968,36.0,64.0,2616,-1.6846330275229355,-1.964779313419527,0.3498315188090313,-4407.0,0.4703522068658047,0.9651474530831099,-49.47952462173052,0.8409860553373637,0.8729339541703026,-3.5881111225451527,0.2892335984251029,-4.174610107527875,0.3458866345496697,-4.962275472249182,1.6529384936737108,-52.70909333362579,-46.02165571696971,signal,,
2e moitié,hgb_m2,0.50/E,1927,1927,1170,0.8764919564089257,0.7969212551805802,0.2030787448194198,34.0,58.0,1927,-1.4789828749351324,-1.6873889875666075,0.34996216170817485,-2850.0,0.48312611012433393,0.9621848739495799,-47.905876382524596,0.8593852939194488,0.8934601011386044,-3.7334159646852747,0.8933957036979596,-4.263140762780992,1.0173124709382744,-5.228518851963211,2.257477663884122,-51.639375193510595,-43.90347821178225,signal,,
2e moitié,hgb_m5,0.47/E,1576,1576,44,0.8083756345177665,0.9843014128728415,0.015698587127158554,42.0,86.0,1576,-1.3819796954314691,-1.7095761381475634,0.3486900166381922,-2178.0,0.45290423861852436,0.9701986754966887,-51.729443687816435,0.7864726595201349,0.829927708895784,-3.8051124678741814,1.104007165353354,-4.692454268292683,1.3563517272878227,-5.341638725762107,2.5812371762051596,-55.543935563807175,-47.594172247327954,signal,,
2e moitié,hgb_m5,0.48/E,1541,1541,79,0.8195976638546398,0.9730799683293745,0.026920031670625493,39.0,78.0,1541,-1.5081116158338725,-1.840063341250988,0.34938948011029863,-2324.0,0.4615993665874901,0.9676258992805755,-50.60265326930854,0.7977907961603614,0.8398195225671622,-3.944484805821537,1.134951796959386,-4.8415389393477515,1.3791394317799948,-5.609430802197938,2.6263805749557214,-54.530478676991784,-46.40286524765298,signal,,
2e moitié,hgb_m5,0.49/E,1433,1433,187,0.8325191905094208,0.8910310142497905,0.10896898575020955,37.0,71.0,1433,-0.5980460572226097,-0.7183570829840737,0.3498064515412047,-857.0,0.48281642917015927,0.9625,-47.96835708298408,0.810419133192389,0.853577011836522,-3.2215532050811686,2.100705031097256,-3.865771812080537,2.5207250519750493,-4.8849625786275,3.7889412762583445,-52.09622221081715,-43.3331688523888,signal,,
2e moitié,hgb_m5,0.50/E,1088,1088,532,0.8529411764705882,0.7586206896551724,0.2413793103448276,34.0,60.25,1088,-1.0110294117647058,-1.1853448275862069,0.34993113267791737,-1100.0,0.48814655172413796,0.9625,-47.435344827586206,0.8301512821462981,0.875,-3.9763756648771165,2.107089056328033,-4.6488203920814914,2.4487156261806526,-5.951479308691357,4.009266967984597,-52.00637101118304,-42.41881362563784,signal,,
2e moitié,gap_m30,0.47/E,3884,3884,340,0.8414006179196705,0.9856181150550796,0.01438188494492044,39.0,78.0,3884,-1.9299691040164744,-2.2937576499387964,0.348720514442184,-7496.0,0.447062423500612,0.974025974025974,-52.696355052536205,0.8274879640988533,0.8551136363636364,-3.351918005428876,-0.44230586075626294,-3.989943647916226,-0.5185631792712668,-4.138842700226782,0.5828356614802724,-55.11229053923088,-50.02761087414824,signal,,
2e moitié,gap_m30,0.48/E,3598,3598,626,0.8515842134519177,0.9725848563968669,0.02741514360313316,37.0,70.0,3598,-2.104502501389659,-2.4712793733681444,0.3494191753848914,-7572.0,0.4552872062663185,0.9700374531835206,-51.47502469172021,0.8374326567923844,0.8653332406373188,-3.6297703917525137,-0.4612422025468917,-4.248032370035518,-0.5384032530640283,-4.618710900228059,0.48440018221727343,-54.115875543001884,-48.525439588865204,signal,,
2e moitié,gap_m30,0.49/E,3042,3042,1182,0.8579881656804734,0.9168582375478928,0.08314176245210728,35.0,64.0,3042,-1.4431295200525969,-1.6819923371647512,0.34984651433140074,-4390.0,0.4731800766283525,0.9629629629629629,-48.97828863346104,0.8426694304447107,0.8732674222713361,-3.1008818216225884,0.33018063931311564,-3.6004948824654144,0.3846390168970813,-4.3456499638866415,1.2521652733342072,-52.07134384951324,-45.60250985033852,signal,,
2e moitié,gap_m30,0.50/E,2019,2019,2205,0.8657751362060426,0.8403890160183066,0.15961098398169338,35.0,61.0,2019,-1.2877662209014362,-1.4874141876430207,0.3499798560184692,-2600.0,0.4851258581235698,0.948339483394834,-46.32136252712642,0.848117868990423,0.8836448777890656,-3.3661222334914194,1.0211815777655764,-3.871854554012709,1.1773405136702522,-4.895742515767659,1.8798794726358359,-50.5800088529261,-41.772237311594345,signal,,
1re moitié,,0.49/S+0,6269,3833,1411,0.5685117243579518,0.7727272727272727,0.22727272727272727,31.0,45.0,6269,-0.7714148987079277,-1.3569023569023575,0.34985999999999995,-4836.0,0.4764309764309764,0.5419593345656192,-6.5528358134642755,0.5582250338455622,0.5786886699827432,-1.4388595023906876,-0.1440337978070061,-2.5406929771632525,-0.25167640990371415,-1.8426834313036284,0.25483865414429124,-9.33688245981354,-3.9812742322998926,two_sided,,
1re moitié,,0.48/S+0,6959,3839,721,0.479954016381664,0.9691616766467066,0.030838323353293413,36.0,48.0,6959,-0.7069981319155042,-1.4730538922155674,0.34944000000000014,-4920.0,0.46526946107784434,0.5390991986736667,-7.38297375958224,0.46986390570994613,0.48966585074094116,-1.3516272216938026,-0.08335069512118104,-2.8259535728729377,-0.1738474851838258,-1.778530603710403,0.3731907466028325,-10.05297912765601,-4.815627047004367,two_sided,,
1re moitié,,0.49/S+30,6269,3833,1411,0.7746052001914181,0.8084843492586491,0.1915156507413509,42.0,63.0,6269,-1.8254905088530866,-2.3566721581548604,0.3498600000000001,-11444.0,0.4664332784184514,0.6362349610757254,-16.980168265727404,0.764545837612118,0.7845618522955461,-2.484546641469756,-1.1383905097787756,-3.216402981352692,-1.4708949391331094,-2.917937120161084,-0.792102148806529,-20.081940353849202,-13.741907976089285,two_sided,,
1re moitié,,0.48/S+30,6959,3839,721,0.7161948555826987,0.9723113964686998,0.02768860353130016,48.0,64.0,6959,-1.7433539301623784,-2.4341894060995166,0.34944000000000014,-12132.0,0.4556581059390048,0.6248101265822785,-16.915202064327374,0.706390543595366,0.7261003396279104,-2.3892819566389027,-1.1028152445018566,-3.33788984511275,-1.5376618980919707,-2.7862840912423983,-0.7009684402272709,-19.875985882255108,-13.87620351302267,two_sided,,
2e moitié,,0.49/S+0,6688,4218,1760,0.5805921052631579,0.8326036569662632,0.1673963430337368,31.0,45.0,6688,-1.2510466507177032,-2.154777234097348,0.34985999999999995,-8367.0,0.4684522276590265,0.564349376114082,-9.589714845505547,0.5696103056631542,0.5913979694164951,-1.9460848507864756,-0.5936405531360264,-3.3502742566202133,-1.0100076543384635,-2.2494635895707114,-0.11100915081084003,-12.441583885699174,-6.803553079181682,two_sided,,
2e moitié,,0.48/S+0,7603,4222,845,0.5086150203866895,0.9500905094388414,0.04990949056115852,36.0,48.0,7603,-1.2516112061028535,-2.4608223429014724,0.3494400000000001,-9516.0,0.4553917765709853,0.550321199143469,-9.492942257248371,0.4996037754549131,0.5173108123103515,-1.9428266427757777,-0.6245667306326359,-3.815858578227695,-1.2329071051796572,-2.392047331762661,-0.25387909779274925,-12.283967063963894,-6.753538834580789,two_sided,,
2e moitié,,0.49/S+30,6688,4218,1760,0.7642045454545454,0.8563881823517903,0.14361181764820974,39.0,61.0,6688,-1.680472488038278,-2.198982586577969,0.34986000000000006,-11239.0,0.4680101741342203,0.6404565630944832,-17.244638896026288,0.7521378060502604,0.775962952303932,-2.361159425706374,-0.9620546007121724,-3.0995616515397466,-1.264955518395612,-2.7528793714646214,-0.5498977037176498,-20.388126646741576,-14.154204988599895,two_sided,,
2e moitié,,0.48/S+30,7603,4222,845,0.722083388136262,0.9557377049180328,0.04426229508196721,46.0,64.0,7603,-2.13336840720768,-2.9544626593806904,0.3494400000000001,-16220.0,0.45045537340619307,0.6360624704212021,-18.560709701500905,0.7115272855828623,0.7320183083181402,-2.7368235037888926,-1.513750295316859,-3.8022118226001935,-2.089733783286956,-3.2658398215953794,-1.178830012083293,-21.46983726634175,-15.757431734236652,two_sided,,
1re moitié,,,38369,960,36651,0.26226901926034035,0.9876776309251715,0.01232236907482858,7.0,12.0,38369,-0.6185722849175115,-2.358541190499851,0.29135876776309255,-23734.0,0.43525787538507404,0.38917543983607716,4.608243554899688,0.25504777987496124,0.26951268200025436,-0.9024681661931229,-0.3576327056274789,-3.448873842975349,-1.3519305828607615,,,2.184623451619417,6.907845825636923,fair_value,ewma1s,15m
1re moitié,,,38457,959,35035,0.3057180747328185,0.9858807518924896,0.01411924810751042,7.0,12.0,38457,-1.0212965129885325,-3.3406481245215613,0.2859403725440164,-39276.0,0.4102236965212214,0.5075280898876404,-9.730439336641899,0.2972374793102236,0.31418764732827487,-1.287327075088987,-0.7669785950800588,-4.2146496540437415,-2.4989373976218237,,,-12.335336478717046,-7.188215093506256,fair_value,timesfm_S,15m
1re moitié,,,39709,958,35575,0.32126218237679116,0.9863604295680802,0.013639570431919731,7.0,12.0,39709,-1.1071797325543327,-3.4463431841342014,0.28448962451987153,-43965.0,0.40495414282354786,0.5292371623627189,-12.428301953917103,0.3129750537119874,0.32952404678419894,-1.3718493575384432,-0.8395027114573852,-4.277770120426019,-2.6114529482999567,,,-14.982302193963926,-9.868116629689512,fair_value,ewma_S,15m
1re moitié,,,27609,2840,48145,0.30022818646093663,0.9570515140547714,0.04294848594522862,7.0,10.0,27609,-0.8518961208301642,-2.837495475931958,0.25400178549885394,-23520.0,0.30811919411267946,0.43856107660455484,-13.044188249187538,0.2919133732814686,0.3085702807643614,-1.2143970387159657,-0.4979242212749752,-4.047259821067909,-1.6514212328827667,,,-14.780121338029238,-11.321694465692389,fair_value,ewma1s,5m
1re moitié,,,26906,2849,49972,0.3094848732624693,0.9612105199951964,0.03878948000480365,6.0,10.0,26906,-0.9268564632423995,-2.9948360754173176,0.25699991833793684,-24938.0,0.38837516512549536,0.6036385166047689,-21.52633514792735,0.3002187949577614,0.31843296132143944,-1.2930056470300706,-0.6084864841724507,-4.169821757895453,-1.968282149290116,,,-23.38290465018884,-19.77749937643519,fair_value,timesfm_S,5m
1re moitié,,,27181,2850,50916,0.3082300136124499,0.9607304846025304,0.03926951539746956,6.0,10.0,27181,-1.042971193112836,-3.383743136786823,0.2594971854857962,-28349.0,0.4060634996419193,0.6421315747487103,-23.6068075106791,0.29927410652114494,0.3174080849386503,-1.4156183506577968,-0.6993269678751222,-4.57480306835025,-2.284995844290949,,,-25.327406246655254,-21.881918272919524,fair_value,ewma_S,5m
1re moitié,,,65978,3800,84796,0.2781533238352178,0.97384481255449,0.026155187445510025,7.0,11.0,65978,-0.7162084331140683,-2.5748692240627724,0.2744858369659983,-47254.0,0.3778334786399303,0.4092092554487045,-3.1375776808774236,0.27201743565171266,0.2843537342376572,-0.9372749920650356,-0.48812503441850896,-3.387293126341017,-1.7591941059626468,-1.1151102727212714,-0.3475906116996946,-4.7984410209641375,-1.5855197111123343,fair_value,ewma1s,toutes
1re moitié,,,65363,3808,85007,0.3072686382203999,0.9756522605058753,0.024347739494124675,7.0,11.0,65363,-0.9824212474947602,-3.1972714598685523,0.2739414100776738,-64214.0,0.4011651065524796,0.5469643764217408,-14.579926986926118,0.30027978445015036,0.3142157271638079,-1.20795327091052,-0.7726990947240395,-3.9338729117266094,-2.510554127165471,-1.3644341618147813,-0.6614796093834198,-16.42765866959766,-12.79560585129996,fair_value,timesfm_S,toutes
1re moitié,,,66890,3808,86491,0.315966512184183,0.9762006150934469,0.02379938490655311,7.0,11.0,66890,-1.081088354014053,-3.4215282706411165,0.27458251999053707,-72314.0,0.4053938963804116,0.575631078570648,-17.023718219023635,0.30908601154164317,0.32300419403580033,-1.3064438149576587,-0.8524875950783175,-4.120890771426614,-2.706521473097602,-1.474378827338299,-0.7069933538611463,-18.76140032243355,-15.234309000143348,fair_value,ewma_S,toutes
2e moitié,,,46526,1056,45041,0.2569745948501913,0.9836065573770492,0.01639344262295082,7.0,11.0,46526,-0.7248420238146412,-2.82067581130813,0.291518056206089,-33724.0,0.43208430913348944,0.37541220711599654,5.66721020174929,0.24995816086044056,0.26355701751966726,-0.9341007207396038,-0.5153683137842348,-3.654902809836873,-2.002707612371971,,,3.646821027458246,7.690638610323384,fair_value,ewma1s,15m
2e moitié,,,49987,1056,44003,0.31282133354672215,0.9823495555413443,0.017650444458655754,7.0,11.0,49987,-0.7316302238582032,-2.3388117925433263,0.28272516978960166,-36572.0,0.4105007354351858,0.5360116448326055,-12.551090939741977,0.30550317362248625,0.3196227620099091,-0.9841565801902659,-0.4816487292254356,-3.1395575908215982,-1.5417198952172433,,,-14.938738917328353,-10.295588641996662,fair_value,timesfm_S,15m
2e moitié,,,50868,1056,44374,0.3233467012660219,0.9840710116731517,0.015928988326848248,7.0,11.0,50868,-1.013466226311237,-3.134302042801556,0.28192284654669264,-51553.0,0.4008390077821012,0.571382916908774,-17.054390912667277,0.31618179783837225,0.33050072717860757,-1.2519179661210467,-0.7716323640507351,-3.873885904647364,-2.3851848278786805,,,-19.259101473402495,-14.932981034320244,fair_value,ewma_S,15m
2e moitié,,,29048,3143,57098,0.3574084274304599,0.9495280292814486,0.05047197071855134,6.0,9.0,29048,-0.8649132470393832,-2.4199576189558853,0.25052828742053557,-25124.0,0.30716624927759584,0.39729990356798456,-9.013365429038872,0.3470953114133336,0.3672330347847138,-1.2429743371276658,-0.4850745009704125,-3.477568626913842,-1.3647867495175396,,,-10.437460074444408,-7.597329340387277,fair_value,ewma1s,5m
2e moitié,,,29949,3154,61448,0.3409796654312331,0.9564238151194673,0.043576184880532706,6.0,10.0,29949,-0.9818691776019233,-2.8795534665099884,0.25990583235409326,-29406.0,0.42342342342342343,0.6780665754673962,-25.46431520439728,0.3300703190590829,0.35148365985636265,-1.356589175378809,-0.6355232387113183,-3.9792004544829056,-1.8682604519518657,,,-27.05070585784305,-23.89968600785949,fair_value,timesfm_S,5m
2e moitié,,,29698,3153,61756,0.3472287696141154,0.958688906128782,0.041311093871218,6.0,10.0,29698,-0.8581049228904304,-2.471295577967417,0.259952738557021,-25484.0,0.43376648564778897,0.687867533271433,-25.410104762364405,0.3370232360265927,0.35774648496079925,-1.2317301729349799,-0.48108679524392584,-3.537740455365296,-1.3908808339509435,,,-26.995640111543388,-23.866611839005632,fair_value,ewma_S,5m
2e moitié,,,75574,4199,102139,0.29557784423214334,0.967767929089444,0.032232070910556,7.0,10.0,75574,-0.7786804985841692,-2.634434595756111,0.27246730056406127,-58848.0,0.37402632285791027,0.3830866331054174,-0.9060310247507142,0.2885285183749766,0.30200071151032337,-0.9810971704581045,-0.587403572225042,-3.3170172654464722,-1.9895152002683147,-1.1361068873158031,-0.4460142695984296,-2.256196229807317,0.4361326320773808,fair_value,ewma1s,toutes
2e moitié,,,79936,4210,105451,0.32337119695756605,0.9721072381910325,0.027892761808967464,6.0,10.0,79936,-0.8253853082465972,-2.552439165925181,0.27371007930674307,-65978.0,0.41560601957522536,0.5878492059089985,-17.22431863337731,0.3160290957413705,0.33043330113225466,-1.0310630939303909,-0.6129509370044631,-3.188161016156517,-1.8988013969891209,-1.2361613793985156,-0.48110953694716313,-18.9597094453932,-15.571934979492468,fair_value,timesfm_S,toutes
2e moitié,,,80566,4209,106130,0.3321500384777698,0.9742899850523169,0.02571001494768311,6.0,10.0,80566,-0.9561974033711493,-2.878811659192825,0.27345663751868465,-77037.0,0.41352765321375184,0.613351670817381,-19.98240176036291,0.3248250913468936,0.33919271688093705,-1.1693434045545246,-0.7541966190609771,-3.492560670342069,-2.274178648219002,-1.3249390076892988,-0.6383500949536545,-21.569998000688624,-18.454202432105852,fair_value,ewma_S,toutes
