slug,duration,half,strategy,label,side,price,t_place,t_cancel,q_ahead,crossing,placed,executed,t_fill,delay_fill_s,fill_reason,y,would_win,pnl_per_share,pnl_per_placed_share,pnl_order,rebate_per_share,model
btc-updown-5m-1789384800,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789384740.0,1789384800.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-5m-1789385100,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789385040.0,1789385100.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-5m-1789385100,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789385040.0,1789385100.0,91.0,False,True,True,1789385085.0,45.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789385400,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789385340.0,1789385400.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-5m-1789385400,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789385340.0,1789385400.0,91.0,False,True,True,1789385388.0,48.0,traversal,0.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789385700,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789385640.0,1789385700.0,100.0,False,True,True,1789385670.0,30.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789385700,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789385640.0,1789385700.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-5m-1789386000,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789385940.0,1789386000.0,100.0,False,True,True,1789385967.0,27.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789386000,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789385940.0,1789386000.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-5m-1789386300,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789386240.0,1789386300.0,100.0,False,True,True,1789386286.0,46.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789386300,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789386240.0,1789386300.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-5m-1789386600,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789386540.0,1789386600.0,100.0,False,True,True,1789386592.0,52.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789386600,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789386540.0,1789386600.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-5m-1789386900,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789386840.0,1789386900.0,100.0,False,True,True,1789386870.0,30.0,queue,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789386900,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789386840.0,1789386900.0,91.0,False,True,True,1789386852.0,12.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789387200,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789387140.0,1789387200.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-5m-1789387200,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789387140.0,1789387200.0,91.0,False,True,True,1789387162.0,22.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789387500,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789387440.0,1789387500.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-5m-1789387500,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789387440.0,1789387500.0,91.0,False,True,True,1789387500.0,60.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789387800,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789387740.0,1789387800.0,100.0,False,True,True,1789387780.0,40.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789387800,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789387740.0,1789387800.0,91.0,False,True,True,1789387801.0,61.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789388100,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789388040.0,1789388100.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-5m-1789388100,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789388040.0,1789388100.0,91.0,False,True,True,1789388080.0,40.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789388400,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789388340.0,1789388400.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-5m-1789388400,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789388340.0,1789388400.0,91.0,False,True,True,1789388361.0,21.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789388700,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789388640.0,1789388700.0,100.0,False,True,True,1789388650.0,10.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789388700,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789388640.0,1789388700.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-5m-1789389000,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789388940.0,1789389000.0,100.0,False,True,True,1789388956.0,16.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789389000,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789388940.0,1789389000.0,91.0,False,True,True,1789388992.0,52.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789389300,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789389240.0,1789389300.0,100.0,True,False,False,,,,0.0,0.0,,,,,
btc-updown-5m-1789389300,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789389240.0,1789389300.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-5m-1789389600,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789389540.0,1789389600.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-5m-1789389600,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789389540.0,1789389600.0,91.0,False,True,True,1789389562.0,22.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789389900,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789389840.0,1789389900.0,100.0,False,True,True,1789389879.0,39.0,queue,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789389900,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789389840.0,1789389900.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-5m-1789390200,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789390140.0,1789390200.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-5m-1789390200,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789390140.0,1789390200.0,91.0,False,True,True,1789390176.0,36.0,traversal,0.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789390500,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789390440.0,1789390500.0,100.0,False,True,True,1789390471.0,31.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789390500,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789390440.0,1789390500.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-5m-1789390800,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789390740.0,1789390800.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-5m-1789390800,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789390740.0,1789390800.0,91.0,False,True,True,1789390773.0,33.0,traversal,0.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789391100,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789391040.0,1789391100.0,100.0,False,True,True,1789391077.0,37.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789391100,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789391040.0,1789391100.0,91.0,False,True,True,1789391067.0,27.0,traversal,0.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789391400,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789391340.0,1789391400.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-5m-1789391400,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789391340.0,1789391400.0,91.0,True,False,False,,,,1.0,0.0,,,,,
btc-updown-5m-1789391700,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789391640.0,1789391700.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-5m-1789391700,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789391640.0,1789391700.0,91.0,False,True,True,1789391659.0,19.0,queue,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789392000,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789391940.0,1789392000.0,100.0,False,True,True,1789391961.0,21.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789392000,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789391940.0,1789392000.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-5m-1789392300,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789392240.0,1789392300.0,100.0,False,True,True,1789392264.0,24.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789392300,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789392240.0,1789392300.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-5m-1789392600,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789392540.0,1789392600.0,100.0,False,True,True,1789392553.0,13.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789392600,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789392540.0,1789392600.0,91.0,False,True,True,1789392585.0,45.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789392900,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789392840.0,1789392900.0,100.0,True,False,False,,,,0.0,0.0,,,,,
btc-updown-5m-1789392900,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789392840.0,1789392900.0,91.0,False,True,True,1789392895.0,55.0,queue,0.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789393200,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789393140.0,1789393200.0,100.0,False,True,True,1789393182.0,42.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789393200,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789393140.0,1789393200.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-5m-1789393500,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789393440.0,1789393500.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-5m-1789393500,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789393440.0,1789393500.0,91.0,False,True,True,1789393482.0,42.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789393800,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789393740.0,1789393800.0,100.0,False,True,True,1789393752.0,12.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789393800,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789393740.0,1789393800.0,91.0,False,True,True,1789393783.0,43.0,traversal,0.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789394100,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789394040.0,1789394100.0,100.0,False,True,True,1789394071.0,31.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789394100,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789394040.0,1789394100.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-5m-1789394400,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789394340.0,1789394400.0,100.0,False,True,True,1789394385.0,45.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789394400,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789394340.0,1789394400.0,91.0,True,False,False,,,,1.0,0.0,,,,,
btc-updown-5m-1789394700,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789394640.0,1789394700.0,100.0,False,True,True,1789394689.0,49.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789394700,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789394640.0,1789394700.0,91.0,False,True,True,1789394676.0,36.0,traversal,0.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789395000,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789394940.0,1789395000.0,100.0,False,True,True,1789394991.0,51.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789395000,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789394940.0,1789395000.0,91.0,False,True,True,1789394986.0,46.0,queue,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789395300,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789395240.0,1789395300.0,100.0,False,True,True,1789395265.0,25.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789395300,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789395240.0,1789395300.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-5m-1789395600,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789395540.0,1789395600.0,100.0,True,False,False,,,,0.0,0.0,,,,,
btc-updown-5m-1789395600,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789395540.0,1789395600.0,91.0,False,True,True,1789395583.0,43.0,traversal,0.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789395900,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789395840.0,1789395900.0,100.0,False,True,True,1789395861.0,21.0,queue,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789395900,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789395840.0,1789395900.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-5m-1789396200,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789396140.0,1789396200.0,100.0,False,True,True,1789396165.0,25.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789396200,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789396140.0,1789396200.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-5m-1789396500,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789396440.0,1789396500.0,100.0,True,False,False,,,,0.0,0.0,,,,,
btc-updown-5m-1789396500,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789396440.0,1789396500.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-5m-1789396800,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789396740.0,1789396800.0,100.0,False,True,True,1789396771.0,31.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789396800,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789396740.0,1789396800.0,91.0,False,True,True,1789396791.0,51.0,traversal,0.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789397100,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789397040.0,1789397100.0,100.0,False,True,True,1789397076.0,36.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789397100,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789397040.0,1789397100.0,91.0,False,True,True,1789397082.0,42.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789397400,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789397340.0,1789397400.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-5m-1789397400,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789397340.0,1789397400.0,91.0,False,True,True,1789397365.0,25.0,traversal,0.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789397700,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789397640.0,1789397700.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-5m-1789397700,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789397640.0,1789397700.0,91.0,False,True,True,1789397674.0,34.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789398000,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789397940.0,1789398000.0,100.0,False,True,True,1789397997.0,57.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789398000,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789397940.0,1789398000.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-5m-1789398300,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789398240.0,1789398300.0,100.0,False,True,True,1789398286.0,46.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789398300,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789398240.0,1789398300.0,91.0,False,True,True,1789398265.0,25.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789398600,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789398540.0,1789398600.0,100.0,False,True,True,1789398577.0,37.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789398600,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789398540.0,1789398600.0,91.0,False,True,True,1789398571.0,31.0,traversal,0.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789398900,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789398840.0,1789398900.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-5m-1789398900,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789398840.0,1789398900.0,91.0,False,True,True,1789398880.0,40.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789399200,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789399140.0,1789399200.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-5m-1789399200,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789399140.0,1789399200.0,91.0,False,True,True,1789399170.0,30.0,traversal,0.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789399500,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789399440.0,1789399500.0,100.0,False,True,True,1789399480.0,40.0,queue,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789399500,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789399440.0,1789399500.0,91.0,False,True,True,1789399486.0,46.0,traversal,0.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789399800,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789399740.0,1789399800.0,100.0,False,True,True,1789399761.0,21.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789399800,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789399740.0,1789399800.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-5m-1789400100,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789400040.0,1789400100.0,100.0,False,True,True,1789400080.0,40.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789400100,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789400040.0,1789400100.0,91.0,False,True,True,1789400094.0,54.0,traversal,0.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789400400,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789400340.0,1789400400.0,100.0,False,True,True,1789400374.0,34.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789400400,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789400340.0,1789400400.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-5m-1789400700,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789400640.0,1789400700.0,100.0,False,True,True,1789400668.0,28.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789400700,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789400640.0,1789400700.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-5m-1789401000,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789400940.0,1789401000.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-5m-1789401000,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789400940.0,1789401000.0,91.0,False,True,True,1789400943.0,3.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789401300,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789401240.0,1789401300.0,100.0,True,False,False,,,,0.0,0.0,,,,,
btc-updown-5m-1789401300,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789401240.0,1789401300.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-5m-1789401600,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789401540.0,1789401600.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-5m-1789401600,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789401540.0,1789401600.0,91.0,False,True,True,1789401583.0,43.0,traversal,0.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789401900,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789401840.0,1789401900.0,100.0,False,True,True,1789401877.0,37.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789401900,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789401840.0,1789401900.0,91.0,False,True,True,1789401874.0,34.0,traversal,0.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789402200,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789402140.0,1789402200.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-5m-1789402200,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789402140.0,1789402200.0,91.0,False,True,True,1789402182.0,42.0,traversal,0.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789402500,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789402440.0,1789402500.0,100.0,False,True,True,1789402474.0,34.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789402500,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789402440.0,1789402500.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-5m-1789402800,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789402740.0,1789402800.0,100.0,False,True,True,1789402767.0,27.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789402800,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789402740.0,1789402800.0,91.0,False,True,True,1789402756.0,16.0,traversal,1.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789403100,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789403040.0,1789403100.0,100.0,False,True,True,1789403095.0,55.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789403100,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789403040.0,1789403100.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-5m-1789403400,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789403340.0,1789403400.0,100.0,False,True,True,1789403386.0,46.0,traversal,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789403400,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789403340.0,1789403400.0,91.0,False,True,True,1789403370.0,30.0,traversal,0.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789403700,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789403640.0,1789403700.0,100.0,False,True,True,1789403694.0,54.0,traversal,1.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789403700,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789403640.0,1789403700.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-5m-1789404000,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789403940.0,1789404000.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-5m-1789404000,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789403940.0,1789404000.0,91.0,False,True,True,1789403977.0,37.0,traversal,0.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
btc-updown-5m-1789404300,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789404240.0,1789404300.0,100.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,
btc-updown-5m-1789404300,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789404240.0,1789404300.0,91.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,
btc-updown-5m-1789404600,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789404540.0,1789404600.0,100.0,False,True,True,1789404600.0,60.0,queue,0.0,0.0,-0.48,-0.48,-48.0,0.0034944000000000004,
btc-updown-5m-1789404600,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789404540.0,1789404600.0,91.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,
btc-updown-5m-1789404900,5m,2e moitié,two_sided,0.48/S+0,up,0.48,1789404840.0,1789404900.0,100.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,
btc-updown-5m-1789404900,5m,2e moitié,two_sided,0.48/S+0,down,0.48,1789404840.0,1789404900.0,91.0,False,True,True,1789404888.0,48.0,traversal,0.0,1.0,0.52,0.52,52.0,0.0034944000000000004,
